,caucasian_effect_size,caucasian_p_value
vw,0.41158142247925256,0.282264918801967
artistically,-0.3797249898365118,0.7019255865247145
pretense,-0.8345137347779198,0.8827523147254042
disarm,0.34931774665981424,0.31279340275915857
opioid,0.8103424845341171,0.1274102737042091
rooftops,-0.2692922718986207,0.6415560775972384
PLoS,-0.949506874947951,0.9116399882308343
hygienic,1.6121868466465044,0.011498248996991811
ripples,-0.7920863403942336,0.8681497970313394
Lambeth,-0.7823989575189444,0.8666704752381551
Confederacy,0.6076565231658646,0.19392016695634973
Holbrook,-0.6488734082841614,0.8257488817399188
zine,-1.0273725241839617,0.925332102823436
Tchaikovsky,-1.226186700448693,0.9546265420603978
questo,0.27196737924909575,0.3446140749735813
northbound,0.8590488274867836,0.11520939846608735
3-day,0.44818264354771586,0.2667998513233356
Clasp,-1.3334837692733832,0.9702513639102567
dispensers,0.9392512757610566,0.08825086396026616
Crossfire,-1.1501808144674577,0.9464429170072091
drab,-1.198261664496186,0.9541300433548374
ready-made,0.7213797877211049,0.15258617727747592
DICK,-1.2206887450789905,0.9592187941445461
betta,-0.5652265146971807,0.79323710976782
contemplative,0.5066652381277309,0.23660065240092631
recognising,-0.1513858573614639,0.5853729858180561
offbeat,-1.3976583556762598,0.9763520747446834
Mahler,0.3674592033935783,0.30153075081995395
quarts,-0.33453916735337125,0.6741261757892398
keith,-0.5892295640992511,0.7986590748042844
Omnibus,-0.5012919278685379,0.7612200182070529
allele,1.0113853967998987,0.07915944767961491
UPON,-1.3727939425946953,0.9734218834043931
Glade,-0.6032206044369794,0.8095190622813664
sponges,-1.1949088520728015,0.9543604010449926
Corcoran,-0.17172286489252242,0.5951996155501367
medallion,0.15001858348373903,0.41726021979521744
Smoker,-0.8752579324718723,0.8926585967575613
Rhetoric,-0.617658318907562,0.8041052823879762
McClain,-0.7201501228590491,0.8418313542982573
11.30,-0.24466932776490297,0.6458172869814471
skimming,0.6622114555735038,0.17888104710814967
apertures,-1.2237983529275873,0.9565805685876047
Preface,-0.2293486252962524,0.6256666645550142
Jealous,-1.1981215908158156,0.9524482379246972
drifts,0.4991805833752866,0.23821917187700958
Enquirer,-0.6938069671909848,0.8341352027705162
professed,0.5849731231620786,0.2100698169434162
Lupus,-0.7855358617261234,0.8688002856082584
Sarajevo,0.5711169292003494,0.20382959003562662
livery,-1.0878382262420305,0.9406355636274487
foaming,-0.10230390937661182,0.5576665608640776
idealism,1.3318259862263178,0.02959734938400682
BusinessWeek,-0.9653128366089854,0.9126334508629628
unsaturated,-0.3931048152815827,0.7127099543394859
ITT,0.16558621025640285,0.4070160440440457
I-5,0.2447457428819044,0.3647011627867053
3RD,-0.17397203330425398,0.5922330446873098
HOP,-0.3302648150907226,0.6770294658193088
Cusco,0.0568203533841586,0.46787747824511117
Algonquin,0.5739812219138758,0.20525153214829395
recesses,-0.7978904489829961,0.8694444389457281
overpowered,-0.9381272276960138,0.9093995189915314
waging,0.8042903575358272,0.1278811387507679
Kasey,0.10142912819696641,0.4460162144158868
CRAP,0.007213256631092814,0.5001013262555281
Templar,0.7448378477422134,0.15100480972272612
Panetta,0.36978597220336373,0.2994034145297497
FEATURE,-0.33744063917792966,0.687411451018942
clenched,-0.5108403838479545,0.7647411766321095
Gracias,-1.2143365425921473,0.9555651246055075
Newsworthy,0.2265380460664078,0.3816417767534672
Proclamation,-0.3579594944898914,0.6987568811832219
Pentecostal,0.626782043985362,0.18782178571357533
progeny,-1.3059346562617091,0.968357941436077
823,-0.7962107838746945,0.8689127991435598
foothold,-0.629840808175526,0.8113447982893855
duped,-0.8659637986576496,0.8910991265065193
milled,-0.29160433273478936,0.661503029224522
Remo,-0.9362166279861152,0.9076529059116463
shippingTime,-0.5090627745521952,0.7618171131119265
req,-0.3498079796600033,0.6894640709064405
WIFE,0.04502787093622664,0.47136032040978415
growled,-1.2827074223524306,0.9655588421618142
Tourney,-0.3214281231702749,0.6777749323950303
Compromise,-0.4307695985453389,0.7269655366547615
animosity,-1.2736993016182712,0.9642186329704722
scottish,0.7706308678776108,0.14004665810423944
Mos,-0.9203332666328681,0.9025387301131464
Haifa,0.22482726455412888,0.374535832293028
iniquity,-1.4671108348521322,0.9809553693492123
rework,0.22144425535803205,0.3856515824279072
Lookin,-0.7567127780470221,0.8583997544097075
convinces,0.8921144141240136,0.10337583015267005
tarmac,-1.5097214750076773,0.9840558052968926
Memorials,-0.9768023358711443,0.9148631057155234
indigo,-1.2241796743299516,0.9577046553167113
Horoscopes,-1.0283958862828777,0.9291819405901582
HYDRAULIC,-0.38333564980231316,0.7105021573506626
Toxicology,-0.6459416698376759,0.8230471388332903
=|,-1.016990607623402,0.9240121240015613
HIGHLY,-1.2090161169080902,0.9554664898184945
six-year,0.3557334509695295,0.3051592305746602
FITS,-0.4891602711253403,0.7509062020035671
mutated,0.014723191637669652,0.4937342016700921
commotion,-0.6911187301312308,0.8393817620375006
COLORADO,1.0138481715997214,0.07741858101245358
Yom,-0.8773548753196748,0.8946903391363525
Mohan,0.562462128261058,0.21198839705945693
jazzy,-1.4546260505238908,0.9804913067578281
1004,0.2332473015329127,0.3702117215323927
Sturgeon,0.4699535625691665,0.24776161911555072
hurled,0.09979090229302656,0.44810647735153997
generalization,0.7690203469823592,0.139227104584138
Audiobook,-0.9353796860569141,0.9080790917613687
three-time,0.21100424196720294,0.38701582865638706
Machining,-1.5314478741381743,0.98534675166497
GRANT,0.09921630693540609,0.449545475473102
Passwords,-0.7046794210836771,0.8439145680300891
Struts,-0.7977669618974044,0.8728587076062715
Rebirth,-1.151654371689741,0.9481299797125083
OPENING,-0.33886891534148533,0.6735642525316158
realist,0.5609644478899853,0.2109461607410834
EDWARD,-0.5724112536011077,0.7894074710809539
converged,0.516956528410894,0.23114110511268082
Dada,-1.4596047944962933,0.981043263895751
usernames,0.32734708599021345,0.32052208350423605
O/S,-0.654431972137278,0.8236768098529605
ADF,-1.0799409070021777,0.9363931447238283
D-Link,-1.2690251328176088,0.9637231384441213
Leveling,-0.7845297445473034,0.8682721093366915
Manners,-0.026914215062041544,0.5179900664009998
16.7,-0.7493416612648295,0.8546350579812381
Deja,-1.6911114969420624,0.9914424246688573
bookshelves,-0.9077897114779832,0.9010274827137749
Jonathon,-1.4076384036107796,0.975292719616653
eSources,-0.038765321436592726,0.5248178169098874
cardinals,0.5209813358527372,0.23497551333056088
good-bye,-1.0844460014725765,0.940344975424621
Align,0.15610609504039333,0.41334507683402333
x16,-0.8868008765354165,0.8928979862811277
kr,-0.24903182358291331,0.6325007886693176
Oreo,-1.0107199236756614,0.9239923317447196
Screwdriver,-0.6658921369336976,0.8275698528922142
aku,-0.5955056426083623,0.8055190124777671
falcon,-0.918283017101586,0.9027394958307446
792,0.06172383723536072,0.45743497719599857
backlink,-1.3755549392103283,0.9729625395589004
YAMAHA,-0.49892602467088987,0.759225287730263
Tonic,-1.184698833114551,0.9518596757678088
SVP,0.8023880665505138,0.13092291747499107
earl,-1.1296830131845341,0.9438789631996584
FRED,-0.22277428542108169,0.6224215607117378
fielded,-0.05410738684197198,0.5240987606869711
summarizing,0.8364189753503971,0.11833226778913875
contra,-0.5876433821325338,0.801927650629459
23.00,-0.5078513585726749,0.7633398345380367
NWO,0.5988818019095365,0.19911885536322016
"130,000",0.11013044440996383,0.438597706014653
OpenTable,0.3744136172699499,0.3046284162603472
italics,-0.5759004048204941,0.7892378008965492
PostScript,0.045480026945100255,0.4762697485714904
commemoration,-0.2766852810703279,0.650724672493157
silliness,-0.9256541289384409,0.9062676658337392
RIDGE,0.6025342740551952,0.19951090100673807
pushy,-0.9534170684567206,0.9121501279750946
↵,0.05568550098620429,0.4679579285704738
crucifixion,0.37776799909161257,0.3026873527101328
Typography,-0.018916589562117586,0.5137378256865905
railings,-0.04644047926305345,0.523601195349012
Mackey,-0.5262190321492127,0.769705357123544
artefacts,-0.1837371153723408,0.603378397544729
incumbents,1.398133094185535,0.024153161651224275
Kirkpatrick,0.8066663826371514,0.1284176414842323
Brigitte,0.6527051913947531,0.1752513460712799
bodywork,-0.32143964678604126,0.6725531729850223
Devotion,-1.109573158221629,0.9420784336939422
elongate,0.18462178245457755,0.39668017229357977
emma,-0.5685649228726111,0.7940873462818758
dyeing,-1.5494234307210328,0.9868300230290165
chariot,-1.166842007537723,0.9488204845821444
Simmer,-1.0440412738202236,0.929959615356169
Zoology,-1.3248159044739851,0.9706751076710481
Nos,-0.1277465271394245,0.5709501514117348
polypeptide,1.0938253374181486,0.06377673124459649
rind,-0.253160387650385,0.6416919135396697
Brandenburg,0.1179180535914329,0.4390487812097278
FURTHER,-0.4656306006124687,0.7426738600407758
COMMISSION,-0.05734429059412821,0.5313189647866752
prodigy,-1.6735161092609312,0.991232659206681
kl,-0.6217082517512998,0.8121785547152389
1720,0.0020919557046057357,0.4998159102566372
non-standard,0.895036547029333,0.10298050565161909
Langston,-1.5155765835775041,0.9838190591085103
m8,-0.1178893963891609,0.5652201666564606
013,-0.5144693637429327,0.7666728443532618
klonopin,0.703643192430313,0.16203244605328448
kWh,0.13705439097921093,0.41849429659219284
Beneficial,1.0888476545450891,0.05898498080405978
CDI,0.34620790511993016,0.31788562507206075
Playful,-0.23171009276275537,0.6248044332268755
Trillion,-0.8321702951495712,0.8814486474468678
PHILADELPHIA,-0.07787237231014965,0.5443061022564291
Ay,-0.7107351738788752,0.8419002366879996
S.D.,-1.1750319536245657,0.9526948719081699
weighty,-1.3551613493723655,0.9727480897342419
Stair,-0.5642607564967934,0.7905534839455542
1784,1.1690387287600363,0.05069849145610483
Hilltop,1.6481968068002557,0.009937800220207627
dongle,-1.228713243192038,0.9607845904422333
Maud,-1.286324546372183,0.9645598773918824
surcharges,0.38030108059563333,0.29515403963059095
Teague,-0.0364111852779421,0.5235051628949885
relievers,1.0255044583017046,0.07220795654464729
