,caucasian_effect_size,caucasian_p_value
1345,-0.2528748266388746,0.6362523829134131
Coax,-0.015145771011162018,0.5060318683772707
Alia,-1.101605685628486,0.9421158062678372
1431,-0.004490733921635032,0.5054655734645916
mourns,-1.4487539324571332,0.9804438293553712
2BR,-0.6403830467452069,0.8189264977995501
12.25,0.0748886036537359,0.4528641916646807
Chronicling,-0.3200027097045216,0.6733579096774371
Nubuck,-1.0804922096764942,0.9364644886748523
EXTENT,-0.45911081079659666,0.7432850560995876
ARRL,0.3615131651739322,0.298555952807537
Appendices,0.7643127391446393,0.142311016922394
urology,0.11209033303907551,0.4319334888336481
7-14,-0.7320431480400895,0.8516237670411115
Resell,-0.27749072938924735,0.6465602572755589
Asp,-0.9582844802812269,0.9119032458811818
Tandy,-1.3112429443355753,0.9679115049680115
+21,-0.06892629214907431,0.5351502415910946
Jeu,-1.1161290365040781,0.942304572634795
BOATS,-0.20087615571589126,0.6088357243824016
Correcting,1.2187638121697042,0.041456310910073624
Godspeed,-0.9340316889455528,0.9023282370753787
NetWare,0.178269391643462,0.40630629727724044
Rinehart,-0.5045178745509842,0.7653251890845401
steely,-0.7760962476955797,0.8634274744086405
Deschutes,-1.3512458298919825,0.9717445937383896
MESA,0.3993277669469208,0.28889802599143266
effervescent,0.5273592040297428,0.23089754337721757
SmartNode,0.48475025940959005,0.2536147953035055
1134,0.37630701306957215,0.29698717493794524
F-1,0.890829883373294,0.10432373903999792
Keighley,-0.3331391657557628,0.67927007880847
Caballero,0.32768969476882276,0.3237165027380513
4870,-0.23105961752060017,0.6295359911898022
PUNCH,-0.9129092345644081,0.899914886643969
Copyrighted,-0.9002514003169341,0.8981674969548961
1146,0.5008723627596088,0.23903262748810583
Andretti,0.3979405886411196,0.29406652631436425
20.95,-0.4472110582309693,0.7355181674864315
LEC,0.3897080822463465,0.30000394418762844
6in,-1.6091463881274364,0.9885071844575705
Anglo-American,1.4204036837199348,0.02207276958634463
2008/09,-0.6201759119043128,0.8042411394439
digitization,-0.20652893012793888,0.6109126233597345
87th,-0.13349060114701536,0.575715278105885
Botanicals,-0.5172197899724821,0.7672588533632453
purring,-1.6335663460884795,0.9894515403448164
15ml,-1.2735680643136003,0.9656815185464696
Haig,1.162578804898975,0.04698267870972994
Footnotes,0.013835907199471302,0.49120258030822306
Rapport,-0.06619072612732647,0.5427908301001083
Gameloft,-1.5760882201968023,0.986718008949299
MCT,0.7871077124041701,0.13066383669651171
Winsor,0.6330707281199722,0.18338128951913713
0011,-0.577356983656845,0.7933056293043552
Diaphragm,-0.8174800604564592,0.8748156472485977
anion,-0.37482081980602366,0.7002153126240265
LVL,-0.3942367063549182,0.7101547493169431
Trillium,0.41513096897583435,0.279810628635056
G-Unit,-1.0876558579622082,0.9391579661826522
exploitative,-0.6842204586282713,0.831802298766524
Aswan,-1.3562423273419018,0.9716603252437053
Precast,0.361864594621757,0.3045732862385869
FIGURES,-0.39009097415472,0.7093797212298422
1129,0.5425073298329018,0.22299811352539423
Minotaur,-0.06765829509373629,0.5331323721712617
counterclockwise,0.8670732034308425,0.1095591488705544
T.D.,-0.9309874399095835,0.9050609438934295
DEER,-0.9867102668826734,0.9217098766025971
ago5Friend,-1.1599149571752267,0.9494913504374607
BOD,-0.28270681322032054,0.6528804924791481
Scrapbooks,-1.2208148873888671,0.957719547019739
engulf,-1.2609531404293797,0.9615767688890369
baring,-0.5119136363749003,0.7592253584375024
finality,-1.1664353934941327,0.9485515763391894
Frontage,-0.31002569788474,0.6700528678469628
Janata,-0.023623220138872473,0.5141409312569872
Dangling,-1.0297115948714812,0.9271241658630243
DANGEROUS,-1.113366130344057,0.9429174968940013
amphibian,-0.46636452966090836,0.7418144544791008
IOL,-0.9916609002730449,0.922758077689533
pagination,0.65161428557666,0.18244234251352964
µ,-0.14140504437953028,0.5805233397866199
adenocarcinoma,0.3476904155646743,0.3040630709463755
TALES,-1.0534173474320336,0.9331802738485883
WMU,0.765316388750194,0.1464572186613995
baddest,-1.67218436380173,0.9908764805740806
Parsing,-0.5985016365450849,0.8005715003594691
"115,000",0.5544367827493067,0.21806592013828607
EDGAR,-0.4599201352988504,0.7431103134842132
cheekbones,0.12064242504152493,0.43660876428100204
matrimony,-0.8328806513913698,0.8838305421420714
xP,-0.828874289067887,0.8780817577454838
chafing,-1.0478928842584045,0.9299045530706298
berserk,-0.416808130306219,0.7233095279166084
Embarcadero,-0.2848097945259856,0.661791257525398
Nubian,-0.6105162024974586,0.807532741241042
mind-set,-0.3109807992657643,0.6812589804019337
preload,-0.5157657768593016,0.7657374887329912
GLAD,0.2220488731389886,0.36940298538601213
Monsignor,0.2754983575511891,0.34640151522743723
1076,1.3081212702174914,0.033840846877027264
P/S,0.010489780964989467,0.4915187531353147
Canteen,0.036332446669698676,0.47297473448554017
Squirts,-0.9026655480269513,0.899547743767731
4to,-1.0764017178316705,0.9345681628715458
ec,0.03339007762915529,0.4814979578083557
processions,-0.0016195030162108241,0.4991713721582436
Byrds,0.7393146064750323,0.14615104619809505
underwhelmed,0.4151888439957745,0.27849588867908126
OCX,0.41585616573045486,0.28228714720848946
UPCOMING,-0.5933049915040806,0.7954780943933017
slicer,0.6723918467764386,0.17001013275795862
Polio,0.41668672311761934,0.27950719688734305
Issuance,0.33120370647052616,0.3156633228184025
-212,-0.1284847778740606,0.5611014055596193
Victorville,-1.1407241586437922,0.9433874325275914
KAWASAKI,-0.32534497996178896,0.679782239067667
decimals,-0.2704148800250492,0.6513585507818377
21:46,-0.9885218979822642,0.9223426477955259
WebOS,-0.4974776699593352,0.7601053514157072
POLE,0.2109273599536685,0.3914858762209966
