,caucasian_effect_size,caucasian_p_value
Tackling,-0.5029044043022572,0.7627198730837332
completions,-0.7111347892482108,0.8426088825534586
Londoners,0.7901317640398435,0.13112721440936492
Expressing,-0.6878332741574545,0.8336806926626434
ItemId,-0.8033653141282229,0.8738859646352886
Telekom,0.35672276638330425,0.3110594147460439
NATIVE,0.8086954893531634,0.12737255518920954
Harpers,-1.077833521578815,0.9341468347379455
above-average,1.1585416330678269,0.0498193461360702
cellophane,-0.12068932216310321,0.5691049879295751
Portability,0.31817029092151256,0.32329880888568274
Banderas,-0.10011857022164979,0.5451961042950122
plows,0.2668939234015069,0.3562134074560962
Macao,-1.2522371275749205,0.9591530763446677
13:38,-0.843868054554562,0.8806028787851382
oso,-0.9487276044521492,0.9072853032820595
U.K,0.5906897782274771,0.1953285425689788
Sustaining,-0.5966454345765047,0.8001150014412257
Philo,-0.7445236341963052,0.8508137600522809
well-educated,0.9012547237301085,0.10032480596764282
APG,0.05771694803236906,0.4696375524771378
RESCUE,0.09482901511179231,0.4507004249214447
dripped,-1.227681686384655,0.9594796880623251
bemused,0.5673409396269135,0.20951556902860824
Supercross,-0.3339735846681881,0.684262952217196
SearchSearch,-0.47545241353149453,0.7503353916288741
20:13,-0.8254971865079628,0.88106654255716
Airmen,0.3628582736094972,0.30375659297919655
Itachi,-0.5150754818287498,0.7640778730420292
In-reply-to,0.7378638274772986,0.14895069593276822
Taryn,-1.489796869179518,0.9824054276960441
ceded,1.2163989267444686,0.04271947458642622
Belles,-0.6821216588003235,0.8283240776391174
Pandit,1.0015072595956596,0.07530824853757656
pullout,0.5407572416436853,0.21929143861907485
FUNDS,-0.3181584512944824,0.6756451091355598
3W,-0.1103022316316198,0.56464559505634
outrun,-0.27647178489668367,0.6536913192284274
14:08,-0.9228947413881249,0.9049084210105001
underweight,0.39427506105766824,0.2938842086555805
HKLM,-0.23638478193779067,0.6367430972848354
Wim,0.3670318598411246,0.29689207750677427
backhoe,-1.3881020327081455,0.9746726369961538
OmInteraction,0.07344518555081103,0.45801149064621693
Kiln,-1.0647039405537775,0.9362639559467439
barons,-0.2782390736916628,0.6553424903996103
Montreux,0.5975659670828386,0.2044152747088146
1555,-0.13874820958662995,0.5824916115645572
Wahoo,0.3699010920821944,0.30452078611430955
Awwww,-1.6048390440809053,0.9879533601913103
gina,-1.198823746983355,0.9570426990632452
4-wheel,0.7030334988055391,0.1610527408255189
joinery,-0.45001705264958497,0.7364304543352196
Espanol,-0.08020707013684247,0.5507385215643315
Puritans,1.442527354594063,0.019347056949831076
EnglishFormat,0.7716991983223523,0.13695997447659103
pico,-0.5564809674921819,0.7855528775312466
Música,-1.5282231654591285,0.9841694021434209
Powders,-0.15328634080416664,0.5882094666303002
Factoring,-0.35921948624553957,0.6955702294589469
.0.2,-0.738072707898341,0.8467035455878897
