,female_effect_size,female_p_value
1345,-0.3436523579678174,0.7506518455992746
Coax,0.09965980813501188,0.4288368157456456
Alia,1.196869524780791,0.008062989879919602
1431,-0.5388680393980998,0.8571863916044181
mourns,-0.1053805205523025,0.5827080323709461
2BR,1.0018370789503228,0.021191173081192782
12.25,-0.6061969101655743,0.885389274075683
Chronicling,-0.21365471914360085,0.6573671528026277
Nubuck,0.5140444146940618,0.15147714287132508
EXTENT,0.9240012260131848,0.03235661154471947
ARRL,0.43266028577765575,0.19271229987730454
Appendices,-0.763426684551894,0.9366137523626032
urology,-0.22845310049960804,0.676110782014603
7-14,0.5012988579008255,0.1591845356182855
Resell,0.7928022211246205,0.05595360353334933
Asp,0.4282347440946973,0.1976975548030595
Tandy,0.37309875025528916,0.22327368008954318
+21,-0.3353343025134694,0.7496622173923829
Jeu,-0.46452675262369997,0.827875347595719
BOATS,-0.7492901411162392,0.932667089940868
Correcting,-0.4821908073076466,0.83336628071294
Godspeed,-0.6016714881826059,0.8853880493388155
NetWare,-0.7127696133779271,0.9221628853272928
Rinehart,0.12800022988620469,0.399411510814232
steely,0.12107517833670832,0.39989564673348355
Deschutes,-0.6601700569193646,0.9092968157776895
MESA,0.2945903088252783,0.2823882210084766
effervescent,1.3632944378616811,0.0032218307867502016
SmartNode,0.7984809389429813,0.05316147816148464
1134,-0.47874986518765894,0.8362297226626634
F-1,-0.12207056303499608,0.5961904635088093
Keighley,-0.42271892642272474,0.8015876642150979
Caballero,-1.0008339376081092,0.9770854310842618
4870,0.03239140830496219,0.4706843494371403
PUNCH,-1.2060082350284884,0.992086833813997
Copyrighted,1.4738608742821158,0.0016239522637286896
1146,-0.5831898455176056,0.8778063095772106
Andretti,-0.9182908171608416,0.9657549761964662
20.95,-0.21906804592799115,0.6733347926860985
LEC,-0.05828138536228824,0.5392987075179153
6in,-0.037525629792526306,0.5378445485635965
Anglo-American,-0.6402773272906594,0.8973520814750282
2008/09,-0.9255446446530318,0.9672267902455236
digitization,0.4019158256197806,0.2051871771772522
87th,-0.6026709779024968,0.8864166889436007
Botanicals,1.4887304507944739,0.0013954124149160307
purring,0.5012892821228977,0.1606111315917953
15ml,0.49469506685681236,0.1646057448938858
Haig,-0.8100111137223066,0.9478604577861289
Footnotes,-0.3145024528149583,0.7342357230121911
Rapport,-0.4057828790163896,0.7845310309584865
Gameloft,-1.0014270230361877,0.9767992243561694
MCT,-0.2061720830922981,0.6590667934397971
Winsor,0.37706707053447414,0.22947389136009266
0011,0.7090185133589235,0.07872344772624462
Diaphragm,0.012705165777581465,0.49221325777154434
anion,1.0173764325281123,0.021738383225040403
LVL,0.2048031240625207,0.34176020890293635
Trillium,1.17811008909339,0.009550048726909233
G-Unit,-1.1217584530449431,0.9871564714034419
exploitative,0.5919584182965673,0.11883445810653581
Aswan,1.20609712480959,0.00800189771276627
Precast,-0.49304110430908527,0.8403381694870544
FIGURES,-0.38774144871759325,0.7822983687069684
1129,-0.6738155178426719,0.9102339172759637
Minotaur,-0.8095280845241575,0.945066464466608
counterclockwise,0.6972780677833729,0.07857304808748422
T.D.,-0.7174959825702875,0.9245509171863469
DEER,-0.07434694980532722,0.5599400055226229
ago5Friend,0.38127825461881437,0.21902382751656324
BOD,0.36229426184782637,0.23375250492570965
Scrapbooks,0.6636831340117578,0.0925882938967878
engulf,0.641826856485841,0.10291940191172388
baring,1.0763776335868096,0.01593914423231968
finality,-0.06258200200395408,0.5580316660039563
Frontage,-0.5289656179683173,0.8536302025299267
Janata,-0.07029373215093253,0.5520571088506204
Dangling,0.8042872388973753,0.05325911895937219
DANGEROUS,0.23486667032908454,0.3149412985545281
amphibian,-0.207298180012859,0.660344497396251
IOL,0.9333128374741235,0.031296812883292446
pagination,0.026575844597803818,0.47743726177477175
µ,-0.15917969122552855,0.6241702475218782
adenocarcinoma,0.6643184341208375,0.09078223678799047
TALES,-0.6014363237832766,0.888572836456631
WMU,-0.8346792044573249,0.9496545745564821
baddest,0.030394041207893515,0.47843684831514566
Parsing,-0.4951079868383975,0.8420267209885417
"115,000",0.09657892491923133,0.4199611377150415
EDGAR,-0.9131600761910018,0.9645211743323577
cheekbones,0.8369709684908734,0.04906159903716023
matrimony,0.9326010318603797,0.030773416243614404
xP,0.13334538107477645,0.3979008479770634
chafing,0.37643515043650855,0.22412887932441095
berserk,-0.23433108381424014,0.6771632794456001
Embarcadero,-0.381225435895407,0.7763922332808089
Nubian,0.769774883139083,0.060041002622696626
mind-set,-0.46716080808367955,0.8298569714356012
