,female_effect_size,female_p_value
imparting,-0.23661245504892386,0.6858951573606761
Mammals,-0.2467221550449274,0.6886478733432221
SIT,0.15730136411749418,0.37415966156237757
Alessandra,1.6904147826899871,0.0003377844393332996
foreword,-0.414488794480384,0.8012263725730633
M.C.,-1.0649495057257878,0.9834977436449349
Licks,0.0876071481495944,0.42878891972546107
Editor-in-Chief,0.43109369328399644,0.19012285870881418
rosa,1.0888095815101386,0.013415843867648825
HSDPA,-0.65949917926324,0.9066326928996628
pounce,-0.14889216513143128,0.6130741876333323
dermal,0.23087234201801773,0.3256134618311275
Testo,-0.2284299624174604,0.6744285977190585
Apartheid,-0.9893678932359525,0.9756822143885389
RTC,-0.6280882739829213,0.8934262185368722
Can-Am,-0.3610038396815959,0.7584367889910928
Countertops,0.01800477097090232,0.49008742510025294
ltd.,-0.028987479434657466,0.5282150481105781
salmonella,0.9104660690164593,0.03444089815079143
HIV-positive,0.4949174801836453,0.16458809358631155
Covey,-0.643213503414621,0.8982191538602693
Freya,1.6050105442912324,0.0006465282406661332
ELECTRONICS,-0.44810536983656307,0.8206695889012996
Phenomenon,0.16225758401257373,0.38072504222407133
Dispensers,0.11204702886565589,0.41010961786742584
Miki,0.9867243030500614,0.026268484368079048
Bagel,-0.5914300732588971,0.8797511601859137
Selenium,-0.7156721105461843,0.9258109836512396
SoC,-0.2930177401070825,0.7236474549756283
Reis,-1.274931788493615,0.9946170379285393
Whr,-0.09006079037275434,0.5703393199311955
Ridgeway,0.15557721292201748,0.37222901280340137
iD,-0.22623296034163365,0.6742463099423334
Cusack,0.460886922947424,0.17573950917436298
Beckman,0.2115700827935464,0.3378160383422214
kennedy,0.8181567651072952,0.05193388750216876
Threesomes,0.4314048680036639,0.1927456955031417
LOSE,-0.04934570945656646,0.5294870161407383
Granby,-0.12499647112679982,0.6021271139042559
Dominick,-0.36906074506262737,0.7696838069048603
Thea,1.2977861227038545,0.004999111064790784
initiator,-1.1193436917738306,0.987451259511057
KDE-Desktop,0.6239561209043031,0.10651910356844452
Equifax,0.5599566373430712,0.12787252287347872
EBAY,0.16776815010119647,0.36552109761361185
juggernaut,-0.6570193933693518,0.9023693180176637
Lanyard,-0.43402652338451964,0.8081286886395629
freshen,0.5425372051765494,0.13461377276928865
hummer,0.6455942449828749,0.09598508787046178
Satellites,0.37044720653227675,0.23324265952508438
Drucker,-0.7381556704039985,0.9305440505723243
dislocation,-0.024033734995812243,0.5220575674873186
regex,0.32586257576126015,0.2546714875178063
characterizing,-0.29878689639234585,0.7235648019197097
Kearns,-0.6756530352047108,0.9135578221234026
WAITING,1.1382789541435558,0.011168940376357517
EVERYWHERE,0.9615379710339712,0.02726486155686403
8-1/2,0.4073022077393303,0.2086341766328892
banal,-0.015193114374379356,0.5114924952009674
VARNetwork.com,0.3013244069938733,0.2697643489320932
Cami,1.3533340802024811,0.00339201469302719
Samir,-1.19836636275272,0.9911434402584773
roamed,-0.22516867760429737,0.6690199979868996
outputting,0.3091023354383666,0.26883917995501927
mistreated,0.4363252469726253,0.1911287413603926
detest,-0.12108614675656808,0.604944228375913
watersports,0.8813114205077859,0.039248157355367574
PHIL,-1.6227061122754527,0.9992443168586327
CIOs,-0.06486103536026548,0.5528005519026289
moisturize,0.7285281773248872,0.07165445879399501
Evie,1.249182729781872,0.0066535698362770734
Mittens,0.2852545639218883,0.2899874674060323
girdle,0.8993566449575092,0.03491497988670278
inimitable,-0.21208526951175516,0.6646655393801543
10-inch,0.27761288517894334,0.28996785683556714
1761,-0.36566588906022984,0.769499365756031
overheat,0.3942887427707176,0.21181987476191166
overpower,-0.4006439596169541,0.7931608948186949
11/12,-0.09522573132138905,0.5748400074138416
Tarts,1.5606848728038605,0.0008524684844640751
Sweeper,-0.4599596647818992,0.8136958884957455
Ghosh,0.3033927612557091,0.2725576803260611
post-traumatic,0.30474345601681824,0.27602115808709704
TechnoratiTweet,-0.7482428195074655,0.9306044296015403
Abington,-0.06530276059493406,0.5569454746505553
DOL,0.8318673627969269,0.048899063063669757
Appraiser,-0.5327234549766142,0.8603862650513832
Tennyson,-0.3076849354568856,0.7250453558744976
adrift,-0.3610758915880084,0.765926024497098
thrush,0.7864380285239029,0.058157673068876425
Jeannette,0.8988064771153701,0.03885117806497684
hypoallergenic,0.6914755899578084,0.08476625088908496
Parson,-1.181277925674997,0.9908787700057842
Janitorial,-0.09043344047629016,0.5676389336520298
scholastic,-0.9066372700699633,0.964123953060285
PowerPC,0.6326215953365681,0.10251511891200926
Auditors,-0.14466189909654958,0.6065773938110908
SOHO,0.46253146212642343,0.18243450161350305
ET/PT,0.5522631994092029,0.1340342988144505
commemorates,-0.9184215797329924,0.9661280759999735
",12",0.2206759737422923,0.33432868607153154
befitting,-0.3187754668721432,0.7338542950166664
tryed,-0.022137832245978956,0.518769342785172
TARDIS,0.8585740765799171,0.04375113307426082
ANGELS,1.2114849549765432,0.008175292386060184
Diffusion,-0.41259255167374304,0.8018298912420835
colic,0.3092205807351281,0.2679122638656175
arranger,-1.2075346594831207,0.9923989815498699
overeating,0.6688330603409767,0.09203227935987013
wrenches,-1.170650668957505,0.9907722057470131
Husbands,0.16459912281780936,0.3743528278830056
devel,-0.9038739442820379,0.9655177287717261
heads-up,-0.7570514422176547,0.9349751139007099
.2011,0.3196736332981291,0.26522286020400876
8-8,-0.8729165416673546,0.9576771336384279
Trujillo,-0.31248719540205805,0.7325003260895124
Kamen,-0.838086306514587,0.9514168809638602
Yoon,0.6371242400676508,0.09810374503859798
intros,-0.8228897344655602,0.9517020752162547
Owing,-0.8727030803201564,0.9568318733365357
self-righteous,-0.45029376826224454,0.8131271043717598
cleansers,1.0519200143465244,0.017215949625012383
reconsideration,-0.06947995780779799,0.5540699959158749
Falkland,0.28457403300656975,0.28249864721232376
