,female_effect_size,female_p_value
calculate,0.09792356173242898,0.42327934729690286
printable,0.4980525633361994,0.16431829802744158
Opportunities,0.30410033047321383,0.26955976249895097
dryer,0.7608271419270356,0.06007652758445603
pulls,0.026782349398207048,0.47540661663550987
meantime,-0.024422637007526813,0.5236710459455176
battles,-0.9904958159475963,0.9764427172877412
purely,-0.12455852091458622,0.5983654550019648
hooked,0.17631916659809915,0.3632576159670007
CLICK,1.2134831269694033,0.007502865531862524
complaining,-0.08183329412329099,0.5675008265695584
Wing,-0.3736337449759501,0.7662099425270423
Tables,-1.3226502059912473,0.9956392332231188
pickup,-0.5513458954652056,0.8651334654216196
Domestic,0.6562453965296827,0.09385079295724807
UPDATE,-0.3380042767450462,0.7446623349116929
ml,0.45667854395689766,0.17668849161071865
1962,-0.7173498915340499,0.9277695048941462
applicants,0.3110505447638006,0.2682993030388723
Famous,-0.18519758864910102,0.644954001136661
Minimum,-0.03290063932850602,0.5232810687669734
sofa,0.8124290979770716,0.05187993494143894
nominated,0.1843829345517628,0.3557281278836796
Guidelines,0.5562662987761737,0.13209553300449284
Drivers,-0.645489875428639,0.9015069506522293
ebony,0.89994984059273,0.03533122776021025
Boss,-1.2749909860755124,0.9949231532881613
Imperial,-1.0245789538177077,0.9782658444679675
Pussy,1.3465350833730978,0.0038164630854131687
!!!!!!,-0.10338133191143772,0.5839955312120391
investor,-0.8618566503615336,0.9585873756732654
surfing,-0.46154928246454224,0.8230554651576363
Bella,1.3412877860750478,0.0034431304917729166
keygen,0.21889320087447997,0.3291504652704944
1970s,-0.2283503048714059,0.6697124916274716
bleeding,0.6902112103163927,0.08528373397122124
administered,-0.0023745465949343587,0.5042060322490689
revolutionary,-0.9606113557759399,0.9714156166602763
avoiding,-0.22049559852784845,0.665107599733878
fare,-1.022395174808098,0.9795507380195532
inevitable,-0.48954462795539644,0.8311274257280623
assisted,-0.8223808346429188,0.950064918150706
Lol,-0.31799997044958717,0.7371629987154098
flies,-0.43445124457529233,0.8078845244353113
Newspaper,0.09574447400603595,0.42352310386729264
Closed,0.8911317793962334,0.03461214207734331
slice,0.03657062683409431,0.4746854076292877
911,-0.41916865664947595,0.7972434621188568
float,0.41009527555198266,0.2099414462049528
renewed,-0.11584799664955012,0.5902089674687492
attach,0.33044865144193153,0.2495612041912486
Changing,0.8993541392684921,0.0383846920557952
Object,0.6198798478188028,0.11162404418885707
cocktail,1.2832899709482228,0.005267074907025715
dildo,1.2724685257012047,0.006106416217219635
surveillance,-0.19342556015872464,0.6508705511047159
soda,0.37077719189932634,0.22215288375785058
Mint,0.9826768232785651,0.02538468655349113
prohibited,-0.40278422871071784,0.7916782877018456
Timothy,-1.0712910872719763,0.9832835838622614
ref,-1.5407345017864933,0.9987716733950266
integrate,0.18947105759025387,0.3528953366190033
pharmaceutical,0.31299478973549477,0.2637754906291787
24/7,0.2895155774403142,0.2799948261340953
documented,-0.09508884663304709,0.5709256243979572
characteristic,-0.13955672960843457,0.6101026070509666
smartphone,0.08127982606553719,0.44114399315769004
jar,0.3974553448464716,0.20896973591260326
Dynamic,-0.48761931529260066,0.8339169655737888
algorithm,-0.8332353043138461,0.9520021447165782
Absolutely,1.2188120223680639,0.0077355138459800354
guards,-1.0762815729412072,0.9838287946976805
yarn,1.4993710987044246,0.0013013998476524291
Ronald,-0.835195656827054,0.9512083958745348
FT,-0.4443098561335249,0.8149262027733439
Independence,-0.48550314893255037,0.8314163515384025
-----,-0.30340539917845283,0.729635953377314
typing,0.6202902421658091,0.10758988002179448
Duncan,-0.7074209606457232,0.9212162339316992
HDTV,-0.16246472252209096,0.6227396413521648
assembled,-0.8872128575412199,0.9609318476955488
Period,-0.6978554180098093,0.9174945421773026
locks,0.2749592072951449,0.2889749665109189
Partnership,0.05026815609070453,0.45878596643795466
Banking,-0.6505513131321202,0.9036033897373457
rifle,-0.9612899452015331,0.9700027275525984
Rest,-0.927333834813718,0.9696355546960271
spite,-0.22579740959618785,0.6647344557774826
vaccine,0.7833261847832784,0.05896497028562897
weakness,-0.4959322824740081,0.8379622601940426
sandwich,0.3065180066449908,0.27712042724740493
Deck,-1.6005669185166214,0.9994044264132413
sins,-0.9367443774073141,0.9694084536334482
disposal,-0.6318650859563623,0.8977714859309436
farms,-0.38696768713201796,0.7790125101436851
schedules,0.5956812570250948,0.11502890670048704
lonely,0.5383918740377927,0.13485162124278438
Sister,1.1654359877311,0.010108507780770992
cattle,-1.2002986734817724,0.9913681781174746
Thought,-0.48552635425388213,0.8369511238569534
PT,0.1346062728533587,0.39101093640877604
organizing,0.407499800532683,0.20945392921621764
devil,-0.7687717019816113,0.93760199607226
consultants,0.15516898701425239,0.37194994503908363
mill,-0.9376241544286877,0.9693038949009055
Haiti,0.043592235173854604,0.46648025348959676
kidding,-0.20105880678331056,0.6593912248550831
firing,-0.7962734697649437,0.9456514571550065
integral,-0.1222614457775598,0.5971211456891783
instrumental,-0.835814426569819,0.9510209392071037
Christina,1.6881863382208453,0.00031272121653369567
Cal,-0.8388034559555048,0.954246793844446
transfers,-0.8991278947103227,0.9653335324146779
Coverage,0.3901776334889359,0.21675381301175367
Generally,0.24093405757410846,0.3171298126322032
9.99,0.28325229728007745,0.28638243710528943
Lesson,-0.3389597027554201,0.751829803872416
Wake,-0.6343838287749318,0.8977803524859002
functioning,-0.07751080019126187,0.5622057674165237
moms,1.4651028546512024,0.0017384323934624968
mandatory,-0.33592334156219944,0.7477726094065491
Neck,-0.6380024344434114,0.9021116505184572
internationally,0.3669529528455424,0.22884838417584852
minimize,-0.0032421736491506036,0.4982165243102076
Handle,0.55657655934218,0.13576095596843007
BP,-0.9014193908391727,0.9634362683824907
nylon,0.9007949780013941,0.0340386493667264
LIFE,0.36856179477742057,0.23226841684479704
transmitted,0.14304227121841448,0.38539495797055845
AU,-0.064061392922701,0.5428505881687891
Acts,-0.9658119216425656,0.9747026561231663
planted,-0.42726568537910625,0.8033785982711714
Lesbian,1.3360631865517643,0.0036130875315403266
Calif.,0.1129342251280395,0.41982611725190644
applicant,0.15300642693211094,0.37592307300075356
charger,-0.6935986343619075,0.9187124495354017
invented,-1.1475047379020478,0.9889620269972493
specification,-0.260619819429571,0.7083459946889028
Kits,0.13786563058750498,0.4005666613403557
Decor,0.9998401207912626,0.02130741349714871
Ft.,-0.9037747724902226,0.964671967182418
Armstrong,-0.7108700453327121,0.924749620702317
SP,-1.5851816385899582,0.9992853299634308
roller,0.06710090896446397,0.4520333135594914
renewable,-0.20755359340082852,0.6598315116819347
hurts,0.09764515475732799,0.4241745387318585
Cancel,0.8727346477088093,0.039716069568943024
viruses,0.29292163962047596,0.2769256756715739
conspiracy,-1.3531797537701478,0.9963181714412435
fifteen,0.25978078872678484,0.3059065632911484
Provide,0.12461516107363742,0.3982475715256012
graduates,0.24151992303764938,0.31772553393250635
upgrades,-0.5833532367765288,0.8798118554562064
co,-0.5509680302951426,0.860814257679802
hose,0.4212319460848748,0.20145576415459643
MTV,0.42404244930932483,0.19744757280816727
Residence,0.1163890657465515,0.4118846081415799
farming,-0.6389745089547149,0.900623851193911
whatsoever,-0.4568660043718217,0.8181242199975767
Gov.,-0.6935285218856027,0.9167686416792946
mapping,-0.1694778795578556,0.6345721635628999
Parish,-0.3903911208766081,0.7870234934927087
delightful,1.2361718914756363,0.006673083806483571
Tan,-0.05294235387552154,0.5301192915033635
boasts,-0.16552367919227323,0.6339164337228096
highlighted,0.3671332508629061,0.2326403182527127
Opinion,-1.038676125229394,0.9807290767187988
realise,-0.10949877271909388,0.5846848832201212
touches,0.0440218744634716,0.46446870856025435
litigation,-0.11685072431254898,0.5974388606315909
phrases,-0.11236466315985771,0.5868136664217962
Worship,-0.6402888164843101,0.8986880879226455
