,female_effect_size,female_p_value
imparting,-0.41499002889783015,0.7936984633314927
Mammals,-0.7012975893058815,0.919856045116219
SIT,-0.7820285573834455,0.9400463912739805
Alessandra,0.9215503689899214,0.03265918660238176
foreword,-1.251042860403388,0.9940513324416705
M.C.,-1.0528742167694736,0.9830593484971857
Licks,-0.7847859686552582,0.9429330544434795
Editor-in-Chief,-0.8797634458020999,0.9616483360876794
rosa,1.1222013064317324,0.01275936929376631
HSDPA,-0.5521691144888083,0.8654381055623478
pounce,-0.827258992648966,0.9515803779280925
dermal,-0.6044479003725676,0.888764013131562
Testo,-0.8954042087338305,0.9626913136710525
Apartheid,-0.5416535353518458,0.8593181678898395
RTC,-0.1743564421746315,0.6298940378648035
Can-Am,-0.8752042936692528,0.9603862014017412
Countertops,-0.2886870105886365,0.7213673745995914
ltd.,-1.0067931004992092,0.9788334078825306
salmonella,-1.0475252431429658,0.9818749702573016
HIV-positive,-1.0857690490597245,0.986032672743084
Covey,-1.1751172163285053,0.9916884483882658
Freya,1.0461521970394103,0.01752134633996949
ELECTRONICS,-0.42674444209859613,0.8032966620729041
Phenomenon,-0.6871478509287873,0.9172020601360897
Dispensers,-0.3041088100735736,0.7308255327013198
Miki,-0.04049826300384294,0.5332871922063618
Bagel,-1.3516735282555352,0.996774777748958
Selenium,-1.3237376421634934,0.9957890762590372
SoC,-0.9228319077167616,0.9676091524979948
Reis,-0.6375558593401968,0.8955228237271282
Whr,-0.8814590748479375,0.9629805122669651
Ridgeway,-1.1837716781413197,0.9906391377995811
iD,-1.054482904903968,0.9819320856267573
Cusack,-0.29995297595026016,0.7229143335853824
Beckman,-0.9912336235438091,0.9774151650568035
kennedy,1.385606968278217,0.0028378375863683525
Threesomes,-0.17057469381657253,0.6328851315891955
LOSE,-0.8601176100100837,0.9593486042272956
Granby,-0.7127865087763146,0.9229303108065878
Dominick,-0.8101476481153115,0.9472570947582957
Thea,0.6452699782482462,0.10048697661099615
initiator,-0.953273963761737,0.97160577142712
KDE-Desktop,-0.5680819712482659,0.8746266452413597
Equifax,-0.730297635110454,0.9256124826274511
EBAY,-0.23572548837992377,0.6836924653990323
juggernaut,-1.1197370745368211,0.9873302819129851
Lanyard,-0.9643783007616453,0.9746316977711509
freshen,-0.5822381260932095,0.8763413634952476
hummer,-0.6208239720150024,0.8919621829974662
Satellites,-0.3985767548417922,0.7807034461572537
Drucker,-1.0414077761624865,0.9814589191887176
dislocation,-1.2521058906291762,0.9939593281746084
regex,-0.8570118705262456,0.9576150200995687
characterizing,-1.08756058856996,0.9859973503146516
Kearns,0.28259746719640255,0.2838962349427385
WAITING,-0.6172129561882839,0.8937072539492803
EVERYWHERE,-0.4178558088078699,0.799925660345481
8-1/2,-0.5074419694056145,0.843140900478761
banal,-1.1517136765082931,0.9886525187694963
VARNetwork.com,-0.7563647380220351,0.9365588491856406
Cami,-0.9873658990611369,0.9748946482135281
Samir,-0.8463488039830946,0.9535252342548353
roamed,-1.2319146095655003,0.9930008160948908
outputting,-0.684887066472903,0.9159080572730176
mistreated,-0.3289601470783452,0.7450216885660343
detest,-0.8942486355323189,0.9624634889781993
watersports,-1.0054571619309216,0.9782732763234369
PHIL,-1.0793778936627219,0.9851128090719726
CIOs,-0.7460104057479725,0.9314432783894153
moisturize,-1.130092194453698,0.9874428624316196
Evie,1.360183045269864,0.003168869103236882
Mittens,-0.21581526476809118,0.6649586721251376
girdle,-0.2685259860436643,0.7039987587629335
inimitable,-0.9389215638005841,0.9680006342795693
10-inch,-0.621974689444856,0.8935812858217476
1761,-1.1246731628256093,0.9882571616734275
overheat,-0.9753542631499192,0.9757869641331954
overpower,-0.9760919677573725,0.9737041801979267
11/12,-0.6654335268141824,0.9096777214849339
Tarts,-0.3087831073499092,0.7372873249705999
Sweeper,-1.2187482242853007,0.9926697051841054
Ghosh,-0.610885353890906,0.8870037342258477
post-traumatic,-0.6745733620263469,0.9165124807100524
TechnoratiTweet,-0.3396128889383084,0.7569544909035217
Abington,-0.9485172478954831,0.9708070335729426
DOL,-0.8582616753998714,0.954700043637343
Appraiser,-0.8178720633672835,0.9478147678641075
Tennyson,-1.3365148332566439,0.9960904598505674
adrift,-0.7527843222912678,0.9330513787540324
thrush,-0.27577604400996236,0.7180269823643064
