,female_effect_size,female_p_value
Kita,-0.5657896534588414,0.8700698558201057
Whitcomb,-0.840122718253753,0.9526629983520187
Acknowledgement,-0.8391068530740164,0.9542142668471505
Constraint,-0.9087445852351937,0.9646686768813733
firefly,-0.890861676727762,0.9609882318399459
chalky,-0.7534956661878972,0.9336237872503941
CARLOS,-1.4975763103704682,0.998687573488923
hippocampal,-0.47541078402193765,0.830639278725414
diz,-0.5879303835448727,0.8780580372772987
Minton,-0.855204711807235,0.9553474645335583
Faculties,0.06856830514055157,0.44746655054125584
DBI,-1.409764595247897,0.9978166913000043
ground-based,-0.0588998498184893,0.5442073958645901
co-chairs,-0.609705311587389,0.8892848761107546
accoutrements,-0.9509202274788178,0.9728134877378483
fashionably,-0.9355512815415485,0.9697072561452672
63.00,-0.6600500199234505,0.9096906444396116
1174,-1.2274305861493369,0.9932405416336629
Mackerel,-0.9810817082859352,0.9751463221735578
Chattahoochee,-0.7931349189374015,0.944352499689933
CUZ,-0.8806113002355367,0.9634514257499524
Chillout,-0.30879843329314727,0.7290070766031724
Photographing,-0.6993809360319652,0.9211736401657373
1910-1920.,-0.7092952001531917,0.9218447953939667
foresaw,-1.4047458169153906,0.9977309204074211
kebabs,0.0027572356447550916,0.499441386752031
jugular,-0.9112664629881163,0.966507803268882
dreadlocks,-0.311803583407211,0.7399552163290577
Retained,-1.0659224958554148,0.9842619824661119
Ponytail,0.5496651574363961,0.1381349299955621
guile,-1.158500315877276,0.9900044089613872
Cinta,-0.1948862112867135,0.6587233512875225
1557,-1.2864172748597196,0.99492595295887
ZOMBIE,-1.0537701892675575,0.9820625905179879
Airlie,0.4527392304076483,0.18379589602087554
styler,-0.4615575931190431,0.8245084523620578
oxygenation,-1.3895291050227097,0.9970944983666119
Sammi,0.49176720457050754,0.16615029979542362
MRA,-0.5553182601592072,0.8627426579111197
insincere,-0.8288492265566094,0.9501477343747293
nines,-0.22262132445222066,0.6700904480459737
All-New,-0.7092250851201776,0.9205516463660155
Azarenka,1.1389780268053584,0.011652331144824557
Rosberg,-0.7298859172588132,0.9264997427828154
.5.1,-0.8242696041698543,0.9511160739574254
Ojibwe,-1.0644625602616444,0.9828500293084199
take-away,-1.0812721436138264,0.985535018775457
Accurately,-0.558452178031376,0.8668829581161004
forethought,-1.325388792299274,0.9961644553925836
bedspread,-0.952266380430217,0.9703303720977112
low-quality,-0.8515586000153952,0.955867819844921
Multi-Color,-0.43575385088023455,0.8113233959111866
00:39,-0.5214158691206061,0.8524354134281815
Broadbent,-0.8591184104487884,0.9591198269024025
autoplay,-1.0075349332318346,0.9784505509581914
Pinup,-0.2865974601462743,0.7176378868379892
airbrushed,-0.7514793264226164,0.9323447136307939
angiotensin,-0.7112696468602664,0.922072346514916
heart-wrenching,-1.3113547866434225,0.9954802487715412
FileFixation,-1.489870011346694,0.9986235768762073
Miroslav,-1.2850460315739496,0.9948933304169422
Flawed,-0.8477641312032876,0.957848044784169
evolutionists,-0.5375211980212777,0.8626360242264886
Boathouse,-1.3099112858669832,0.9957544363813922
withing,-0.9508230482437734,0.9710527496273688
roundly,-0.9458803354303721,0.9707040026798928
MARBLE,-0.611297632945714,0.8873977166572541
scrawled,-0.878706581113754,0.9603150433590621
Mosher,-0.7855117311332416,0.9419977600843087
12in,-0.3307154839681149,0.7462279121267499
cardiologists,-1.3263807859948546,0.9961260675123673
PMIn,-0.7078867942279526,0.9215692688744928
hahahahahaha,-0.943698034178719,0.9706284795843969
1368,-1.2711270469208849,0.9940541565543849
parfum,-0.38379305151243104,0.7780629044127251
transcending,-0.7716973242581859,0.938935075172038
Greco-Roman,-1.2096420954408167,0.9916285207672628
