,female_effect_size,female_p_value
vw,-0.9577823444813385,0.9738988672865432
artistically,-0.9895352299809749,0.9772576859028445
pretense,-1.37658151440591,0.9971673399122161
disarm,-1.2422450725769825,0.9938587573738978
opioid,-0.5038164766792557,0.84273056615132
rooftops,-0.7491957346070867,0.9318102993235136
PLoS,-0.5031207132436519,0.8422942526174788
hygienic,-0.9274557598204215,0.9669607618141441
ripples,-0.9326415653734867,0.9676774425843022
Lambeth,-1.2037604167872564,0.9915335927254488
Confederacy,-0.7044746204000545,0.9203138173654333
Holbrook,-0.5376321581235373,0.862649389374987
zine,-0.6718749062115913,0.9141006628371967
Tchaikovsky,-1.3456010695512306,0.9967280965941013
questo,-0.80050509139217,0.9433108636802378
northbound,-0.6186382429008749,0.887903834171472
3-day,-0.8915600036869052,0.96358968495978
Clasp,-1.2702512045541454,0.9947918023327736
dispensers,-0.1360288149436707,0.6068655072688528
Crossfire,-0.6816620723498215,0.910152420098473
drab,-1.331575243155275,0.9956627601932915
ready-made,-1.2945780923175307,0.9952785023592545
DICK,-1.193109647635341,0.9918827941152866
betta,-0.24979738393202297,0.6921402154214993
contemplative,-1.3553543605118252,0.9966554274251773
recognising,-1.031885488844769,0.9787925871541256
offbeat,-0.8630937443532064,0.9573373718235233
Mahler,-1.247063560234926,0.993765643400114
quarts,-0.5214216927318102,0.8478231854737507
keith,-1.0850988578290324,0.9850105182708433
Omnibus,-0.7961391951280558,0.943534105302205
allele,-1.0438064098275974,0.9819357395689289
UPON,-0.7341043206584564,0.9282452333012661
Glade,-0.2457914010259551,0.6801967555351625
sponges,-0.5687945966031556,0.8750841124107462
Corcoran,-1.0065801215463188,0.9782659877883138
medallion,-0.4972118743333885,0.84019541079555
Smoker,-1.2382283075760103,0.9928096138928673
Rhetoric,-0.5548817736608704,0.8652402402391235
McClain,-1.0642034326294219,0.9828232897434241
11.30,-0.7229941838524027,0.927074741960498
skimming,-1.1470156517025423,0.9891463541358924
apertures,-1.089879070447158,0.9850522217138109
Preface,-0.6653888756392794,0.9075374584223005
Jealous,-0.22626383637290753,0.6827950687814567
drifts,-0.8389786712096352,0.9520654890718566
Enquirer,-0.7986595380466249,0.9443378565411447
professed,-0.8423964581471521,0.9569407652604845
Lupus,-1.2635188310858423,0.9942172195297171
Sarajevo,-0.2617786245052511,0.6981043465019026
livery,-0.4824603534881945,0.8306621741717235
foaming,-0.7357185564826605,0.9269171648584882
idealism,-1.146680123026223,0.9890817493987218
BusinessWeek,-0.9160468250886455,0.9659783436353624
unsaturated,-0.9858067597173633,0.9749527643123325
ITT,-0.9553819769227414,0.9702333890917311
I-5,-0.8682719886400865,0.9597943616146702
3RD,-0.8048938658124898,0.9459660381033442
HOP,-1.20276003373904,0.9917767507275086
Cusco,-0.4706093985377086,0.8279803273067967
Algonquin,-1.4810107891740256,0.99846011163775
recesses,-0.5094170608571036,0.8411724986269177
overpowered,-0.9810503645500932,0.9740524849793235
waging,-1.0598037887519276,0.9816157266616985
Kasey,-0.21779893416458354,0.6639440961276104
CRAP,-1.262479105243372,0.9935975515538389
Templar,-0.7651930265537642,0.9387204224685626
Panetta,0.006682759228485433,0.5010139863096645
FEATURE,-0.6032789732004068,0.8857128301663713
clenched,-1.5379808437311842,0.9989335073127259
Gracias,-0.6708601892526425,0.9097798905993527
Newsworthy,-0.415317523779765,0.7983107435756412
Proclamation,-1.0689291183856768,0.9833795189841609
Pentecostal,-1.1362249327882838,0.9885440707086102
progeny,-0.7863488253176804,0.9431436931794863
823,-1.2742288148735,0.9946887550758953
foothold,-0.9250106466171287,0.9683921958032762
duped,-1.081580248245737,0.9857506131441559
milled,-0.994431606607522,0.9759879427804886
Remo,-1.3073686535945246,0.9954306072806051
shippingTime,-1.0067805202310538,0.9767501116111146
req,-1.2865616534496833,0.9953727195537572
WIFE,0.5075053425778643,0.16082686204544716
growled,-0.3055876871713635,0.7315343748768723
Tourney,-1.1759353839118258,0.990367000885354
Compromise,-0.5696805674130181,0.8707065835590396
animosity,-1.0586154145880822,0.9819015285219282
scottish,-0.9623303412843577,0.9736659911688311
Mos,-0.8525255232726328,0.956387925647328
Haifa,-0.1580495140147938,0.6207090994772504
iniquity,-0.7927373545011489,0.9436273411197461
rework,-0.7044550887477026,0.9232371974499182
Lookin,-0.9681601395061362,0.9725399015549614
convinces,-0.7034466968191327,0.9205593738130391
tarmac,-0.4889316718882679,0.8361346898121174
Memorials,-0.2085473102065779,0.6594781495963101
indigo,-0.696612645178926,0.9171475453729252
Horoscopes,-0.06816608618058147,0.5472823830808531
HYDRAULIC,-0.682554017665419,0.9116130084460176
Toxicology,-0.7988401137757574,0.9461474055985449
=|,-1.1095139505473497,0.9872290295862264
HIGHLY,-0.7834676713922124,0.9404194014943075
six-year,-0.6210738129747244,0.8876116249314951
FITS,-0.2909115205705806,0.7219524234701217
mutated,-1.2179989906419249,0.9929583462799716
commotion,-1.187615124587856,0.9908737772177989
COLORADO,-1.2612521206715661,0.9939482128491797
Yom,-1.2218336357853272,0.992590470538465
Mohan,-1.0883519911574688,0.9856712254432125
jazzy,0.2913313467443124,0.27992322781002343
1004,-0.9395388601808266,0.9712120230648025
Sturgeon,-0.11910184996954051,0.5915589080603996
hurled,-0.7711872418411988,0.9372693926348878
generalization,-0.7843931312644449,0.9415227029711207
Audiobook,-0.38928407627450173,0.7896108092913887
three-time,-0.9320026210852258,0.9677091765709731
Machining,-1.0925150779720139,0.9849319360910461
GRANT,-0.7974271104318689,0.9438590324163785
Passwords,-0.43414555240169805,0.813230706482384
Struts,-0.33094276711657045,0.7421817672774979
Rebirth,-0.6752946313256512,0.9127528261255773
OPENING,-0.8817278099682145,0.9617326680916027
realist,-1.0760162564932345,0.9849633464247506
EDWARD,-1.1455226702729673,0.9886756386488941
converged,-1.0379567424593459,0.9800879462159371
Dada,0.4299334642757588,0.19490305453950763
usernames,-1.3119651331421796,0.9953809090675596
O/S,-0.8439938656531378,0.9546439848423612
ADF,-1.025799733159751,0.9794995115811174
D-Link,-0.39346460734673083,0.7843167696039406
Leveling,-0.7052685335914394,0.9194147814036895
Manners,-0.8236787611868114,0.9525137127336016
16.7,-0.76700277537962,0.9391246658248371
Deja,0.5845411795895977,0.11727240558443297
bookshelves,-0.8149836440471003,0.9518592918684234
Jonathon,-1.5024087009782567,0.9987446838644345
eSources,-0.07175665326323197,0.5565077534815142
