,female_effect_size,female_p_value
396,-1.0145309108376859,0.9789215139338381
cancion,-0.5941774543407111,0.8796403438175051
exhibitors,-0.901702599607652,0.9642420081430536
Butch,-1.5448193770876522,0.9990686727579977
approving,-0.6523708477851218,0.9034669824884205
sensed,-0.6929774673648775,0.9199253628891869
Pelican,-0.5164503220972889,0.8578272656419673
Cue,-0.9703417505228205,0.9733712980699957
microscopic,-0.33488420193516516,0.7517218003144045
COMING,-0.6716216657534141,0.9095705244432872
FDIC,-0.727170568588182,0.9246999852773471
Verona,0.19569319072160365,0.3471222120183468
ITV,-0.8213320291663236,0.9503014558946327
tangled,-1.1601038382748043,0.9899808373595173
"14,000",-0.9647984935509304,0.9736299817135637
Godfather,-1.229750870737677,0.9924139199318482
configuring,-1.096149900349007,0.9858044328825494
Constructed,-1.0116886567332966,0.9783556090673327
Carriage,-0.35759558817794823,0.7660705106399055
perl,-0.9297899536929831,0.9679598281667909
Recover,-0.905358752555226,0.9659024387937168
Bullock,-0.6138463717374859,0.8911557145756637
Packed,-0.915910705400815,0.9667735973835723
UNICEF,0.05629683999883562,0.4585056571471091
5:10,-0.33417776854872544,0.7425350462338189
elegantly,-0.24522130118651325,0.6905649134819469
Representation,-0.5974180838028224,0.8846298843929513
refrigerators,-1.173827198353488,0.9913701129337951
repent,-1.0396012416619225,0.9808775767481022
hyperlink,-0.7939432875675674,0.9425837012979147
discography,-1.1863214092547345,0.9913119551793009
Mauritius,-1.0261023787884747,0.9803612162772289
debacle,-0.8468611927683763,0.9555737964764212
Dos,-0.45583690826607376,0.8165901231337409
passionately,-1.2558436357185672,0.9943409091114318
Ongoing,-0.6222616478192955,0.8936344346186105
stunts,-0.6420924806354356,0.9007050282404414
jeff,-1.1579980529918799,0.9899212187652062
978,-0.7735651188032481,0.9394395812904183
dr.,-0.8464916576862097,0.9541074214776688
Difficult,-0.6518611138565001,0.9038705950520041
Forte,-1.000204915044561,0.9772903791632134
Bark,-1.3553279618319687,0.996508213167438
2012-13,-1.1361471610848457,0.9887071339992466
1:32,-0.6845136849237836,0.9079845297025144
On-line,-0.9372898115733673,0.969778584669351
moaning,-0.9072473636875319,0.9632061499709224
fullness,-0.47978123262782046,0.8292357738128369
ck,-1.0660117254336139,0.9829625781768868
hauling,-0.6144431526323413,0.8954882235707101
high-resolution,-0.8650480384917667,0.9572031289514287
approvals,-0.5216076769797311,0.8502718095193363
uni,-1.135156395056083,0.9883610482929736
Rockstar,-0.6991049472109306,0.9187211089128653
Punishment,-0.7750754524146851,0.9388178822087974
containment,-0.991549919070251,0.9765566442839775
L1,-0.7037586920731272,0.9210223887455252
washers,-0.19601779449943205,0.6507303766688257
Yorkers,-0.6893087128353506,0.9124651367543052
Nelly,1.1878819656435204,0.009307374254690415
Notifications,-0.36725834265249896,0.7702912412634524
Mikey,-1.4023151920306103,0.9975298011090373
Attempt,-0.8501607792496888,0.955573482440179
CRT,-0.5161792859332698,0.844202679644163
Canned,-0.7170109282339988,0.9217193078181144
roaring,-0.5724592651960925,0.8749737318428121
Apron,-0.578324791770375,0.8781527006470868
psychedelic,-0.05522108454649051,0.5440792034700226
4A,-0.849449130176368,0.9518693803286107
9:24,-0.7139398835791207,0.9237506763248954
safeguards,-1.1756336858377654,0.9898291079312811
kindle,-0.6198033403116279,0.8898943119312508
playstation,0.07726275521581877,0.4317330095771311
Clemens,-1.4277980531520438,0.9976629849844524
Eduardo,-1.1070775501398462,0.9865960092060093
