,female_effect_size,female_p_value
Tackling,-1.1462542239873197,0.9893976774097473
completions,-1.2499354927164583,0.9940098275646532
Londoners,-0.32079747853361257,0.7383617878070854
Expressing,0.11570133802270376,0.4092238453222211
ItemId,-0.8526518356087854,0.9556206364448646
Telekom,-0.5931614462482037,0.8795740611447922
NATIVE,-0.8948211052086105,0.9634703659709003
Harpers,-0.25028280181847207,0.6950085342347213
above-average,-1.207691316643223,0.9924166996321964
cellophane,-1.2242189829276555,0.9932694057941959
Portability,-0.744872298644677,0.9322468734365498
Banderas,-0.09886771089970874,0.5779257160023878
plows,-0.33318367784138214,0.7492454849061942
Macao,-1.0344814018848532,0.9815532497689884
13:38,-1.1066769493406285,0.9871521823477958
oso,-1.1474503303731078,0.9897984470327365
U.K,-0.9267379950249456,0.9678209466600033
Sustaining,-0.3036094182128768,0.7273129087984341
Philo,-1.094824369232933,0.986381537919667
well-educated,0.04158061752433517,0.46074894695558144
APG,-0.8561305175525535,0.95477586954071
RESCUE,-1.0324449954583406,0.979837078115313
dripped,-0.9659164252852264,0.9740759483423799
bemused,-1.0109658341768908,0.9777509518772779
Supercross,-0.6018597089318245,0.8871272129506045
SearchSearch,-0.8875199926601129,0.9629507304576665
20:13,-0.2025522501148973,0.6563239098353664
Airmen,-1.4122536611915057,0.9976251789306692
Itachi,-0.8409075365323138,0.9539794811023182
In-reply-to,-0.8344543608339031,0.9522420479388529
Taryn,0.7211899628920129,0.07336512706121967
ceded,-1.0880042237625975,0.9832255758362138
Belles,1.1481287488333838,0.01027361302948726
Pandit,-0.5717346166776394,0.8745643717679449
pullout,-0.4966965012581993,0.8439307662326996
FUNDS,-0.7862454407128311,0.9425480381418728
3W,-0.7582215369136117,0.936780652324086
outrun,-0.609852904172701,0.8878761238004683
14:08,-0.8062801105350549,0.949872432168945
underweight,-0.6527987824953608,0.9043691564649358
HKLM,-0.6218220464935875,0.8907300392997102
Wim,-0.607455429935533,0.8897388507813604
backhoe,-0.7429312734883614,0.9327070682638766
OmInteraction,-0.7367016384149866,0.9303239879278326
Kiln,-0.7090337658334305,0.9215087662513909
barons,-1.1042342309790072,0.9870242331792075
Montreux,-1.149330769421851,0.9893462321594123
1555,-1.402066697592186,0.9974582054332325
Wahoo,-1.0087467316475638,0.9763611688769842
Awwww,-1.1563838503406785,0.9906511562283384
gina,1.301212887265143,0.004685335843956362
4-wheel,-0.540550693597017,0.8593329208911777
joinery,-0.7257543197883124,0.9274121716557431
Espanol,-0.884057803477026,0.9644619503437691
Puritans,-0.7829164139420859,0.9418504049562416
EnglishFormat,-0.5824201761918099,0.874888292399139
pico,-0.8816564640481759,0.9593180049697058
Música,-0.9483267849682945,0.9709588307892174
Powders,-0.2679011827163661,0.7084212555228655
Factoring,-0.6594499209904351,0.9072150225582662
.0.2,-0.4257628691666513,0.8022069263604037
Abandon,-0.884335527658361,0.9571761852754304
E-Learning,-0.3326258855078643,0.7523211230576144
protrusion,-1.2933015798032355,0.9950538715629476
Roebuck,-0.8753808706885299,0.959733133543627
hoopla,-0.5068098923834674,0.8469988002847246
Purely,-1.1063244198859679,0.984869595847855
repositioning,-1.2011759984031398,0.9923030284906913
14:58,-0.7931764422244403,0.9418874615361436
Octane,-0.9237194617391205,0.9672555449451581
methinks,-0.6875821581684844,0.9141802772907354
Stalking,-0.26455416798665177,0.6974028371272205
hugh,-1.549628354489811,0.9990118785411115
sorghum,-0.8331906414971437,0.9533660646307317
Contraception,0.14976513256038917,0.37161450406830876
99.4,-1.2111035191458746,0.9927095351265033
schoolboy,-1.1500140547097768,0.9897498280195518
DISCO,-0.6013623303211257,0.8843604408615311
Innes,-0.1788630908190021,0.6382310474780877
blameless,-0.8841664799408883,0.9616205006721482
clays,-0.9014471532330652,0.9617880532065352
ADI,-1.3089363455952985,0.9957421934268712
write-off,-1.1565239440793353,0.9896324512171497
ned,-1.0069768407148973,0.9787244846794094
hypertrophy,-1.104599039162158,0.9872095145851948
OPERATING,-0.6859455860149483,0.9168181327631586
stipulates,-0.7418866528835124,0.9324642154351799
t.co,-0.8796078307182997,0.9611689169505886
matrimonial,-0.7979398360026471,0.9446499462410279
upswing,-0.9219759097883675,0.9660723242000577
PLL,-0.3438612386635499,0.7548338535121719
fora,-0.14371850569989453,0.6178307713061335
Nucleic,-0.8760746887963389,0.9611529539692014
conferring,-0.9524933045356101,0.9717279642332067
BellSouth,-0.6199743465697465,0.8914025681291847
ready-to-use,-1.1530197614246092,0.9900276187784913
Poolside,-0.22786979104803984,0.6735773861259748
Frampton,-1.1980186200964187,0.9921403347404152
compatriots,-0.7313099956403571,0.928120922416986
12:1,-0.11510931603946413,0.586029047507697
14:41,-0.9373922709175627,0.9689388724475414
ISIS,-0.7216983552903925,0.9278863115167114
bridegroom,0.5849299773015094,0.12282988030910746
al.com,-1.229030910150603,0.9927562574204785
FMC,-0.20929779791350883,0.664223540491807
4-9,-0.849090847286382,0.9550324794784975
vandals,-1.1003705059365498,0.9858360913219193
15:48,-0.8892774971596694,0.9607242758775443
Tremont,-1.0463403735993348,0.9811636350501092
yellowing,-0.8172188867642949,0.9500929145960337
Kandy,0.7573936267847398,0.06384196306551726
Gannett,-0.8929210238341294,0.9629141086626423
BEWARE,-0.5960294886953553,0.8796922622825887
SLOT,-1.0605172507251246,0.9839015005215523
tous,-1.1572190535909617,0.988704467622469
Ergonomics,-0.47997797186862307,0.8321360880871518
depots,-0.7323362027300825,0.9287137022063929
Thais,0.9249302888633951,0.03144156099694917
NFO,-0.796943066138312,0.9457391161678282
crawfish,-0.6894191454300453,0.9194489202352848
Lounges,-0.10879565304802377,0.5867813679460787
Druids,-0.5940648939029481,0.8802848983121888
sacking,-0.9618843216197235,0.974155286404186
14:46,-0.905273844200991,0.9662598642961973
Reb,-0.9221386507616931,0.9662130315841844
POTTER,-1.1592565390642053,0.9894551344333014
purpose-built,-0.6256617065232547,0.8965760017142259
1661,-1.006104030099195,0.9762723044392605
shanghai,0.3967092178560756,0.21329139596481972
17:35,-0.9447586639451514,0.9712542087471854
Costing,-0.7060415189883477,0.9204076030208235
misogyny,1.050199800953924,0.01767355937112447
Kijiji,-0.5531704372752884,0.8589635934318863
Ketchup,-0.9054130559645218,0.9645772409489208
Bettie,1.4597528105662851,0.0018429331508516
Anatolia,-0.5775818701440424,0.8713970754041468
Cockburn,-1.25667626837285,0.9933565471787281
negation,-0.7467046828132264,0.9297406217628903
0.004,-0.6958225775525403,0.9164681902179477
Jeri,-0.1851423596236338,0.6406095396988128
Yamato,-1.2214319940485843,0.9935311594332468
peru,-0.2722975232447971,0.7082498608850475
Roslyn,1.0043576771853588,0.02279354199708461
mummies,0.7106379686108529,0.07768157382176377
AstraZeneca,-0.3044417959803107,0.7219008728660721
gable,-0.4698942883550617,0.829995870273917
Oldman,-1.4227484444297138,0.9978168620840334
Slackware,-1.0049378522996444,0.9784624825706998
VirtualBox,-0.8084377309961314,0.9458078749394977
LOVERS,-0.014511927192295144,0.5072966711481157
Idioms,-0.43769796311648357,0.8145159427021342
recuperate,-1.1696552023757605,0.9899835234340827
tachycardia,-1.031458787573846,0.9797762443981747
Sammie,-0.24442975612170795,0.6888780286916346
Nicaraguan,-1.1963283132108147,0.9908804233936345
centrifuge,-1.2163170686099076,0.9922631078834304
Shaikh,-1.0966679294987203,0.9851119044794651
Heigl,-0.3604620567142723,0.7639626391789136
Snap-On,-0.6529140335097664,0.9024951526285764
off-limits,-0.9886540423861829,0.976210885488241
55mm,-1.0078270021170779,0.9781092720003921
Discipleship,-0.9184663922203613,0.9669121766911815
Viz,-0.5891111334108027,0.8839580376576963
Impairment,-0.9550137167672043,0.9718932588392781
Dominik,-1.1919862785179003,0.9918157479895034
Smoothing,-0.8078994954176284,0.946801875902915
evangelists,-0.7549565458767725,0.9361089362575952
Chee,-0.78063500688066,0.9437345979108043
relaying,-0.7562592731465573,0.9319089893726363
shorting,-0.917065757454029,0.9678442781633059
USU,-0.7790067178996772,0.9395950774020501
Killian,-1.403172293813572,0.9974517237657105
decryption,-0.9965113419494409,0.9768104718164278
Gazprom,-0.792182431571959,0.9451155578590082
EndNote,-0.17622342462987306,0.6305760126193006
Quits,-0.34938600330379443,0.764717909732534
spire,-0.19134308034363948,0.6492926605428782
Zamora,-0.8453674029159046,0.9555631207859485
Topped,-1.2061558763460123,0.9918917594337406
18:12,-0.30653500565237696,0.7365332455730894
psychotherapist,-0.5258899030523039,0.8538697398010047
eulogy,0.2622703533474239,0.3006584928466953
apparition,-0.43140002535926064,0.805954506744814
Wetsuit,-0.7873095680721528,0.9420565143242676
Komodo,-1.0493933493670422,0.982498209254292
was/is,-0.406628466796651,0.7903897899677926
seroquel,-0.6993390662102218,0.919493465216017
ele,-0.7497820855301437,0.9341498103481559
21.1,-0.540592023541666,0.8587188091270521
USATODAY.com,-1.0472996908595182,0.9817839085173659
canta,-0.8819197309497473,0.9624409855231554
Percocet,-1.1947149056238064,0.9911213000916348
Sigs,-0.7161146837069037,0.9212946839420372
:00:00,-0.3457225445324549,0.7614963740718993
Stockwell,-0.9782637155899936,0.9753036468427625
sidewalls,-1.2083266722049717,0.9921213550654555
Martel,-0.8416034795764921,0.9530453568146712
S.B.,-0.8331266266867636,0.9528103037487814
self-reported,-0.7956314568764923,0.9449860831549332
Underwriting,-0.799955425893526,0.9470084311583041
Authorised,-0.45026346065079403,0.8146998617031349
mid-air,-0.7696728972351055,0.941596909297971
dampened,-1.1917661768286685,0.9909131151427799
concurred,-0.8335662563721715,0.9523016145133865
Sheba,0.4155095313635262,0.206967978242538
confided,-1.242075675957211,0.9932061099577197
2.19,-0.6756890048339967,0.9116241718966656
Microtel,-0.5273058726826318,0.8561308132652006
schoolwork,-0.6465253981187576,0.90249715229873
multifamily,-0.4717116614515829,0.8278648411047309
ALBERT,-1.2935983025262605,0.9948642584410458
1.43,-1.2549616434206685,0.9938081858150997
Penner,-0.377628501934988,0.7788365399287916
U.S.S.,-0.8102390068716973,0.9482536796453245
Northgate,-1.1001978663872385,0.9858867559373171
20a,-0.4245140737426407,0.8070724011030079
SerialShack,-1.1637026446332515,0.9897274639675229
16:44,-0.8969227576738522,0.9634970762016296
4/6,-0.7755029192288418,0.9407310921834527
Dolph,-1.1963682082046836,0.9919049090552146
19:17,-0.7651417453597394,0.940050216125752
POA,-0.5875534385726173,0.8820418398904631
well-intentioned,-0.9542117988411581,0.9701677294377723
16:08,-0.8192677502264862,0.9510790430451066
Monarchy,-0.9453035665489964,0.9703172776171112
Multilanguage,-0.6776704399503555,0.9135954561812697
endorphins,-0.6310928843069702,0.8941024716906221
1642,-0.9687404913594818,0.9746030817202878
JCPenney,-1.1228710532747104,0.987710058605471
sanitized,-0.9841951511192871,0.9741585319628434
16:59,-0.6815572607714995,0.914263024056669
subpoenas,-0.8828150668729378,0.9610087809297196
stealthy,-1.151113427520329,0.9900575421332467
Charlottetown,-1.072584946097632,0.9852374893488146
16:02,-0.6430433751531758,0.8997468735454184
Overlord,-0.9552185810056567,0.9719305061359866
Ricketts,-1.071029335510429,0.9844170903852246
Marshals,-0.5093626059930896,0.8426448270812464
perceptible,-0.9287999976099552,0.9704719904003134
Hertford,0.18300921650830554,0.35623786955956527
blooded,-0.9471575761672817,0.9712348391417386
environmentalism,-0.8770215752687985,0.958658070292139
Mags,-0.2826903353799571,0.7137166053218801
ClickBank,-0.6925335191675875,0.9155011110764187
40cm,-0.7869856966839804,0.9406991695405515
capo,-1.3291610124153315,0.9962318825094656
(870),-1.0371567538436421,0.9807919995914415
--------------------------------------------------,-0.8389587784038987,0.9541145651217698
18:13,-0.43666741145805854,0.8089623037362079
therebetween,-0.43018211538828643,0.8087718671096753
chuckling,-0.5954098179402797,0.8832160126675426
Waiter,-0.35088894187182934,0.7626054210138892
kerala,-0.07290528269446586,0.5521941067422624
Sinner,-0.7844809465413698,0.9445904676596637
7.45,-0.9384713442020892,0.9689315069700883
13:01,-1.060269978175228,0.9832691043462778
proofread,-0.51662341313809,0.8492922254839093
19:13,-0.8236341284593569,0.9516994155712186
photoshopped,-0.7800748020854369,0.9422971446038653
Adore,0.21578856952436254,0.3384508766555149
madden,-1.083633674518991,0.9841210267456154
centralised,-0.6229324254475909,0.8898830746534572
diesels,-0.30978026041608575,0.7340892625316983
plumes,-0.9343838105961747,0.9694938811611441
Photovoltaic,-1.0980372334647395,0.9858954288206674
Css,-0.35100747461584475,0.7522448508761854
EGG,-0.4454092525366289,0.8067707539843401
concurrence,-1.168226561288636,0.990543006195349
Tsar,-0.770129042951405,0.9393473512808668
Infernal,-0.6839571355185563,0.9157414046574359
Lewisburg,-0.5593979521048124,0.872683279252511
s3,-0.39383747500237576,0.787118624119376
28-30,-0.8066297478286002,0.9467863596862572
