,female_effect_size,female_p_value
calculate,0.4990979266981797,0.15780671907335608
printable,0.5366360246599718,0.14129334328995136
Opportunities,1.004769709132489,0.021297942948904414
dryer,0.5822414517616772,0.12274861123424685
pulls,0.5072692366242114,0.15550863996825415
meantime,-0.7862569546785462,0.9414901569363957
battles,0.2654273164975095,0.30288883649265685
purely,0.5535395235864999,0.13218978150879646
hooked,0.33698227685366844,0.2481867184353963
CLICK,-0.0551882159181072,0.5470707897343499
complaining,0.5350875574753037,0.14455441882560616
Wing,1.128492981959988,0.011623695652973609
Tables,0.5660352330827214,0.1257446923084009
pickup,-0.6930078156283268,0.9163909831221148
Domestic,0.9161539593835166,0.034801034307916257
UPDATE,0.08869952592005534,0.4306347623136737
ml,-0.7697256215142642,0.9385101518815065
1962,-0.03987496465243151,0.5360382946745038
applicants,0.748643686317292,0.068175101485901
Famous,0.7599690904117945,0.06473581290934582
Minimum,-0.39845014599686324,0.7881338478464934
sofa,0.40536071985776745,0.205131193435952
nominated,0.8015894163003918,0.05481028910794927
Guidelines,0.5671876545922958,0.1259341256712323
Drivers,-0.20419130238925068,0.6605316688306098
ebony,0.49113061873167035,0.15930136834322994
Boss,-1.0754198568642248,0.983513708248793
Imperial,-0.018673347358666027,0.5188998089660486
Pussy,1.2059042572805745,0.007972404469970384
!!!!!!,-0.1176885415036907,0.5950425076810857
investor,-0.046780037406400625,0.536959550783229
surfing,0.1263132088680201,0.4036309800853941
Bella,1.515310390432028,0.0012989490844191875
keygen,-0.5645544712975668,0.8686961652230216
1970s,0.4359051507089561,0.18742684591354175
bleeding,1.0454011784275747,0.019232115920999382
administered,0.8618110982813983,0.042820317397677554
revolutionary,0.29082208359690365,0.2783585717654441
avoiding,-0.17588387733274502,0.641065315506048
fare,-0.4769552384590782,0.8300615520879923
inevitable,0.31381386660046257,0.26649207045609824
assisted,0.5106436319268247,0.15608720875925597
Lol,-0.39700792513502825,0.7880446497975385
flies,1.0513582851285592,0.017981302152599188
Newspaper,0.31589677305130975,0.261931948015237
Closed,0.10867189249383391,0.4183610042672933
slice,0.4805602242755252,0.17027847855624878
911,-0.37650974764328143,0.7806114354419847
float,0.3385487545536864,0.25205166846220717
renewed,0.8157016293559011,0.050330653026957606
attach,0.17991835662834318,0.3616249479317277
Changing,0.3073030031537165,0.2727926000122879
Object,0.019417001401038067,0.4914100783566848
cocktail,0.9621097067360146,0.02872597449489145
dildo,0.6798197957868385,0.08674437094953347
surveillance,1.1195393260568482,0.013307320955581847
soda,0.9233613826641947,0.03191556408011642
Mint,0.8950941919577257,0.03667356630919727
prohibited,-0.32587013560760075,0.7387613682185575
Timothy,-1.205139284214704,0.9917037309708919
ref,-0.17010104110322202,0.6280807611766726
integrate,0.3705692220886478,0.2292913770474705
pharmaceutical,0.9273851268283793,0.03221201086085024
24/7,0.05261829816973487,0.45834410662528724
documented,0.5438300977722365,0.13937430959525055
characteristic,0.4505456889410205,0.18081628268597383
smartphone,0.2569144115425127,0.30185831445955347
jar,-0.4282566196425597,0.8009125302985212
Dynamic,-0.4097586353235029,0.794256914964709
algorithm,0.2545038733759033,0.3099443814781091
Absolutely,-0.2235369656951465,0.6710439239102796
guards,-0.1949269151369215,0.6443996101487816
yarn,0.7648502848406443,0.0652201515175681
Ronald,-1.5646356849677363,0.9990867983252149
FT,-0.3233212444708954,0.7411801398959633
Independence,1.0036189469351162,0.023003779993876594
-----,-0.6567957561143366,0.9031356624423394
typing,-0.1837820287687154,0.6450301633224721
Duncan,-1.2169552101933183,0.9930275048828016
HDTV,0.306602002477407,0.25991185595657784
assembled,0.29970468844338477,0.26927168167504056
Period,0.4922237232000269,0.16193857707278947
locks,-0.028815817689461943,0.5232231028004839
Partnership,0.5861313034698485,0.11998755465709987
Banking,0.48612759610264134,0.16177964650199805
rifle,0.22066215316719537,0.32865479972462786
Rest,-0.4341140928694624,0.8081868354788232
spite,0.6428214360338924,0.10182701385578397
vaccine,0.8238124438998164,0.04849362149254455
weakness,0.9024191238875725,0.03721268665500632
sandwich,0.29548735152015837,0.2813921739442704
Deck,-0.5375644106136087,0.8579234456182494
sins,-0.042035876648454894,0.5307856979005956
disposal,-0.3173675946684019,0.738282242948226
farms,0.8149147628686195,0.05288329780266532
schedules,0.6140148773578801,0.11152083490018527
lonely,-0.2190818360184277,0.6700772554951027
Sister,0.6964917913315689,0.08106153135460936
cattle,0.4610177587267389,0.18082666481192344
Thought,-0.40962357051688114,0.7949782090713754
PT,-0.5993277202443194,0.8828959381399564
organizing,0.8741500085153354,0.040089985709327425
devil,-0.4060560030268481,0.7935049032829963
consultants,1.1441492277415475,0.011269786192047326
mill,-0.5857341366333149,0.8775354301506089
Haiti,0.6829343734987974,0.08376667652694136
kidding,0.3900734239313325,0.21534663342364968
firing,-0.3610349143976372,0.7660653118738376
integral,-0.4634849938710983,0.817474308222261
instrumental,-0.6406672013072833,0.8997877173526445
Christina,1.8032520187595111,0.00017559152795576516
Cal,-0.6443320024103716,0.8983649174149113
transfers,0.4376058141234297,0.19201495075872088
Coverage,-0.05672473057362701,0.5438432711377083
Generally,0.19441464136436346,0.3550918133271297
9.99,0.4243663138343966,0.19555665639048803
Lesson,-0.12923627547161018,0.6042888356674072
Wake,-0.3003439450957265,0.7206847179956797
functioning,0.4157949214871394,0.2005969826531433
moms,1.3322076931004279,0.0035660079050111593
mandatory,-0.4446072101310832,0.8116716948532421
Neck,0.283252367414897,0.2845589105913725
internationally,1.240215897844783,0.006333953032315098
minimize,0.2200903654632366,0.3306484903311977
Handle,-0.43397906663632624,0.8030070449200379
BP,-0.6218456298129239,0.8925725427800697
nylon,1.0288379263420016,0.018964991244871054
LIFE,0.6516314616514722,0.09412770253097302
transmitted,0.19116966503756005,0.3505438579821947
AU,-0.15256769138485832,0.6138468637706382
Acts,-0.12804147307625155,0.5990582381801395
planted,0.8954840866398691,0.037428996481321475
Lesbian,1.7187314946247925,0.0002743804111400294
Calif.,0.3582215102478397,0.23250487301703648
applicant,-0.10991166977616673,0.5808609310208761
charger,-0.9229593951032379,0.9692367111402482
invented,-0.16024006906050145,0.6181421242908889
specification,0.1371073778831875,0.3933180252126933
Kits,0.5402282056069433,0.14357570014438414
Decor,0.6676119413527177,0.09524526451981008
Ft.,-0.012164546871206498,0.5029338439617677
Armstrong,-0.45611494441745126,0.8159913105944818
SP,0.09140631337600759,0.4269243538673432
roller,0.05619801806352124,0.45694067663502347
renewable,1.0384200051105439,0.019024629514623803
hurts,0.4082220013995573,0.21188873564464306
Cancel,-0.09586894201489447,0.5814625218931099
viruses,0.4210268880607838,0.19983914168065464
conspiracy,0.03814243914569854,0.46814835639220265
fifteen,0.7684050965132995,0.06075497860306345
Provide,-0.15440499266043226,0.6128210746951919
graduates,1.5139045725626197,0.0011997561063266104
upgrades,0.2993773047880515,0.2758919313658892
co,-0.4094291681039279,0.7966582607294724
hose,0.17900565873242613,0.35628368188846427
MTV,0.2462883067178177,0.30665761801561653
Residence,0.9069925875402209,0.03581396978688067
farming,0.36233179664049897,0.23667637597860103
whatsoever,0.004490537268761019,0.498927354578632
Gov.,-0.6000061768077881,0.8796839759241448
mapping,-0.655150158625613,0.9079064686866355
Parish,0.466012583025941,0.17245853697247293
delightful,1.2369890438903501,0.007488803262590715
Tan,-0.965141511515108,0.9736294959755077
boasts,-0.5530964289231372,0.861569472429356
highlighted,-0.013958962492078777,0.5128511183887041
Opinion,0.6743101676840231,0.09002170509891694
realise,0.30401165116121287,0.27456347773298073
touches,0.072379261614426,0.44484482463931896
litigation,0.6914854637884315,0.08393692708170719
phrases,0.46848721076886063,0.17730298269871203
Worship,0.8503632893350569,0.04517750577459079
navigate,0.10095128343432043,0.41580710532829934
lending,0.1567588434191092,0.38041599938545656
BS,-0.9559686293925886,0.9720513868032642
Packages,0.4421402972182419,0.18943497163708267
Southeast,0.8202599999068204,0.05110400969298923
outline,-0.2574529339482083,0.6989856394582834
Angela,1.651476223947725,0.0004557879848881008
taxi,-0.07765223530659406,0.5655426987240708
imposed,-0.4321871403677922,0.8069871660081793
"3,000",-0.053693373046603585,0.5436364080272311
Jam,-1.2909775192820998,0.9949461544500451
pond,-0.7264670433205982,0.9293772137048025
Ubuntu,0.1510721427249107,0.3793343882899879
buses,0.08942028707813542,0.42942407940453564
sticking,-0.28666723986570514,0.7179263982714725
forests,0.6592376714689578,0.09339758383520635
Tracks,0.005933049814948841,0.49633343392741314
hesitate,0.15570333997117022,0.37975913278467277
inappropriate,0.27549057519568376,0.2943825237162342
corrupt,-0.3752188819003674,0.7702574682852011
activists,1.2469542674534495,0.006035254670762269
Rare,0.7197367565554542,0.07176497673732429
Strategies,0.24279671313407297,0.3112058922188089
lifting,-0.32961479524883824,0.7478113099920529
Diane,1.830290908925799,0.0001179439653307135
booth,-1.080441982598143,0.9838488499509223
selections,0.36126707867632923,0.23216748186725922
Newcastle,0.6054154055525165,0.11632941138107988
avoided,0.14511992378357275,0.3804378777753765
punk,-0.5331810851487592,0.8625785475176926
THEY,0.015873208273005947,0.48224377593160894
HQ,-0.15066875230866872,0.618946720884757
breathe,0.4548871317164543,0.18131082445379476
Dates,0.8319658014881962,0.047061655931773694
Silk,1.4922605230172676,0.0012924767249692382
Saving,0.004398501843942476,0.4954662034879661
mentally,-0.04730600211121092,0.5346292684519098
Forex,0.6876283484434025,0.08495392715270556
MBA,-0.46656594916500305,0.8259913023236489
Thunder,-1.2454573298283562,0.9933742929214513
transformed,0.8537290460237013,0.04340871045489636
Signed,-0.17620854162610755,0.6330875341404479
disappeared,0.7372233935495752,0.07159390465800775
modest,0.048939396641291454,0.4623550620590764
Increase,-0.006799822497515004,0.5043890052853998
Crafts,1.1220030323615398,0.01281643033548363
utilized,-0.0486914807342364,0.5355762689069812
prevents,0.7956980095688873,0.05657983196355376
grasp,-0.11434753575135395,0.5936792363083898
herbal,0.952604596634759,0.02783586809282912
sqft,0.3416591582661688,0.24615608967445723
angels,1.3664474520186882,0.0032229308865887596
Jo,0.10695571931634816,0.40944685341519094
GT,-0.6614805159984595,0.9059743989351613
Kind,-0.07235533519900167,0.5629346784214898
kidney,0.9684884560059176,0.02699151421256163
bracelet,0.7548056005376165,0.06658819028565788
Compatible,-1.0811460978056469,0.984966928431742
Essex,0.5712668718072139,0.12730853282399068
Marina,1.6393502776087607,0.00043017560261648935
launching,-0.05701385460761845,0.547912550485019
Liquid,-0.055798171580375554,0.5456655919446902
merchant,-0.35145008731708693,0.7563556771537576
Slideshow,0.8314638521937301,0.0477018044114661
Demand,-0.09401875789963415,0.5770595015018871
5:30,-0.9688078703302556,0.973812764291673
cylinder,-0.05244284815548617,0.5428272697446415
dominated,0.10555802737930758,0.4110232656322763
bent,-0.6366298249603143,0.8938511447363844
acted,0.16682018119226039,0.3731525757164105
4:00,-0.13370434320272243,0.6077444302489889
IEEE,-0.1411748030101693,0.6150128658975719
Recruiting,-0.0016231040299561526,0.4998944053018364
fifty,0.723015378035388,0.0731809021804033
Alfred,-1.607885418669599,0.9993424012935411
tendency,0.668699965885557,0.0887247987716735
crops,0.5147604134099422,0.1485956618513169
WORLD,-0.06331137554779977,0.5499620639000166
cargo,-0.613314898672088,0.8886745024875852
john,-1.2732160983751748,0.9943649463590473
rip,-0.32800697290794956,0.7440317607908368
175,-0.8141676280154432,0.9479712430081216
und,-0.104679743976023,0.585665805775502
Missing,-0.3639004988761543,0.7650163478135846
Unlimited,-0.5396763472016859,0.8577721680845576
brunette,1.390153763548838,0.0025862255898349007
revision,-0.005808086032670091,0.5006974861368211
machinery,-0.45390813912532263,0.8240202619078756
shuttle,0.6941296935278575,0.08071696603899636
Steam,-0.49488976813284064,0.8401264904777085
Q&A,0.3114735105529765,0.26420847208379616
boom,-1.029777369689111,0.9797646182108719
associations,0.9895495214373522,0.024285848458312942
wires,0.8375306078639856,0.04455084113954144
genuinely,0.9515455358139565,0.027794446726031152
Queens,1.8131155667582761,0.00015458593096406847
tuition,0.2023111097090103,0.34121488740677797
Selected,0.7335838625043187,0.07309323503036691
BACK,-0.6642568015129015,0.9075647982944028
combining,0.10559809936581462,0.41469672761733645
Mechanical,-0.6001684279953,0.8830424776279006
Bridal,1.5651530422575977,0.0009307826447039202
Export,0.3463680852737245,0.24713528188484923
rivers,1.2425281684552651,0.007090006196979304
erotic,0.892971267721939,0.038954041283992935
Tits,1.4715860512357517,0.0015366541373772469
Safari,0.6932678625400359,0.08568567655010262
flags,-0.41719938476692886,0.7944262801191595
Wash,0.4773544256919593,0.16986720098327845
warrant,-0.191701664608383,0.6477691714181807
il,-1.1103099276450037,0.9872607248764065
t-shirt,0.31917086834347824,0.25748136415276446
Kathy,1.656974796934882,0.0004459372949718876
temporarily,-0.26690665254489643,0.7018976430092654
EA,-0.17448510259139063,0.6352345202721579
Cricket,0.3737102173471732,0.22601432626246254
sailing,0.08274848981912768,0.43555376608767193
deposits,0.5803210386106502,0.1240136163731691
clearance,-0.17810240366726016,0.6373647379069027
11:30,-0.6364818593314717,0.8990636770594767
Brief,-0.4785742812738538,0.8316611217554148
;-),0.06318148093758406,0.4463011913699545
warmth,-0.01580453753751315,0.5157363167397124
refrigerator,0.8567355874178376,0.04178499803136071
midst,0.08534852538770545,0.42522415764533417
polished,0.08708173968938508,0.43524009318450363
Airways,0.6197783599839652,0.10634752352532484
Sally,1.7075071064345537,0.0002965437211792654
agrees,0.7068514745992668,0.0799479421706707
Boulevard,-0.02786972313856381,0.5273053841692379
farmer,-0.0500643909958688,0.5336445744618035
knocked,-0.4933059997206447,0.8420247528961353
planes,-0.6331073607686205,0.8974303231351455
earthquake,0.41006174475901586,0.20794992207038931
Giving,0.7836555898956462,0.058138649375603424
backgrounds,0.031790829922985736,0.4770443799801689
Gmail,0.29410738648090495,0.27916633958395987
Monitoring,-0.11516765002059676,0.5929723217467595
1960s,0.510399347660157,0.1483466095334851
high-speed,-0.520108164930155,0.8522222015571072
sensors,0.8651752920402817,0.04217051301728847
Venice,1.3173093654479802,0.004370645846330956
btw,-0.5015097559345794,0.8419329649043463
Youtube,-0.18046844607541207,0.6444973373429477
Stevens,0.6229781491534137,0.10862374353039117
Gaza,0.9121344036981631,0.03397548377283599
supportive,0.42321935643214664,0.19183694289662379
publishers,0.5192257844028678,0.1509598105559966
cycles,0.778191615330087,0.059993879610944156
threatening,-0.4013822549525858,0.7906038784325999
altogether,0.24892304945053037,0.3054354186616812
Iranian,0.689251506767429,0.08101312839194308
calculator,0.025924420567702704,0.48407132118101015
withdrawal,1.1344884704971079,0.011442425471986373
Ignore,-0.8716703868064029,0.958921760098977
Sullivan,0.06674240798471812,0.45412932072632006
Takes,0.2294076891854553,0.32341890604238344
Tales,-0.0805511663305632,0.5655779151608408
Reviewed,0.2628964590989978,0.2970067477366014
Proceedings,0.01275781042150818,0.4958796060227505
frustration,-0.10505764879281,0.5863777673213996
Powder,0.9091602574036906,0.033871576965153305
towel,0.36682260621786544,0.22588880222258445
viable,-0.3481075911520332,0.7567135277486157
Hearts,1.0357586693290253,0.01978996861570903
circulation,0.8685707196167033,0.041189264577437656
Present,-0.33023600208128995,0.7494648156357644
mobility,-0.0965547230192383,0.5804485992172849
statistical,-0.022287938384650978,0.5204956868914499
knowledgeable,0.113386903941416,0.40145854287358085
Buyer,0.06652199661334741,0.45006126847107675
attacking,-0.6491282450294809,0.8980709661049296
Bread,-0.022654727825887254,0.5228866469574127
.7,0.3422722661803953,0.24558130076368334
3-4,0.32088647642264917,0.25753324598026994
investigating,0.2057995067752338,0.33753662605428625
Sources,0.23865623244162712,0.30904901406689533
Classifieds,0.00024211203060063214,0.5024141655353827
alumni,0.09621912530859861,0.42634504308445487
mirrors,0.41605273820182936,0.20167645301981008
beast,-0.3449834778411354,0.7530898457865072
8.5,0.009459235351305632,0.49806894547334657
cow,0.4291485305973936,0.1930046839215811
shiny,0.1343842032287776,0.39515248594201857
gig,0.15804958023381754,0.3766562737472492
Entries,0.6392609047196579,0.10214919104046882
Tracy,1.507320946267023,0.0012776774189935391
Opportunity,0.3796911914461937,0.2222983612387548
equation,0.677674015745895,0.08641739693763884
loyalty,-0.12363315250854011,0.6007607737545917
pillow,0.7900209463677619,0.05868723460397096
Griffin,-0.1477414216192353,0.6137113247778879
Diesel,-0.9015205762427686,0.9631964601513193
Dylan,-0.6266699808957119,0.8937673161878831
intermediate,-0.08681646798198389,0.5668589397348234
Slim,-0.7791526402384298,0.9394802870475392
arrow,0.15907270303892465,0.3731022083077504
agosorry,0.34889085657200447,0.25092419286842693
coconut,1.376561565280075,0.002724405345027159
Stress,0.6490023319527494,0.09824509871583353
Chemistry,0.5451349255763855,0.13692107446781487
peers,0.24318245467352892,0.3182846618718327
demonstrates,0.8628693859727997,0.038667090939481175
amended,-0.32356415572377417,0.7442807621661928
teenagers,0.8046920570132691,0.05323541936296383
anchor,-0.3653589166578251,0.7685529369057496
san,-1.2133386768310421,0.99256850165611
