,female_effect_size,female_p_value
",",-0.13641580730028052,0.6066257271735216
.,-0.7246091860432569,0.9232686081632385
the,0.1515107987368127,0.3805493923748149
and,-0.15366789720003385,0.6162733338298527
to,-0.6122025170574527,0.8898186439819653
of,0.18136593757526365,0.36536754201852406
a,0.10779285279193249,0.41263108727363906
in,-0.6204209556907748,0.8909223666234907
"""""""""",-0.4169104047451663,0.7993935711092945
:,0.08191332109387191,0.4320153123626759
is,0.055476578602996804,0.4514847599816716
for,-0.08149409503422606,0.5691569492408783
I,-0.5713387400509609,0.8714892790637214
),0.4133781175528291,0.20487675394138172
(,-0.020174725635139844,0.5210129276540533
that,0.03143063263516439,0.4737286696768619
-,-0.5087278440045955,0.8466129423272617
on,-0.7254829861590036,0.926414494026279
you,-0.00653004366198605,0.506956258974131
with,0.3126906072467319,0.26338878599132887
's,0.49877359320039155,0.1551359808005106
it,-0.07620034071770017,0.5609787859638637
The,0.2881940254593879,0.2788466861771999
are,0.10267093534093734,0.41426809947942234
by,-0.3187462294280998,0.7375680587189034
at,-0.2977019362305943,0.7245068917179064
be,-0.08408214009164484,0.5655324914614601
this,-0.11815641934836592,0.5906527102388076
as,-0.45541377664585014,0.8110661636062586
from,0.14707220111433705,0.38634213725618405
was,0.06409553184372634,0.45089012659617833
have,0.819022633240731,0.0488407139211825
or,-0.0642132803120608,0.5512467516553674
...,-0.7616545955873436,0.9330322164275309
your,0.4053907948439995,0.20683518127122968
not,-0.3034837372845025,0.7220460139528793
!,-0.4650562929587009,0.82919809522441
?,-0.7806577563865484,0.9417240251950568
will,-0.5951419602150128,0.8809141003878901
an,-0.26851316720267004,0.7073584956465819
n't,0.22703708344742604,0.3219473744092429
can,-0.4400265335787925,0.8114109099774915
but,-0.7748101767887756,0.9364804877908065
all,-0.236308691550131,0.6830790533462329
my,-0.0234160874979829,0.5177985313659537
has,0.11887318881464012,0.4049865875437544
|,-0.009103769100688004,0.5125139258718507
do,-0.7690405017133491,0.9374779566895548
we,0.12964126988693075,0.4016792066338446
they,-0.07762758475059832,0.5666894880518765
more,-0.6680190548864015,0.9113988263623658
one,-0.5629637297722605,0.8738505769597127
about,-0.0021499180813605713,0.5005390647696584
he,-0.6141498489918189,0.8899431452082448
;,-0.1941614700801047,0.6518585616047499
',-0.7721820662971447,0.9360216963005868
out,-0.2794973320885858,0.7099564076847077
$,-0.14445467651655197,0.6116033625713208
their,0.3204776278346225,0.256507170736641
so,-0.8383600734923858,0.9527167799189463
his,-0.48948104374678836,0.8320082410246703
up,-0.24504891759123346,0.6911356675445441
It,-0.04116865866437327,0.5297736261418864
&,0.3290734152348303,0.2601272248005496
like,-0.10832849294720012,0.5775678288704396
/,0.3004535394988971,0.278887438964478
1,-0.5558709864432708,0.8653172536683436
which,0.20548537139776,0.33803774535735964
if,-0.29747330392566895,0.7211520013600223
would,-0.14663941646351375,0.6172012542033785
our,0.34805808538401967,0.24522182497756706
[,-0.14580965371237428,0.6222259592135819
],0.3852758494871465,0.22056520407984403
me,-0.008341110335843662,0.5093583235311515
who,-0.1852809359878756,0.6443077212896494
just,-0.4358792608309509,0.8114059841241654
This,-0.025581228193259073,0.5197139590528199
time,-0.5334489278155901,0.8585423405966683
what,-0.19087895962331533,0.648553831060191
A,-0.01663864176721363,0.5137864329258783
