,female_effect_size,female_p_value
396,-0.4913692226299551,0.8339321702838444
cancion,0.4152430888687664,0.20235515116666747
exhibitors,0.371427426715433,0.22745546329605082
Butch,-0.05316819629585753,0.5445435611010688
approving,0.3682865834066314,0.23258409903334876
sensed,0.7088676888468537,0.07801808018242307
Pelican,0.35816392432792415,0.23255580841277768
Cue,-0.4281883431552099,0.8021105343382762
microscopic,0.6566864354630005,0.09066965124610604
COMING,-0.7679238215963857,0.9359478072149524
FDIC,1.2096217014170767,0.007684952773316489
Verona,1.3143032679465037,0.003949172148108193
ITV,1.0878889203406845,0.015042888071111093
tangled,0.9879743812633354,0.02501255482836895
"14,000",0.6318898571909966,0.1054414464917699
Godfather,-0.6948304444467074,0.9160983782201861
configuring,-0.041555328560224314,0.5281518554968974
Constructed,-0.02282600817542415,0.5169345569138737
Carriage,0.5378275147684756,0.13779071044542368
perl,0.013332746345341198,0.4931469915132952
Recover,0.5654913434010292,0.1301164018187042
Bullock,1.5485396506326992,0.0010004996170454028
Packed,-0.2964489818107884,0.72623635906759
UNICEF,1.2692512708307981,0.006351459209735344
5:10,-1.1041916498141617,0.9868693611098611
elegantly,1.006711277096228,0.02112320237904941
Representation,0.26359152640026506,0.2975569215270527
refrigerators,0.614253470550235,0.11131801165403243
repent,-0.20157798209765754,0.6550630508921941
hyperlink,0.42306355306772037,0.2061358050310267
discography,0.16702653912564078,0.3657966987070884
Mauritius,0.5324866442424372,0.14340047727224992
debacle,0.10879467105500332,0.41179873408893597
Dos,-0.7069856977977087,0.920300713943276
passionately,1.1575707928149694,0.01187513815972785
Ongoing,0.6153435645829977,0.10823048028316862
stunts,0.3695933011369708,0.22567604385681217
jeff,-0.5747980161181114,0.8755825836535056
978,-0.650383907325974,0.9062931199302988
dr.,0.6239256379144675,0.10075983008540756
Difficult,0.5261133846767135,0.14107427866450983
Forte,-0.6617103566770456,0.9093438335496145
Bark,-0.006552396423364187,0.5098098965266513
2012-13,0.23782188612897504,0.31335233378018046
1:32,-0.7882704970383181,0.9435860772951562
On-line,0.688630014304338,0.08361309453826715
moaning,0.19707803681818406,0.34818205652391243
fullness,0.14887814786533324,0.37854196480247526
ck,-0.5973858869932976,0.8836939492538051
hauling,-0.2883164753880985,0.7199903827325285
high-resolution,-0.14091492842281772,0.6075539919546853
approvals,0.380003117778228,0.2240216846120715
uni,-0.9177761048361135,0.9668949721679118
Rockstar,0.08158342663291723,0.44074087977982657
Punishment,-0.5936517805504328,0.8814691250890045
containment,-0.4845010698143302,0.8308839413824209
L1,0.2026630851604176,0.33486147665778154
washers,0.9078587226576986,0.03409188395526497
Yorkers,0.4798539426841782,0.17173673692785607
Nelly,0.33996669781163225,0.25311384812804394
Notifications,-0.22413965102834296,0.6772571659257632
Mikey,-1.1886128822437236,0.991705183334762
Attempt,-0.4234731297665039,0.8048337800680945
CRT,-0.0801527132095272,0.5662779312665456
Canned,-0.017227206097936043,0.5093090633119578
roaring,-0.6915369127250779,0.9169582605705525
Apron,1.6203126301443656,0.0006635624326849499
psychedelic,0.4730162274587789,0.17433685595672843
4A,0.8885204509710208,0.03803882436058037
9:24,-1.0421622735492302,0.9820101377561797
safeguards,0.5335101939240617,0.1386319866309491
kindle,0.5589933160788401,0.13100208286798942
playstation,0.11276959100742928,0.4140960349538416
Clemens,-0.6649483908486836,0.9096446517843828
Eduardo,-1.245692568693536,0.9933632124712654
1:23,-0.9308159071441668,0.9678181107286118
riffs,-0.26217511562018025,0.7024651589978053
Gotham,0.825595503905608,0.05023470740102676
frustrations,0.5459925663433483,0.1344017495615205
Reveal,0.960599924881788,0.028231417482519783
implanted,1.2352416583758627,0.0072367234862241725
cs,-0.19155946979789598,0.6501875789373661
Ab,-1.3500299265157822,0.9966894865467181
Incidentally,-0.34484043244551993,0.7637913780995984
circumference,0.5454137824390963,0.13920554431605803
Maynard,-0.7675575123688279,0.9365076447808237
Halter,0.570343908392952,0.12524754369500168
subdued,0.3879093999100873,0.2176858512521681
HOLY,-0.3822249648444239,0.7775227785736436
disliked,0.09372675307576858,0.4254130201132593
supplementation,0.8022651136685555,0.054090254206113686
prescribing,0.8376602507694232,0.04559275482699643
Aubrey,1.387692104236774,0.0027417538895145865
outsiders,-0.21182792024228678,0.6629926400891843
stub,-0.8195499622331868,0.9493066599888613
activating,0.26964393015045657,0.2940982083171644
Oahu,-0.5100105995621048,0.8440540911785206
TRIM,-0.6003377975284403,0.8845711393812743
Francois,-0.8004834378294269,0.9454536418699901
820,-1.4627631102515393,0.9981195109929027
JANUARY,0.343452364330803,0.24767137160786912
Maher,-0.6024486466035,0.8851007880911859
iteration,0.07886184280338061,0.43819345255821174
Pigs,0.6851445665553735,0.08583056960060909
Coordination,1.175267682542653,0.009486951388707698
lodged,0.3980443675844544,0.20576440987613576
uneasy,-0.3121136621816704,0.7290111548375376
intestine,0.8955799259675257,0.03694087269298174
Largo,-1.5146885212662848,0.9987566770870472
apnea,0.2528180903464241,0.31100258786629964
Remains,0.3185067165286105,0.26298150901943074
3:05,-1.1506652391535346,0.990127758305158
synchronized,0.345776539090841,0.24564231309711504
occurrences,0.7172051359401579,0.07507953998190142
3:13,-0.7951323927576531,0.9445304004131342
Surge,-0.0676671822921965,0.554094290707793
Prudential,-0.1837623641210801,0.6408882226164339
plaid,-0.2359126888734907,0.6810700895484401
529,-0.553617472015383,0.8673783996331
INSURANCE,0.42384480669868424,0.19623146094851251
Exposition,-0.33404420227140924,0.7495430350250392
4:12,-0.7998221732719916,0.9430373580947949
"9,000",0.5844601898685,0.12436139421560521
Swanson,0.45500294226864657,0.18050785888121712
choreography,1.2379919464941909,0.006304186300922998
Seo,-0.39805620186217444,0.7879476175070794
4:05,-1.1203289878117488,0.9884648825982261
tigers,0.7647622533109425,0.0637823152340874
Daryl,0.03739255522562628,0.4756151057401167
converse,0.011624603460653644,0.48878036706593087
Lancet,1.0349882146344855,0.019065630086472996
535,-0.3170005704971686,0.7400022634548248
divides,1.082658762486568,0.01554158345830503
Dyer,0.04784115108389987,0.4625624691618251
pressured,-0.36426742738730455,0.7676005656611158
curator,0.515543652620702,0.15609587639101818
starvation,0.2853938601935386,0.2810571713281702
extremist,-0.10649676173664825,0.5805528948730558
youll,0.17239915240154322,0.36459519947937014
supervise,0.6763501025415368,0.08809656521654308
3:18,-0.823694747219446,0.9529845778295425
Housekeeping,1.1369013331396476,0.011003949396988677
1h,-0.1279332295118033,0.6067813994952639
karate,0.004660406477494262,0.4983312568104069
Duran,-0.33837741957456696,0.7570849095354051
TELL,-0.08182638606290259,0.566651088893807
hideous,0.458121846041064,0.1798186092213545
Monmouth,-0.15082764929063572,0.6168802431519865
stump,-0.43411697407671707,0.8059401157944839
doggy,0.22644133772153202,0.3172703825515446
insecurity,0.635213769644679,0.10080528634685804
Wenger,0.04617107967564144,0.4626797832811814
BUILDING,-0.7156549632585225,0.9225639029339329
Hispanics,0.1310835833920262,0.3926885417668431
louboutin,0.653920478568844,0.09123850686386026
Maldives,0.4163435095775196,0.20281779400056577
Hygiene,0.9302474159761697,0.03291834011210515
distributes,1.0356861597239682,0.01855543502744883
Bale,-1.132065422845313,0.9883674354580496
Arbitration,0.09512663657941113,0.4253636200352596
perched,0.5419949752017178,0.1376171009172651
FSU,0.9057933739171258,0.034373973836666405
stabbing,-0.2033402331870422,0.664180210777911
entertainer,-0.3283438488148635,0.7482702246233878
4:13,-0.6202215470213883,0.893951905782032
18:00,-0.5463562012310083,0.8593901465310689
Skilled,0.21878354130673427,0.3323011774962794
kennel,0.35311520567454807,0.24320777408825323
Nadu,0.8257516564758836,0.04970327394997742
exert,-0.13316090760004926,0.6066813435174523
Arrive,0.5120885994085254,0.15404511830316003
bbq,-0.4018704480294317,0.7913555131984238
hostels,0.566489801835021,0.12975720788191558
TIFF,0.5161114575372712,0.14711280467312005
taping,-0.6084080229292392,0.8868945668398003
Rollins,-0.21921251463183944,0.6722085179987184
reprinted,-0.5850990247658898,0.8778973282960898
Crete,0.7723632422434239,0.06124831553430088
2:16,-0.5001431857911705,0.8401863480112401
AVENUE,0.7733284179165565,0.06042748444303969
PICTURES,0.007729450144936833,0.4975731320388225
9.3,0.2710912940932954,0.29389610199341765
dismal,-0.5547929591706768,0.8637255568981597
12.1,0.2998568688462951,0.2763095119029504
outsider,-0.19138866414707834,0.6491378448148206
Celine,1.6840763334515931,0.0003981009643924116
Woodruff,-0.07097087720467303,0.5557755159516324
calculus,-0.34587128684904594,0.7553313352648545
Tasty,0.5608129644626274,0.13175430964390533
Instantly,0.34903629666697306,0.23817939315763592
accomplishing,0.4603949517582136,0.17822345318120214
JW,-0.6340037865234212,0.8981095717067886
Sandusky,-0.7239520603821357,0.9257396873906101
withholding,-0.07684992852870488,0.5628011715710912
clowns,0.06500439744891247,0.4509541500411579
Hines,-0.048539470216313094,0.5377870773944566
middle-class,0.45505920831967106,0.18121319422683235
Harley-Davidson,0.4528914923636487,0.18139765240616645
extravagant,-0.13151777329514558,0.6084557196253945
4500,0.40988795863015726,0.20438558134404028
tortilla,1.535656798298002,0.0010003423165121372
Wig,1.2339646855008601,0.00673262167292199
on-demand,0.09306221204305888,0.42638766788470617
10m,-0.5642535964196506,0.8724823456511486
Li-ion,0.5111505143705041,0.1496260981200609
Web-based,0.43640633674175566,0.19330162099407833
Redhead,1.5381952212094139,0.0009900918836820427
protested,-0.03281714851514512,0.5319183480828502
Landscapes,0.21554146861394022,0.32728688332017053
opposes,0.13414215614117384,0.3920023774620508
Loyalty,0.19681668413668646,0.3489110528637911
Briefs,-0.13084072435333044,0.5984885896525345
zithromax,-0.11556832004660215,0.5907882353742113
grille,0.9451377291086033,0.028189021338676623
squid,0.4032064379809041,0.2138594084115859
Giveaways,0.9078597307072183,0.03482873378330653
reed,-0.30357590934940687,0.7289828389286949
tint,-0.26852918858318076,0.7043632793623277
Pulp,-0.49066798032988346,0.8359732058018068
07:30,-0.1446505459895232,0.6146797862038981
exemptions,0.1963484607695062,0.35195768989658727
Routing,0.3395834085582741,0.2449114742146603
knights,-0.39402369059151165,0.7825358063294259
Emery,0.09921907014809148,0.4191754232225907
FSA,0.6907395564408576,0.08669239833413123
bedside,0.38836736716555703,0.21388702270411453
Walgreens,0.9626978598809892,0.02637262052742584
Jonny,-1.52051477607336,0.9987669504623631
billionaire,-0.713002137708811,0.921985201192016
birthplace,1.1960033499384757,0.007406360590775929
EXTRA,0.20489034136616385,0.34376164419744515
COMPUTER,-0.5509150680093258,0.8646423217359084
