,female_effect_size,female_p_value
Tackling,-0.8971947701354702,0.9626950342185586
completions,0.80903042514948,0.05620356780963043
Londoners,0.7797163312098033,0.059257981995445186
Expressing,0.9765402652079572,0.025106138452714033
ItemId,-0.7770117892102663,0.9404032339314159
Telekom,-0.44043120309221345,0.8093411125702723
NATIVE,-0.16165762639883705,0.6347245124434769
Harpers,0.7103149828700265,0.07667271361164318
above-average,0.051051006671976505,0.4560978599686929
cellophane,0.34513849793159934,0.2421623930152048
Portability,-0.2793860614454443,0.7081348190113823
Banderas,-0.9809407950400304,0.97427477924519
plows,-0.07311046522883329,0.5541526376691032
Macao,-1.0597348917739344,0.982868421241116
13:38,-1.0710322159761596,0.9836552677017949
oso,-1.2047086732119152,0.9915426103333936
U.K,0.9587727255030785,0.028815977586630903
Sustaining,0.4646431427326638,0.17275714027226519
Philo,-0.7153165521333755,0.9224671835009359
well-educated,0.9996493466509497,0.02334852720141567
APG,0.5006194542752386,0.15941567636719678
RESCUE,0.852175459266553,0.04380164789159424
dripped,0.7341440018028753,0.06720301174587018
bemused,-0.5985016729321385,0.8801931143089429
Supercross,0.13045278742175906,0.3991884316737997
SearchSearch,0.6708792510862691,0.09132449161725442
20:13,-0.602638318585,0.8893288375062751
Airmen,-0.07568802206364895,0.5620599530123771
Itachi,-0.1736551577336933,0.6422184955482722
In-reply-to,0.007550594232042947,0.4926921767965795
Taryn,1.7490200478254225,0.00023721240405716326
ceded,0.28497863571584553,0.2869238117044618
Belles,1.6906710022428026,0.0003465759199346996
Pandit,-0.3060611889814992,0.7327889700283553
pullout,0.44576772444620044,0.18357462939442193
FUNDS,0.21544961687373576,0.33279720882131747
3W,0.08966802427985666,0.43209575122401644
outrun,0.015806207345709866,0.4875905664024959
14:08,-0.42857369428010994,0.808817262790914
underweight,1.0578791806256689,0.01760597262073893
HKLM,-0.3413222669348164,0.7484951453286444
Wim,-0.4527160559551443,0.8184787801714712
backhoe,-0.6093978721638088,0.8897261742154822
OmInteraction,-0.2741144806927313,0.7081472752835236
Kiln,-0.20014878377858195,0.6554681148128547
barons,-0.8360508313631493,0.9527493649339803
Montreux,0.9320011192749897,0.0322784810747162
1555,-1.0386576340871232,0.9820168450178604
Wahoo,-0.8158536544601336,0.9473068509689021
Awwww,0.29728774032513067,0.2768985761238145
gina,1.6910488191016901,0.00030459380500447164
4-wheel,0.4283365827559428,0.19852442971226092
joinery,-0.09922093942219738,0.5788061854266673
Espanol,-0.828934251990824,0.9530626332855767
Puritans,0.8746325054233782,0.0404773754767479
EnglishFormat,0.16443668692779212,0.3788114306707909
pico,-0.9112838319224303,0.9648046132149539
Música,-0.40851206466838735,0.7935691982169659
Powders,0.8142913796794746,0.05263426710893182
Factoring,-0.1158473929850688,0.5907672312266625
.0.2,0.45240807812361117,0.1837911207295302
Abandon,0.03253418643620921,0.4715872821873005
E-Learning,0.34965595082336737,0.24659500787539335
protrusion,-0.9442730867691693,0.9713224475527027
Roebuck,-0.30568708147395723,0.7299297778457439
hoopla,0.010543785992869537,0.48640363085295535
Purely,0.5900779160503089,0.119354458382821
repositioning,-0.13189420942376542,0.6073814433089153
14:58,-0.7450489510027355,0.9314889443727287
Octane,-1.2203234032877117,0.9924715290375073
methinks,0.5127909730279199,0.15054743902190215
Stalking,1.0802761112911685,0.0164696698120107
hugh,-0.8875993262963006,0.9632182000313344
sorghum,0.588727707026156,0.11636021649103623
Contraception,1.6524051756789346,0.0005160626576773408
99.4,0.6200271464793765,0.1076104428685779
schoolboy,-0.995235965886042,0.9767347278388421
DISCO,-0.7618963484679592,0.9350004279750526
Innes,0.28350230488743394,0.2847783651032736
blameless,-0.3692697692734917,0.7683433250208122
clays,0.20681137296359436,0.3422465343685348
ADI,-0.6818474891287699,0.9145546714082964
write-off,-0.13782498363841866,0.5986129834125463
ned,-0.7093653125823408,0.9224920616268548
hypertrophy,0.11346349668127127,0.41106765597663975
OPERATING,-0.6164201397676708,0.891827585201431
stipulates,0.40533090661265836,0.212039820170155
t.co,0.33245258844221687,0.24834440469781505
matrimonial,0.43888930975559565,0.19163624445298466
upswing,-0.22550775556915847,0.6702432300968248
PLL,-0.6175320667470342,0.8930857210332167
fora,1.0756797478944244,0.014401674081487181
Nucleic,-0.02125823131604833,0.5177643431151552
conferring,0.5215887141085545,0.1482817097321525
BellSouth,0.3203057625932337,0.2624201747963295
ready-to-use,0.3896456839249801,0.21571973293524838
Poolside,0.47522992288265237,0.16995299286497778
Frampton,-1.4317440710970657,0.9978440933588701
compatriots,-0.05673770079692266,0.5439081119948361
12:1,-0.14544032566424228,0.6102447708419727
14:41,-0.7034396447013987,0.9212250572090954
ISIS,0.1699856336249966,0.3611427576007631
bridegroom,-0.8486231197907184,0.9527635706968223
al.com,0.3879050857527252,0.22109941006439982
FMC,0.7408097149452818,0.06766708976037894
4-9,0.43262759999949385,0.19207934334623744
vandals,-0.48522488483286286,0.8379947743935842
15:48,-0.5184703616874573,0.8436837197471716
Tremont,-0.15586265579106684,0.6232862174106095
yellowing,-0.3223709817605616,0.7461367634828876
Kandy,1.12466035913874,0.012344857710193224
Gannett,0.8464671511803452,0.04578587811110735
BEWARE,-0.266833268198551,0.7019994398173279
SLOT,-0.5109761720937176,0.8484100311962304
tous,-0.5355412387330294,0.8569828891322262
Ergonomics,0.4670477768676311,0.17464684721082047
depots,0.8131980387427186,0.053040560295652406
Thais,1.4077840039355722,0.0024413117523530703
NFO,-0.036971683377462865,0.5273252702279159
crawfish,0.5451727757991499,0.1391340139138606
Lounges,0.8062143685471914,0.05412974145966887
Druids,0.9387512347821583,0.03167364942783124
sacking,-0.4590912741216143,0.8174101610719935
14:46,-0.16596626357619687,0.6333653102154533
Reb,0.43039488307135393,0.1962426171107885
POTTER,-0.3962364346917558,0.7889401955284872
purpose-built,-0.0019760507251352726,0.49460823430722733
1661,-1.130364226544722,0.9865357836859209
shanghai,0.7403730818934712,0.06742742883852881
17:35,-0.7350325369455104,0.9278234713811148
Costing,-0.08654414566820016,0.5699544018827982
misogyny,1.1207821760467231,0.011579863153201808
Kijiji,0.32634720829547154,0.2541893419804876
Ketchup,0.7552738621408641,0.06321613547704152
Bettie,1.7059510288972455,0.00029341882035271993
Anatolia,1.6419610352005143,0.0005306735553060049
Cockburn,-0.6437011125541552,0.8994991710170717
negation,0.667389082110437,0.09404862074384956
0.004,0.754031231414722,0.06453951551243209
Jeri,1.2873758826427433,0.00485100854873366
Yamato,-0.4362722105068758,0.8104030640834143
peru,0.2444821256931126,0.3100730075544902
Roslyn,1.651237636752923,0.0004644557488758805
mummies,0.8923259199956324,0.037997024409508695
AstraZeneca,1.3055878973482298,0.004587168883926296
gable,0.5685113056549767,0.1254732017568001
Oldman,-0.8328929727361383,0.9536007754142746
Slackware,0.35692893142534043,0.2384794586144896
VirtualBox,0.17053845019932795,0.36233617797867257
LOVERS,0.7989249379604056,0.052881767886259645
Idioms,-0.013688296766045919,0.5118804685974352
recuperate,-0.25331338383030205,0.6957084979571586
tachycardia,0.1132140961486371,0.40924672227161607
Sammie,0.23723043580158812,0.3221179952348572
Nicaraguan,-0.3463245139539228,0.756649506084111
centrifuge,1.3613654198279714,0.0028177463921951196
Shaikh,-0.09603847277125895,0.579763627277607
Heigl,1.2417502089434913,0.006149909033384193
Snap-On,-0.49006350305321206,0.8412254268880988
off-limits,-0.4056383683480791,0.7934978479858932
55mm,-0.25280403890710884,0.6981637667043921
Discipleship,-0.19811563586352596,0.655376514021779
Viz,-0.4602323468169961,0.8191783266655741
Impairment,-0.020105909199755693,0.5153833377787813
Dominik,-1.1297468754408941,0.9886614154606576
Smoothing,0.548707379313213,0.1388756255307092
evangelists,0.12641430564281822,0.3956980565922371
Chee,-0.40430154163226384,0.7890467787709506
relaying,-0.39653894311248594,0.7899861739161472
shorting,0.07431021558669465,0.4427758925140962
USU,0.2172573342532298,0.3332764499327239
Killian,-0.7290643996806547,0.9279166071591023
decryption,0.4410557809389188,0.19582946510908816
Gazprom,0.5573399342069595,0.13226013137381365
EndNote,-0.1548893505795769,0.6164067621358835
Quits,0.04623162740649854,0.46716114186895663
spire,0.4099702351557748,0.2022459665066264
Zamora,0.21582062919946676,0.3329632895872615
Topped,0.29898013155985187,0.27693942065449306
18:12,-0.8416400576301261,0.9531925598630362
psychotherapist,0.8492810713475551,0.04559899243135679
eulogy,-0.42388438845338433,0.803172350367178
apparition,0.7414469274045102,0.07319717467258413
Wetsuit,0.40122754712196,0.20966780375878502
Komodo,0.24010820780136524,0.3124278830759717
was/is,0.2780130179374634,0.2865407737862362
seroquel,0.6565439064758032,0.0923907159959394
ele,-0.3404677868203713,0.7516187525295056
21.1,0.349609071559602,0.24315370280045134
USATODAY.com,0.4817421914471024,0.16318234432520473
canta,0.3542899359642454,0.2413232634634812
Percocet,1.0343583884480163,0.019425223480080467
Sigs,-0.05469689267506682,0.5408102776206094
:00:00,-0.16887458412902787,0.632696366960475
Stockwell,-0.6470889966297229,0.9063474464341722
sidewalls,0.40552236578900835,0.21368784344800484
Martel,-1.0335260012432317,0.9805312174022663
S.B.,0.07752697256097213,0.4337942001638574
self-reported,0.33435918122310854,0.24793265435609857
Underwriting,0.10845924368676897,0.4137008341626145
Authorised,0.4986024431223298,0.1565168475434302
mid-air,-0.05757248518307715,0.5440321573928819
dampened,-0.45903725906429693,0.8218286167434594
concurred,0.6865928777559496,0.08569279390752749
Sheba,1.3522170041111452,0.0037237801766552003
confided,0.28060188422659743,0.2858177262990176
2.19,-0.15061117689015266,0.6182529100349521
Microtel,-0.4142612958414358,0.7968259341609181
schoolwork,1.3605013500038572,0.0031864286551203103
multifamily,0.33297771022082184,0.2513264536740947
ALBERT,-1.3087101145317788,0.9957813439853405
1.43,0.08306321471931953,0.4399446734921415
Penner,-0.7054706245077266,0.9210968670237026
U.S.S.,0.5743914485331841,0.12156949641773518
Northgate,-0.29234398790352195,0.726593218432685
20a,0.8642417968572289,0.04147585105211449
SerialShack,0.1880445386799088,0.35657770451560045
16:44,-0.5973717663010848,0.8825227160959774
4/6,0.5855841462696793,0.12276348460224329
Dolph,-1.1259689118898188,0.9881374853853961
19:17,-0.9757433034258245,0.9732582178954717
POA,0.3973921834359451,0.21463021110581937
well-intentioned,0.5624232893523587,0.1262342179135254
16:08,-0.8121718688796786,0.9474999363223543
