,female_effect_size,female_p_value
",",-0.44315911118853035,0.808775048293906
.,-0.4833352923660494,0.8323329796572919
the,-0.48126602626430554,0.8314612535426157
and,-0.4891801807783461,0.8377649804125268
to,-1.1507966544086896,0.9891918565992409
of,-0.8051256978679139,0.9469019061593826
a,-0.8783384251549917,0.9588914305070132
in,-0.8730775577312407,0.9608934028377698
"""""""""",-0.43808550163151805,0.8060640160587023
:,-0.5619614609234234,0.8730091828018172
is,-0.5794865636483688,0.8719241839408516
for,-0.832109257829547,0.9530376171126862
I,-0.847482656911847,0.9571761041593626
),-0.4024942302337761,0.7916319170651391
(,-0.4260483314522669,0.8019639530806029
that,-0.5500611675150249,0.8668896330060976
-,-0.46360596415149835,0.8213588950561734
on,-0.8429595041880766,0.954215644481146
you,-0.7986362930650271,0.9452760233581353
with,-0.5432302997730597,0.8608131143714631
's,-0.25266378503018005,0.6972550953527269
it,-0.7563534155666672,0.9334412248879018
The,-0.45505023491340324,0.8191916076229764
are,-0.33363936484867346,0.7428353652675669
by,-0.9296882747225856,0.9690147557569248
at,-0.9214017395754449,0.965271628364101
be,-1.0384840799610398,0.9815289317996112
this,-0.4231788774412982,0.8077046259038172
as,-0.5525822294858748,0.8661344011611083
from,-0.7108258595392194,0.9247104365953722
was,-0.7796845437521244,0.9401122702676434
have,-0.559916968306589,0.8668826193717167
or,-0.8692155607650957,0.9602607413088001
...,-0.3372284868425755,0.751820293489863
your,-0.4062556890119495,0.7930757040090934
not,-0.2327568044781528,0.6744062830937065
!,-0.44362714861080643,0.8111079714046896
?,-0.5591989106288596,0.8673082070428948
will,-1.4136631776882413,0.997565936018976
an,-0.8534373657302584,0.9579086181993314
n't,-0.614364592698217,0.8937766310927584
can,-1.0865883961351857,0.9844282842377463
but,-1.2754687779911946,0.9951138526107757
all,-0.8932821165356405,0.9627277919118848
my,-1.109748910778566,0.9870614696977051
has,-0.43868332229486734,0.8106453459917184
|,-0.791975200206496,0.9421167903488561
do,-0.8963832774369781,0.9627558042523363
we,-0.7432299271261229,0.9313033305937406
they,-0.0060935199174440595,0.5070802902900005
more,-0.4811261636823721,0.8308194497835399
one,-0.946331171067235,0.970385979552474
about,-0.6651558998005155,0.9049743995493775
he,-0.9371766167510578,0.9697244709116921
;,-0.45570623973038554,0.818644490337294
',-0.38980529468881475,0.7851933208679205
out,-0.8370484039988563,0.9519753513756376
$,-0.9424688087226798,0.9718397396424058
their,0.0029279318943342685,0.49296607683046856
so,-0.6116991156852595,0.890927453861595
his,-0.6904808139669918,0.9118300997552422
up,-1.058132063092283,0.9828537748293587
It,-0.6201689736798319,0.8892629980010582
&,-0.5545903298963583,0.8671106222042568
like,-0.43802182677155804,0.8084928592387872
/,-0.48426919016723774,0.8322186113003575
1,-1.0664662735133401,0.9833780617308961
which,-0.7690064536500241,0.9377650258830719
if,-0.5830827615749514,0.8753989294694227
would,-0.6748767229750606,0.9122158571948209
