,female_effect_size,female_p_value
Tackling,0.21816166359251363,0.3295585379078091
completions,-0.37940631264300734,0.7783945868822675
Londoners,1.161368470727737,0.010402890528151465
Expressing,0.40203618855280776,0.21552051907321068
ItemId,0.06476678012772269,0.4523217900549932
Telekom,-0.18392017238724773,0.6445050941805753
NATIVE,0.8723048836329876,0.03896014540115822
Harpers,0.005743317538757737,0.4997264519555601
above-average,-0.6176525772963609,0.8940494609109801
cellophane,0.5606617580011932,0.1290189736815781
Portability,1.0917191958722479,0.013851947021950917
Banderas,1.0121378118045727,0.02045702719579645
plows,-1.0173861775860409,0.9798340487356267
Macao,-0.5558345359524451,0.8645053139620903
13:38,-0.1789834093050985,0.6403044483456495
oso,-1.0125805847506142,0.9786844052749697
U.K,-0.5055453765399514,0.841336318974995
Sustaining,0.6062623837167298,0.11253105330344404
Philo,-1.1735909852178357,0.99124131003842
well-educated,0.17922239900703368,0.36022404440804
APG,-0.6181298288917764,0.8940164279565328
RESCUE,0.03416662168715057,0.4719757349583503
dripped,-0.22642753351004466,0.671952476477737
bemused,-0.5823235476287811,0.8775769897319969
Supercross,0.6657813784504738,0.09110465056544315
SearchSearch,0.08185671755716074,0.4347380084402882
20:13,-0.2535512358448107,0.6934975930900462
Airmen,-1.104638679621746,0.9858394737682719
Itachi,-1.364694144278941,0.9965890492781698
In-reply-to,-0.202818410458303,0.6570594762045884
Taryn,1.1963034136068278,0.008050976493498951
ceded,-0.7179922242006537,0.9246817106405579
Belles,1.0051258147715008,0.022311864831264683
Pandit,-1.159867665300127,0.9886096972408809
pullout,-0.3755649076324781,0.7778761246802713
FUNDS,-0.48625996963452767,0.8318511954559817
3W,-0.3196626125775602,0.7421596730821386
outrun,-0.9346505765675135,0.9689398705079938
14:08,-0.03422491029955968,0.5304403571916825
underweight,0.5198330055846587,0.14943104884253622
HKLM,-0.14216008233691096,0.613997544363702
Wim,-1.2988676120942786,0.9951832929630983
backhoe,-0.6398802512659945,0.9025628281010701
OmInteraction,0.18213503613718227,0.3548886985758687
Kiln,-0.8893669061200467,0.9614103432056859
barons,-1.2696355221497966,0.9947488981941855
Montreux,-0.34189506970456646,0.7536414728083456
1555,-0.3840449747344671,0.7818796677443498
Wahoo,-0.632536215257803,0.8971946951926268
Awwww,-0.1308320847330432,0.6175464583639799
gina,1.503897808243669,0.001436356995961452
4-wheel,0.6488118192454564,0.0971784617938285
joinery,0.35922105557853234,0.23441733818968813
Espanol,-0.7519333338518547,0.9356147655876154
Puritans,0.7815340079688529,0.06082133020552871
EnglishFormat,-0.3903134051611984,0.7862398281631238
pico,-1.0173462373400406,0.9793674589181351
Música,0.26151088975470765,0.293547944640275
Powders,0.9526846932602555,0.029014440441557432
Factoring,0.12856304034087876,0.39866226025259066
.0.2,-0.33358109283621185,0.750041999581903
Abandon,-0.9664599255578736,0.9723719593354859
E-Learning,-0.5388219947383917,0.8560360795868776
protrusion,1.1479277403132087,0.010686376268216335
Roebuck,-0.8999325954315307,0.9655682198683899
hoopla,0.5938961106269073,0.11506033195618204
Purely,-0.5379583165462634,0.8591003802329509
repositioning,-0.503420877114185,0.8400723304038599
14:58,-0.04654362976307827,0.5473208896656516
Octane,-0.7105600951833355,0.9230744303249905
methinks,0.6747474926732255,0.0909665306920251
Stalking,0.7307161338510427,0.07201706952283216
hugh,-1.3066036750519487,0.9955211259739778
sorghum,-1.032590012705533,0.9797842447557354
Contraception,1.3125706532229489,0.004725279879414623
99.4,0.0892903144627265,0.42524066245764025
schoolboy,-1.0865608210108155,0.9859072059407872
DISCO,0.3403244573040405,0.2539114898951561
Innes,0.36250403098555495,0.23532172980974475
blameless,-0.3508892589445481,0.7569301258366847
clays,-0.006329751606856067,0.4984382838466439
ADI,-1.2604137046839181,0.9942083135583646
write-off,-0.068464984851511,0.5594680413622628
ned,-1.4894518678741167,0.9982945502397303
hypertrophy,0.6369076319409577,0.0966836016893029
OPERATING,-0.34799642695687144,0.7583837106351885
stipulates,-0.666524858980379,0.9067244802244243
t.co,-0.871308232737526,0.9629153680040125
matrimonial,0.23723187843143692,0.3181693565357038
upswing,-0.10015430336585537,0.581349284947021
PLL,0.5801857626558049,0.12191375783984149
fora,0.5526623528934258,0.13539154631853734
Nucleic,-0.8186080132566343,0.9493565646968208
conferring,-0.6015450064852265,0.8816869213032459
