,female_effect_size,female_p_value
vw,-0.2532754750266228,0.6946602597488818
artistically,-0.435703659340936,0.8048233918363259
pretense,-0.13775863698961202,0.6156134967290947
disarm,-0.44299448517527656,0.8140773713731608
opioid,-0.6771002652561113,0.9114514999528172
rooftops,-0.15433678991237712,0.6194829747663788
PLoS,-1.017543074865172,0.97815879335472
hygienic,0.3030450568188429,0.26889843222072063
ripples,0.501161345216057,0.15550011598889169
Lambeth,0.045337600737059405,0.4652473687880264
Confederacy,0.7425459258250208,0.06785131296190228
Holbrook,-1.1733688946903031,0.9907271626301373
zine,-0.9435740269037932,0.9703642409015152
Tchaikovsky,-1.115642652241031,0.9880119206036131
questo,-0.8385709689549661,0.9549358332042679
northbound,0.11422099475941458,0.4097360158944511
3-day,-0.5349213623274509,0.8530592096197431
Clasp,-0.47729447671587266,0.8349656892707844
dispensers,1.2686520994006265,0.005489229340730373
Crossfire,0.19308544874272204,0.35066636559788744
drab,-0.6541278775319996,0.9038271729880658
ready-made,-0.13301214350218435,0.6060886437325186
DICK,-1.4217441672878548,0.9978183351344224
betta,-0.23717328423889977,0.6786607756914007
contemplative,0.19460272670767034,0.35012618236705073
recognising,0.19036002190408338,0.35304002264355294
offbeat,0.11994283897682313,0.40998691865476233
Mahler,-1.0942768512552214,0.9857370139560092
quarts,1.0796127684487398,0.014734495250034119
keith,-1.41346244188843,0.99782442237729
Omnibus,-1.3729234667564396,0.9968264721547676
allele,-0.4307132489034772,0.8052302212496361
UPON,-1.1630067870707883,0.9903302887449928
Glade,0.08988452063477514,0.4217817376648455
sponges,0.9692906729408292,0.02584323007479683
Corcoran,-0.8578002187578693,0.9583522062894086
medallion,0.16792305822599082,0.36795018054916917
Smoker,-0.3252979913562502,0.7456203410973677
Rhetoric,0.2511751445537771,0.3062194223836767
McClain,-0.43256935432218263,0.8057217719776553
11.30,0.3003761286016126,0.27391925132510064
skimming,0.36127121859091615,0.23412294446829174
apertures,1.0222257254894673,0.020963938216612465
Preface,-0.2859998010412905,0.715558273937376
Jealous,0.8311119127850681,0.0486054837852572
drifts,0.14716084384342304,0.3866855840394732
Enquirer,-0.5015899734669024,0.8458734803150773
professed,-0.39108635389170354,0.7894439955117805
Lupus,-0.818448226438231,0.9495524075847065
Sarajevo,0.4761300950393241,0.1710271588549651
livery,0.546426972999096,0.13954298083932248
foaming,0.4587315521016197,0.1774598574427364
idealism,-0.8405912001052073,0.955384689250854
BusinessWeek,0.5972395459519995,0.11714788120738695
unsaturated,0.24136226723761586,0.3182849723643486
ITT,-0.516895747790908,0.8510804673489016
I-5,-0.4036946102035865,0.7881833275791914
3RD,-0.3331539946675864,0.7474896921947219
HOP,-0.9770128571954472,0.9730219396493257
Cusco,-0.12236704850572815,0.5899413415501453
Algonquin,-0.559909943281854,0.8675429755829187
recesses,1.0193783347728012,0.021586323199760393
overpowered,-0.17020672893112862,0.6366636515259156
waging,-0.652641990206757,0.9016825140443883
Kasey,0.30092142369338026,0.27673697052123525
CRAP,-0.9662777463367279,0.9729133157471527
Templar,0.0020736373659955036,0.500003492648498
Panetta,0.057222944071902086,0.46337325098830195
FEATURE,0.9413913533775522,0.03133946989420555
clenched,-0.6053090746955718,0.8837634676182435
Gracias,-0.17549735767738328,0.6374121818461149
Newsworthy,0.06610100986876677,0.44221696873517324
Proclamation,0.4882297725361815,0.16485601563442887
Pentecostal,0.28766277006831215,0.28549392654863615
progeny,-0.09049960830717835,0.574899668565203
823,-0.7645361924681053,0.9381797983090181
foothold,-0.17063422592565677,0.6289049040497311
duped,-0.26372868489353857,0.698187092338061
milled,-0.9755627889928661,0.975159641475076
Remo,-1.2642366117183919,0.994403733430065
shippingTime,0.28701771473095467,0.2768985877445975
req,-0.5299086548692196,0.8551996839558786
WIFE,1.5757631648689705,0.0007298034786173968
growled,-0.34795860334146517,0.7570130970458573
Tourney,-0.6405366479969908,0.8982797896577408
Compromise,-1.0418902581321297,0.9813741111474207
animosity,0.5882191947386369,0.1213876351109604
scottish,0.35873005752565623,0.2389966696324609
Mos,-1.0722560547914508,0.9835325031890013
Haifa,0.6066224223819091,0.113179427653326
iniquity,0.2607708620747845,0.29877697028520356
rework,0.16286554739061815,0.36462701506232975
Lookin,-0.45655136733683976,0.8176402597824952
convinces,-0.41589421194900783,0.7984849125177776
tarmac,-0.6727337807840323,0.9124537350015371
Memorials,0.334456682191692,0.25569335660963544
indigo,0.36393774947854457,0.23127221640180062
Horoscopes,1.0576113711456405,0.0176435595349681
HYDRAULIC,-0.32520472024168867,0.7452507194866241
Toxicology,-0.05677800652450644,0.541552430496995
=|,-0.837371953552513,0.9490339666179174
HIGHLY,-0.31907108210677826,0.7372389247688954
six-year,0.1293825905705795,0.40096827730118645
FITS,0.08686162346834136,0.42789407310889527
mutated,-0.8761202756197705,0.957149692409944
commotion,0.3975995744152391,0.2190096383777147
COLORADO,-0.03346297958032235,0.5323606740730538
Yom,-1.0828230529062757,0.9847459861344501
Mohan,-1.2078341505185677,0.9921842012830703
jazzy,0.8892371925814232,0.03785903068356311
1004,-0.4306384223602787,0.8065010492246611
Sturgeon,-0.28562902796950307,0.7212108414655297
hurled,-0.4585282092804368,0.8223791798964974
generalization,0.7089918375615263,0.07557625790527889
Audiobook,-0.2138136541273563,0.6673922789320896
three-time,-0.26715440726544654,0.7024545901824025
Machining,-0.45091460378912046,0.8173555856159096
GRANT,-1.1611307671999613,0.9885563009086528
Passwords,0.4690862031774998,0.17099658585797972
Struts,-0.6489891570760166,0.9027300728404447
Rebirth,0.18995116272187257,0.35102650798915747
OPENING,0.4357098591432606,0.19017945334684416
realist,0.020153997088803645,0.4779505567494634
EDWARD,-1.6973828614420063,0.9996645283187909
converged,-1.2604787855171857,0.9937340259003895
Dada,0.2864155714158085,0.2802941190905588
usernames,-0.3007131505874848,0.7278409276645661
O/S,-0.41979305094408,0.802129807478118
ADF,0.6309222680135764,0.10198262443402295
D-Link,-0.6386217577185517,0.8968597893439951
Leveling,-0.36036968697968547,0.7633264902222407
Manners,-0.40066147898755605,0.7942188925234273
16.7,-0.07664864502102109,0.5610893122681627
