,female_effect_size,female_p_value
calculate,-0.926795401680061,0.9668324276514048
printable,-0.05619728936747774,0.5456608814305948
Opportunities,0.7761009906624582,0.05976996234059462
dryer,0.6578764469298041,0.09548242761284831
pulls,-0.32641020345815397,0.7473755152520531
meantime,-0.026251903244294585,0.523012610172809
battles,-0.4817686348812601,0.8346097153925405
purely,-0.6660271607782803,0.9088347267815126
hooked,-0.32325645457216823,0.7412281734160336
CLICK,-0.6232893945379986,0.8936614778905267
complaining,0.05899638320327674,0.44713573937644746
Wing,-0.3872580339994851,0.7838237857932354
Tables,0.7120134276717068,0.0749960098044079
pickup,0.35212498996344727,0.24228325099575243
Domestic,0.5890009180286451,0.11629515484858088
UPDATE,0.45713051206263283,0.17741469552196198
ml,-0.8944857963610793,0.9637561989454784
1962,-0.4707974441938581,0.8263242772467092
applicants,0.6243200450333647,0.10377111684534324
Famous,-0.1724605193758016,0.6391824892954914
Minimum,-1.2486072672836297,0.9933506849563236
sofa,0.04634998863170646,0.4560265943537243
nominated,-0.3003715185786734,0.725929124194886
Guidelines,0.26521655390406573,0.3029031300184911
Drivers,0.7150773270168485,0.07916825133694572
ebony,1.1121993245149953,0.013407200242793071
Boss,-1.0473957441240607,0.9808634440332378
Imperial,-0.3504242321758509,0.7543289891041287
Pussy,1.215322496486284,0.007544301811607146
!!!!!!,-0.44713430795965425,0.81376867629139
investor,-0.2969623409786164,0.7232956611916614
surfing,0.18065683475482056,0.36189266473709814
Bella,1.3624652732572378,0.0033055391873676454
keygen,-0.17209706817153086,0.6258814731479381
1970s,0.9533060633759268,0.028434818285074104
bleeding,0.5173893091410899,0.15190190179058782
administered,-0.746448973849324,0.9308922045409767
revolutionary,0.0678819271268159,0.4453908030685141
avoiding,-0.09618827578771903,0.5715000249099973
fare,-0.31266415219287164,0.7376173905768109
inevitable,-0.7636426824316805,0.935593905503902
assisted,-0.31859056037557565,0.7354494976235941
Lol,-0.797964860730169,0.9452135931154866
flies,0.4569574087327681,0.17910073341177513
Newspaper,0.1476601405283692,0.3796738135047675
Closed,0.1270833047136585,0.40094865026519977
slice,0.07500205723898479,0.4382500661324238
911,-0.7414193526884926,0.9343675733338855
float,-0.0014945069090161528,0.4993672640846468
renewed,0.1797896562454001,0.36494323797929107
attach,-0.3134982714667613,0.7364861415747018
Changing,0.2951057498782345,0.2681320054934755
Object,-0.695626573697727,0.9196691900142682
cocktail,-0.06841070433277333,0.5552621240153056
dildo,0.857613411833914,0.0434587547490356
surveillance,0.38768354640979935,0.22092904125035573
soda,-0.17099739723768875,0.6272958098329878
Mint,-0.811330805632143,0.9477198014714295
prohibited,-0.5463885259929396,0.866657520119225
Timothy,-1.6612125269850204,0.9995311810597483
ref,-0.5844174321991809,0.8784893371628856
integrate,0.045514968620434505,0.46438156421642907
pharmaceutical,0.29306372595863694,0.2748259571694308
24/7,-0.14120816910180017,0.6084471189850423
documented,-0.619821847585191,0.8934219555332248
characteristic,0.43560069408394647,0.1914070197234109
smartphone,0.41992475762763287,0.2031620845372607
jar,-0.4595587334676263,0.8196011772388253
Dynamic,0.21347978874364515,0.3347554309667532
algorithm,-1.5823363298766573,0.9992709161941011
Absolutely,-0.3753875871413557,0.7701788126784649
guards,0.03402790786867587,0.4699690972730608
yarn,0.11599132501787783,0.4175555147318908
Ronald,-1.477437290463518,0.9983210210686619
FT,-0.24756202037514555,0.6869728487715132
Independence,1.2449279331533056,0.0065165282163753835
-----,-0.46018709190256424,0.8173864756478167
typing,0.5900725545787991,0.12278978803809049
Duncan,-1.3652874766111687,0.9969272018833722
HDTV,0.0690848905934446,0.45155487195363886
assembled,-0.8623672846561273,0.95897247625984
Period,0.35843283788054947,0.23369109792338294
locks,0.5428012579165615,0.14402849152313102
Partnership,0.3254592527395395,0.2596926918567881
Banking,-0.4410346577033025,0.8149013530816718
rifle,-0.42091460178605206,0.801616062398163
Rest,-0.5281286656447712,0.8532418171767304
spite,-0.32244917087882147,0.7450046952232182
vaccine,-0.006050189475815342,0.507307715918744
weakness,0.8457016569823934,0.044212935044169344
sandwich,0.2294839403656109,0.32360539429177027
Deck,-0.41166983371508725,0.7909377957656742
sins,-0.5861346461575878,0.8778225992671858
disposal,0.12301772622579452,0.40786691180313117
farms,0.5679941856072481,0.13002602572450594
schedules,0.12141716589084242,0.40741226173130574
lonely,0.18634885569811027,0.3510496003425363
Sister,1.3208719902366317,0.0036869255764653275
cattle,-0.39853306531266036,0.7892477319377815
Thought,-0.48003822162259696,0.8298912528831524
PT,-1.17977061438522,0.9907064370891053
organizing,-0.8960322725448138,0.9613358429148999
devil,-1.1796398648624153,0.990845757297963
consultants,-0.4122532765943882,0.7948896783482079
mill,-0.9878898674469986,0.9766640465994093
Haiti,-0.49035268154724726,0.8362215703335478
kidding,-0.19862786204451666,0.6554281457006692
firing,-0.692333930467814,0.9149004844374713
integral,0.5086549227841879,0.15274600206454791
instrumental,-1.039733865646856,0.9810577537200772
Christina,1.7770761422269896,0.00018336901678162043
Cal,-1.0471779186963068,0.9798154185255675
transfers,-0.02264551337698876,0.5218315201694407
Coverage,-0.039184150567631484,0.5301838794235648
Generally,-0.28226385188240893,0.7179210521083903
9.99,-0.25654821042292547,0.6996953497020482
Lesson,-0.34358860593537416,0.7551072408214259
Wake,-0.8514092102962559,0.9550778733654548
functioning,0.0031019795261655846,0.5054453809278432
moms,1.2049971947069913,0.00817432035826271
mandatory,-1.16909544066415,0.990171969168693
Neck,0.3727404035169921,0.22701865576459324
internationally,-0.4814597368752401,0.8319837112991356
minimize,-0.774737126293209,0.9403769362417712
Handle,-0.15599347892146223,0.6216973648440605
BP,-0.9559040948046067,0.9717025706748966
nylon,-0.6823708598469159,0.9132501199060533
LIFE,-0.4326023685785172,0.8071026524093374
transmitted,-0.9830025779994322,0.9740489605731768
AU,-1.4120539703827149,0.9973248145503902
Acts,-0.8134993307743519,0.9511746825221412
planted,0.012611758670708038,0.48934536453951694
Lesbian,1.647588281700402,0.0005088549808425213
Calif.,-0.4469867230570805,0.8156602429369324
applicant,0.0017404446110599204,0.5024860715044459
charger,-0.36647565667748827,0.7725246969361048
invented,-0.9076164905719468,0.9636101842142022
specification,0.6900309895388342,0.08431385754495335
Kits,-0.6750582928421706,0.9101057899797316
Decor,0.7199684323423845,0.07664909092543803
Ft.,-0.6126405779328316,0.8918564321452314
Armstrong,-1.2800271495523892,0.9947810507015875
SP,-0.3101981899415396,0.7385912575764972
roller,-0.31580957811607613,0.735006598310964
renewable,0.6314368316237869,0.10222005765448938
hurts,-0.2791769790232597,0.7096089580949186
Cancel,-0.004692865124468001,0.5060407995200524
viruses,-0.40965635085634744,0.7977938886173854
conspiracy,0.5797686630436922,0.12287971217094207
fifteen,0.03588265160037304,0.46837891834507805
Provide,-0.48049479035584675,0.8308216810096034
graduates,0.9509961039639437,0.02843336820883713
upgrades,1.166205180065693,0.009376330184426962
co,-1.1418830128116044,0.9884556490872213
hose,-0.5126278942470122,0.8497347901444408
MTV,0.020479534750199733,0.4834569542235514
Residence,1.1398167168115132,0.010292329810500545
farming,0.0750978484420163,0.44029260044159246
whatsoever,0.06988567624985675,0.4442151724872708
Gov.,-1.3375269940516288,0.9963028656414322
mapping,-0.7951237583017912,0.9438345126230717
Parish,0.011184579510379135,0.48941395598292836
delightful,0.7616413119180424,0.05976235836626598
Tan,-1.1518963082147953,0.9889786478651333
boasts,-0.3357507240217434,0.747982946237902
highlighted,-0.2947029041557427,0.7223894951031925
Opinion,-0.54618930006976,0.8572704799911438
realise,-0.045438347861197236,0.5374169772319202
touches,0.35360602757421983,0.2437736329533351
litigation,0.288139808718734,0.28155190871982305
phrases,0.94148882255109,0.028126271162238314
Worship,0.45708225342034126,0.18043667501033478
navigate,-0.171812726951273,0.6363934993879266
lending,-0.8284792261015841,0.9493954220300661
BS,-0.8548846510077236,0.9576748128864095
Packages,0.14818935397442123,0.3828968742762022
Southeast,0.0026111656560520754,0.5026428199599282
outline,-0.7713667562085008,0.9404535018303927
Angela,1.685543920872831,0.00040037764151579225
taxi,-0.2734941969511726,0.7095555129824787
imposed,-1.2294689218583856,0.9931569599155257
"3,000",-0.09206229116239917,0.5694594796599239
Jam,-0.8303283480105867,0.9531971618147801
pond,-1.1073958714677234,0.9871262135304725
Ubuntu,-0.333667176796896,0.747736633587783
buses,-0.3530417984969141,0.7602577742756315
sticking,0.26966009988733225,0.2921911246939398
forests,-0.16804532093264354,0.6309513352908117
Tracks,-0.3479926819365965,0.7542025867124054
hesitate,0.04946009997155079,0.46053316160941904
inappropriate,0.3774981002795228,0.22366601761100857
corrupt,-1.1341706651977328,0.9874726391364534
activists,1.1340782358379253,0.010915655098675758
Rare,-0.18614629470713037,0.6420032835218562
Strategies,0.026882725302988558,0.4653137734422521
lifting,-0.5943057877194708,0.8792768538552689
Diane,1.7741212048385655,0.00019867992649535982
booth,-0.6030129082511706,0.8899438918565629
selections,0.7055434770231277,0.0764846498963746
Newcastle,0.2752614006434487,0.2880011853050193
avoided,-0.3023666001249309,0.7221830160502982
