,female_effect_size,female_p_value
09:46,0.31823164625399,0.2626582630228661
:50,-0.24421900397507673,0.6871940093263622
bukkake,-0.36446411910669496,0.7677575080255747
conserved,-0.390756233851109,0.7869692959287793
unclean,-0.057007020334255525,0.5421489373805324
CCP,0.10869107749859486,0.41126627934454674
proponent,-1.130889355848221,0.9875309453114371
interruptions,0.7692017015108775,0.06310441912880527
WallView,-0.07443392904298907,0.5609809197534966
Seward,-0.16712176951804086,0.6368538817424384
09:21,0.2931362778310508,0.28348392554681956
Locals,0.2737126223898441,0.2883509686078358
Cosby,-1.0871569120773423,0.9849711649725799
Geithner,-1.086218205817136,0.9860097108822256
rewriting,0.5080159983304849,0.15656717533947817
emulsion,1.1334514656021208,0.011595842160150305
ThreadInside,0.4905554663020595,0.16591251031400256
MediaFire,-0.602423534382747,0.8847908527017998
22:00,0.39710963381709075,0.21571931668788258
Mesothelioma,-0.4633922307079669,0.8200072212753218
HOTELS,0.40188609714627865,0.20868852101307667
glycol,-0.6305497424806409,0.8971231195266468
557,-0.8098689685982812,0.9479194896579107
Asa,-0.3011910813448094,0.7284524246799641
complicate,-1.0378579782319752,0.9815876608075988
mammalian,-0.45755111327539677,0.8194592791272535
Zappa,-1.2728418812223494,0.9944790693515922
.26,-0.4254630221298878,0.8023396809644998
silenced,-0.12907553447235104,0.5989859645893177
paprika,1.0533368485494345,0.017148971878808372
disgruntled,-0.28391514686702307,0.7166329694067177
distort,-1.0337641779372309,0.9799900162059645
100mm,-0.7093156364491777,0.9263068347326888
cabinetry,0.8121999696583218,0.053517266723978496
0.16,-0.36773792147390816,0.7678318909793835
Obispo,-1.4367043998226816,0.9979771599644601
Hurts,-0.6903067387270845,0.9184579609215198
pendulum,-1.1087000543052625,0.9863823004292219
Properly,-0.4484677156888426,0.8168644049840319
discharges,0.44093916403594086,0.18920801233556783
0.13,-0.3748233231508474,0.7741926801050076
brainwashed,-0.29720023597755707,0.7186849627643882
09:49,0.16487201706271412,0.37754343528621404
bracing,-0.7946899471841924,0.9422744006289955
digitized,0.014532245476878444,0.48976302717353726
Coop,-0.5997625419927296,0.885900623169339
Bora,-0.40636806086434485,0.7925900234728324
Kimberley,1.2606247672112378,0.005495893419025788
feces,0.5563991665263875,0.1296040456059755
hiked,-0.23789748016376774,0.6825449505242532
transcend,-0.8114392999128502,0.9480003769362293
coax,-0.6712769285823356,0.9093659551429825
Staging,0.00399218916454734,0.49487122053777455
cuddly,0.1306311549112368,0.39265540779443975
Cheetah,0.884040065260409,0.03846034426551259
564,-0.5925164426289408,0.8883509528686396
20m,-1.0728207060559003,0.9846569993114793
18-year-old,0.3095790071502915,0.2668557370253427
Encounters,0.2464041511085403,0.3097816607893207
5.30,0.1449142754044658,0.38818862977220137
lambs,0.036435880814561894,0.478957895866415
09:36,0.06744457845523036,0.4446247604091432
estranged,0.8107677732071602,0.053336143489470356
yells,0.2993693145206197,0.2748645902146791
gymnasium,-0.31145483165778926,0.7308417649643166
859,-0.7460677179671305,0.9326265758903435
TCM,-0.7260287627278018,0.92520295129405
batted,-1.2810794782630894,0.9948443598528793
amassed,-0.6622885863748836,0.9074305648178339
ETC,-0.26493574077580745,0.6937079409160184
Feathers,1.3033968584577873,0.004048204934590682
Gradually,-0.37971443728728016,0.7742848774494704
Magellan,-0.9457135582318481,0.9702277733273038
Dedication,0.12270148190591615,0.4027759424603037
pharma,0.4147753296269388,0.19840611918227324
Mennonite,0.6655841485337103,0.09494388072674931
Hannity,-0.40525102291915405,0.7890721917851524
Snowmobile,0.046380604857029106,0.4592156284198732
Lived,-0.6650530365644634,0.908202540365945
Whitewater,0.04564000126481453,0.46294333902116847
Defenders,0.8624015086376338,0.04204570615355707
Transforming,0.40443174456734526,0.21054562770942886
Lync,-0.4928231955729018,0.8363881498350497
hitherto,-0.30392068030874175,0.7258344501476736
Fashionable,1.031286522747284,0.019808046160122994
Gifted,-0.08115551759074542,0.5592607102162559
eyeliner,1.424339672169701,0.0023882126088988764
558,-1.1567319676141583,0.9899384986649832
1823,-0.865087857605931,0.9589492131915766
Accepting,-0.021288634072273008,0.5219543160637401
09:38,-0.04458147166020106,0.5419862915092386
sts,0.45942801811071854,0.17894169165198415
loaned,-1.0183868668628522,0.9788467123772177
left-hand,0.5639238725762287,0.12267236862269537
omega-3,-0.2582518772100461,0.695594752156051
freelancers,0.2386908357374018,0.3122644015086574
Chunky,0.23823443382331827,0.31361618141769787
copious,-0.3145335181120317,0.7387693252390957
sweetened,0.14858521762947033,0.383444186255926
OTA,-0.4023188477937398,0.7921195392665149
intruder,-0.2104936751591276,0.6655792952990688
Bertrand,-1.2964578898967551,0.9949538324844497
microwaves,0.49106441286495295,0.15886858891823674
doo,-0.9202492948473235,0.9693368156992216
dusting,0.4528693608201585,0.18168003059388138
09:33,0.2685104872726853,0.3012460209573703
purest,-0.11114590024679699,0.5834804365115798
Rigid,-0.852148985549232,0.9559870504926585
PDFs,0.3033041471584015,0.274901357772551
evasion,0.5179179824440844,0.1506760991675551
Dropbox,0.03863032400191253,0.4748485233096581
RAC,-0.8615420695906946,0.9574145793592354
thailand,0.07741265350697853,0.43106084973395165
GEO,-0.8541490672189904,0.9544603496019808
insurgency,0.9659070705772872,0.02759978828937404
bandage,-0.6522448658138074,0.9058979242584556
GUN,-0.9722659012555424,0.9727182176528223
Planets,0.46449789484145365,0.18060918346048527
NewsletterJoinSign,-0.04047361069294448,0.5327590679302389
09:31,0.3544489233970824,0.24076898149499182
pornographic,0.8154544690819874,0.05221341299358884
1020,-0.48028638934109613,0.8296994778811083
Bree,0.9601982335162762,0.02750780645110562
PAD,-0.852202062921212,0.955458025481077
Dodger,-0.7611422393490984,0.9360829501698178
inferred,-0.4067751838907675,0.7944024520262184
synchronous,-0.4325395998064843,0.8110500849970571
WPA,-0.7779142996827152,0.9405982102235605
InDesign,1.4210576667515842,0.0020713101271629952
Manifold,-0.26341306848730245,0.7043462060668186
paces,-0.5185490809231548,0.8461866650679478
tickle,0.40427391289387826,0.21381087052636594
Sympathy,0.5486916798867314,0.13268976125479537
cub,-1.1204403469627773,0.9875116056442095
Peanuts,0.3988653036796326,0.2061383757680555
Divinity,1.2102951764082162,0.007521192231792817
Parfum,0.2925936279535388,0.2765047694584706
INDUSTRY,0.923539036183904,0.0311979478505513
",0",-0.6814888029349622,0.9106996558656498
634,-0.7612521377845368,0.9356430399268253
B3,-0.8246610666105662,0.9519304631614247
liturgical,-0.2632777189782814,0.7035349967343454
23h,-0.1671864185976412,0.6306118802928621
esophagus,-1.3158526337886787,0.9958840179066669
Rims,-0.24094631657802004,0.6842247252492445
CAB,-0.9860422207381271,0.9748763735578038
playin,-0.6276329057420118,0.8957272397543843
Conception,0.2004967583116166,0.3479069151499883
Testimonial,-0.386695053472956,0.7789632031931973
Touchscreen,1.0714695770578682,0.017047680925392994
newfound,-0.018207305447410463,0.5175958165022541
Retweeted,-0.3616089582669897,0.7622946968710582
Qype,-0.13027911264541164,0.605088793411803
jul,-0.836024404857849,0.9526628427958105
STL,-0.5222769689685288,0.8478682765858815
Frankfort,-0.2827252647055411,0.713134457998126
Paradigm,-1.1575792195011338,0.9898341910013407
09:43,0.18734515826626488,0.357088817120488
Twentieth,0.03977929123638327,0.47056919345511594
Horne,-0.8536612312173776,0.9557513567580347
Www,-0.1893920308016889,0.6478014220354867
hydrocarbons,-0.5215284828768033,0.8512572852893509
Mane,-1.0247892094017432,0.9803628006333056
Kittens,1.150369843020205,0.010347114637290877
palpable,-0.11007672113326811,0.5907567509475915
Stake,-0.7978644668729946,0.9472724011356843
in/Join,-0.5809455988035838,0.8787756933889451
RAY,-1.1533122707278893,0.9894419303293186
Lush,0.45049749402098554,0.18731436852094585
pinched,0.09134931880060676,0.43297254366498694
punishments,-0.31183849450915174,0.7378181601081345
Waikiki,0.632082403322357,0.10368420704430448
ledger,0.8340229858381223,0.04711357825929707
1.95,-0.6761534487488339,0.9124501610106499
632,-0.7909351435400149,0.9420851453361382
09:12,0.38274765925391385,0.22504918678759223
Warrant,-0.27160998773630834,0.7131847096397484
Empires,-0.2586354363079521,0.6947320918352382
matrices,0.9408095856264597,0.02840848642421756
09:32,0.2782205644757922,0.2821069893865059
Jaw,-0.5252333658616827,0.8565278149111523
BCE,-1.0985654633283277,0.9857717124687262
compilations,0.6161515333120341,0.109616051615686
MATH,-0.9166102400043709,0.9657645149582625
Fable,0.49800033722369513,0.16202314206912904
Muffins,0.4241766364549559,0.19114990364139328
symbolize,-0.8755839928698638,0.9596490855751789
Astra,1.2271924676295847,0.006894556872902191
915,-0.5311462892101814,0.852886975392688
littered,0.28615396308756613,0.28837676106127297
Drury,-0.45427834357015046,0.812561695115219
energy-efficient,-0.6715749587505924,0.9086800993272529
inept,-0.7524918921634394,0.9340592687233875
Jammu,-0.6658700055064223,0.9108397839857465
Goliath,-1.0397257457287163,0.9817726557143183
open-air,-0.4864601940611894,0.8341930290168751
0.11,-0.5732394423718304,0.8744862312840516
Nadine,1.827448482241898,0.00011548933012994755
Jed,-1.4302473590355609,0.9977492325684709
09:41,0.20936579710848105,0.3345383340328769
assassinated,-0.5238044933816494,0.8555927767476503
Beginnings,0.18415925016942275,0.3588809828644641
happend,-0.4251348032792662,0.8009513675204704
Carrollton,-0.8296675160606177,0.9512056653235064
SOPA,-0.550885538985059,0.8643924456622658
Livermore,-0.37883711957396404,0.7811764939755388
penile,-1.0814080559745876,0.9849271932894621
Turismo,-0.4257089039855546,0.7982361461185314
1804,-0.6745234766440436,0.9121780423123145
Heb,-0.5054233573750964,0.8418811274184289
midwest,-0.17691377297069671,0.6351388293775041
turret,-0.201424900420007,0.6594128256092229
Barbour,-0.6340838155730532,0.8938401415725904
Qantas,0.27218705146854866,0.2900847175385278
08:50,0.01697099516711177,0.4871094511084988
shredding,0.2652151873745553,0.3049673650427396
STEVE,-1.3685960121190883,0.996808043864885
NoBottom,-0.7960340630359378,0.944391779696558
Liga,0.38436507259360964,0.2173179843271481
Ennis,-0.3234934443928295,0.7351824693930414
crescent,0.26546764252405597,0.2959999327813069
Masturbating,0.358951285767002,0.23569414608623107
innovators,0.4689693738634291,0.1784490436019921
offs,-0.3946860477491259,0.7878151594774825
Lube,-0.9850842433690263,0.9768751547485063
cumshots,0.06452481139371558,0.44314617525555955
ideologies,0.6490328659413246,0.09854956327584552
Alicante,0.6737812463384693,0.09185981541211308
workplaces,0.17460974836382856,0.37062056189260284
689,-0.7413971287980095,0.9323801061811403
lilies,1.5376226957256514,0.001046043083598236
stately,0.27159703559467313,0.29911827016662595
reunite,-0.5626669847827169,0.86393898744186
cervix,1.542906494597909,0.000921596124410784
cobalt,-0.7629401831037386,0.9376813082739351
Strokes,-0.038455392482186046,0.5348457975593297
