,caucasian_effect_size,caucasian_p_value
calculate,0.2633710644766838,0.3630926302081787
printable,0.4664288024312722,0.25081646553486947
Opportunities,0.33122694892877996,0.3218656660935806
dryer,-0.42924331756906137,0.7228953807704562
pulls,0.15506732710775986,0.4073955515242972
meantime,-0.013476068777870678,0.5036282780402647
battles,-0.45007781259963875,0.7369945404989704
purely,-0.9350274407850778,0.9098405399498657
hooked,-0.9391399323608347,0.9067516959205226
CLICK,0.4917441286113349,0.2417324519858849
complaining,-0.2107387261405219,0.6163600520775118
Wing,0.33972751501514153,0.31374182175812537
Tables,0.5054882811162142,0.2384001361368524
pickup,0.435188528513579,0.27053923531581237
Domestic,0.17118927148885388,0.41004042200250157
UPDATE,0.08735978444196,0.44866225822926664
ml,0.20819495829075477,0.37886892929376614
1962,0.2674631214965973,0.35543994541829005
applicants,-0.04077681129353663,0.5201543201101335
Famous,-1.0629996017725223,0.9309326497855511
Minimum,0.5374215071616505,0.228935485933347
sofa,-0.5801264238201447,0.7905434053728267
nominated,0.5359774044875939,0.22832903541101468
Guidelines,1.5038016374880927,0.016450395869662682
Drivers,0.26640499223230146,0.35262721790061513
ebony,-0.7416333337531321,0.8505331331441941
Boss,-1.2837514806471704,0.964540022918576
Imperial,1.2091167755474628,0.042220696432133
Pussy,-0.17681902750664338,0.6033329393152845
!!!!!!,-0.12365766426260907,0.5766532155090981
investor,0.4419491816364821,0.2669148884436242
surfing,0.2282479368398063,0.37553435130432256
Bella,0.0763285061938477,0.45968222122556945
keygen,0.08010366136851291,0.4495289460300551
1970s,-0.3797342095701402,0.706966242226555
bleeding,-0.3753718939631644,0.6999847750502122
administered,-0.07397373692517242,0.5342408512906093
revolutionary,0.2019352283720341,0.38070369382947356
avoiding,-0.13490862210800755,0.569511696871015
fare,-0.6457333653225771,0.8259647936732182
inevitable,0.03327306818964705,0.4814495693095838
assisted,0.09348027776322743,0.4432234299519884
Lol,-0.9855920594768942,0.9145081732539324
flies,0.19035551211155477,0.38963829233071046
Newspaper,0.3046627647649925,0.33370537912723996
Closed,-0.8517206214344354,0.886434653143295
slice,0.18302076662209832,0.3963523646414602
911,-0.7425217888235429,0.8515803929822454
float,0.7978638335213043,0.1275508319362938
renewed,0.45436428302362286,0.26106611815931946
attach,-0.3285537425425644,0.6795901699756053
Changing,0.29913108064839794,0.3373179497394284
Object,-0.5972152894168516,0.8049451992565765
cocktail,0.5121934244800335,0.23416497802230396
dildo,-0.656985439475368,0.8191476383908066
surveillance,-0.502854054815703,0.7634577593469334
soda,0.42434586559547544,0.2714323284063307
Mint,0.4813372777399796,0.24637580708758278
prohibited,-0.9839150703411138,0.9183843094112831
Timothy,-1.0696325409332512,0.9348721646622625
ref,-0.09630008137540176,0.5530731120490023
integrate,0.25967465451495264,0.3583999448497406
pharmaceutical,0.08727925974067319,0.44421339970251617
24/7,-0.0578478129978575,0.5380412766165987
documented,0.622698510196759,0.19199008281060392
characteristic,0.5669875379059013,0.20994088216341766
smartphone,-0.4419754498089725,0.7324206635945425
jar,0.34781940677083883,0.31225228887222567
Dynamic,-0.46920082693068416,0.7487095445254127
algorithm,-0.17489239290089362,0.6040324914538182
Absolutely,-0.23893417663433641,0.6367450510205801
guards,0.22797727503323745,0.37664164853340354
yarn,-0.8604436553646314,0.887879922664413
Ronald,0.6680853869778913,0.1727840258403277
FT,-0.4386301532431929,0.7269948662459467
Independence,0.8977367999023664,0.10132640421628869
-----,1.039238421433868,0.06977039284900255
typing,0.7625133175002909,0.13912222495354265
Duncan,0.816663831059839,0.12925665823622756
HDTV,0.002297027051228729,0.500226153722761
assembled,0.4293146188039703,0.2706123510289067
Period,0.8875506938854149,0.10509676715363137
locks,-0.6517051149823918,0.8246086482068602
Partnership,1.0717141271333208,0.06447335617328642
Banking,-0.3375141576080282,0.6765745988293623
rifle,-0.4709793895687493,0.7501361015449963
Rest,0.0697513538159895,0.4607690132140839
spite,-0.5909160873848179,0.7970016994435015
vaccine,0.23514542395436203,0.36482867340005454
weakness,-0.7665902469101737,0.8541486659965313
sandwich,0.13840440172689636,0.42458349531486905
Deck,-0.5457074337169531,0.7850895859894995
sins,-0.38578190420550207,0.709559364663569
disposal,-0.5913171004142002,0.7945531563936232
farms,-0.37920941551481174,0.7062396935699079
schedules,0.8348753977619175,0.1217440911140617
lonely,-1.3624149071958156,0.9717110151933602
Sister,-0.551518871696391,0.7859701505542145
cattle,0.8226956229004236,0.12080485653055084
Thought,0.2643493098160477,0.35507528613910044
PT,0.4617937356127851,0.2624504970987228
organizing,0.7571935005217798,0.14187610004099427
devil,-1.1435005403899516,0.9450085674219257
consultants,0.7789910352040574,0.1394201379357849
mill,0.3959061615794028,0.2849907306197266
Haiti,0.6105605435113979,0.19208224543860153
kidding,0.13881461886980637,0.41929559919077053
firing,-0.32467040645130063,0.673958755299779
integral,0.5399941016889446,0.21720218125098034
instrumental,0.39053067408722214,0.29283533924031424
Christina,0.3821923418788306,0.2958495515267634
Cal,1.112285507068228,0.05501255704770569
transfers,-0.10726680793432186,0.5620652077559795
Coverage,0.3741599969756277,0.2990846723495604
Generally,0.7352417645977345,0.14859178245298077
9.99,-0.3531093179141837,0.6972902193972319
Lesson,0.4435513351300221,0.26389942690558044
Wake,0.013535760611633854,0.49821058851231736
functioning,0.19061714441105646,0.3913113419616129
moms,-0.008429054776614741,0.49997791438425854
mandatory,0.6468963242715242,0.17843084117506125
Neck,-0.08925174798692342,0.5447881266059559
internationally,0.5946601425984182,0.2012832330688501
minimize,-0.13006553191267214,0.5801580597365743
Handle,0.007549622866925389,0.5013840550150601
BP,-0.7348086561373468,0.8521039597375263
nylon,-0.2080523225509496,0.6133509673170422
LIFE,-0.012864235921887979,0.5081259479308884
transmitted,-0.4961891090636983,0.7596326133725628
AU,0.2660556675931343,0.35845931217767757
Acts,-0.318773533160295,0.6764708839936688
planted,0.723047248889696,0.15398044100920105
Lesbian,-0.22589067609161095,0.618168470016516
Calif.,0.9608197195878905,0.08584451640736002
applicant,-0.2642937372987395,0.6538161602905428
charger,-0.40848182375813663,0.7129759802402329
invented,0.166214588972366,0.40837615296301777
specification,0.6650189411293536,0.17184023833142348
Kits,0.5841901069598665,0.20774253397460907
Decor,-0.15781397482069745,0.5874386730886845
Ft.,-0.16027251379126084,0.5862737603986288
Armstrong,-0.976237975738383,0.9181442974977776
SP,0.5006469000664452,0.24415969053575504
roller,1.1659608235742582,0.048294412234127115
renewable,0.06532672760797989,0.46040354056827504
hurts,-0.7488488684099515,0.8555708566984108
Cancel,-0.02913191431023718,0.51957644850258
viruses,0.4159109711976504,0.2773220231853556
conspiracy,-0.7466770837567374,0.8604135996416453
fifteen,-0.5696828707533564,0.7889295859294247
Provide,0.8388815295358323,0.11963643001922741
graduates,0.716167560414714,0.15418220797766113
upgrades,0.36599954419382774,0.29919798337642645
co,0.7018605449897993,0.16129791328406218
hose,-0.311082780083014,0.6707726208814258
MTV,-0.4346916554994975,0.732995954210085
Residence,0.5830990465489351,0.20369800450954145
farming,0.009567574892344532,0.4935667500113703
whatsoever,-0.35534361531923886,0.6943609940920348
Gov.,0.028477516634591436,0.4871160449557951
mapping,0.27151031199735387,0.34676081638470624
Parish,0.8853514373057159,0.10524497736267002
delightful,-0.10621860252116684,0.5589522359713109
Tan,-0.06880613863543475,0.5415415627464581
boasts,0.08162063121558463,0.4548403760705667
highlighted,0.003053339222004152,0.5038619520218894
Opinion,0.3904985639497542,0.2932661598683288
realise,0.4440418402301701,0.2615676110071704
touches,-0.5660687611864634,0.7880802105245288
litigation,0.38301766581729485,0.2923663275424071
phrases,0.0449783454155157,0.472350520535868
Worship,0.3706386370009796,0.3051810903835048
navigate,0.7302826522147929,0.1479448806084026
lending,-0.12459083901997314,0.5702732442477697
BS,-0.27222197685971766,0.6417713418624754
Packages,-0.08622049771960992,0.5520101362064542
Southeast,0.6121940074896499,0.19406452889051362
outline,1.119860844869622,0.05607250435934963
Angela,-0.005666807850916679,0.49992107018015863
taxi,-0.7127865777147223,0.8454047009657746
imposed,0.2761883018401596,0.3515444623829498
"3,000",0.4882666508382084,0.2386071070434016
Jam,-0.6108008463247103,0.8039040804964959
pond,0.5198092585752722,0.23030006197040032
Ubuntu,-0.6211096425852941,0.8120175136021105
buses,-0.16101898869444778,0.5886125916158746
sticking,0.1780481619984862,0.3972165909320319
forests,0.16936685809663368,0.4075674308621223
Tracks,-0.6784510171825683,0.8284854909992877
hesitate,0.2421057974371889,0.360844522611243
inappropriate,-0.713896824393969,0.8432235822618466
corrupt,-0.6639183191912856,0.8226213459658654
activists,-0.39284852194691927,0.7090443072518987
Rare,-0.8282478296920252,0.8782359082547669
Strategies,0.060467726852480114,0.4709502028642666
lifting,0.36133115232280916,0.3045866186444143
Diane,-1.1202716977423082,0.9457018220947524
booth,-0.7215091302712943,0.8502111608178053
selections,0.7318379384789631,0.15207556857035875
Newcastle,0.4906684741257481,0.24670846714402983
avoided,-0.34190657422693854,0.6888289100660777
punk,-0.5641038120993331,0.7868659892000247
THEY,-0.29697673698936894,0.6609248347595522
HQ,-0.11862506456796484,0.5660737144769094
breathe,-0.6607777780188014,0.8232346841800904
Dates,0.26648530051920505,0.35511052488811823
Silk,-0.4052523782851011,0.7115659530731371
Saving,0.31245925195944807,0.32844929702398473
mentally,0.2048753989050351,0.38215863280577456
Forex,-0.21327474499051804,0.6219338646911612
MBA,-1.1341069141844322,0.9449359276942828
Thunder,-0.600388137674159,0.8044152875350334
transformed,-0.7724625356088479,0.8640608717955172
Signed,-0.0779310301565471,0.5443817032196059
disappeared,-0.7740309498155885,0.8563863265069172
