,female_effect_size,female_p_value
",",-0.498228189990796,0.8308547028781001
.,-0.5599252855413335,0.8558411167921658
the,-0.5612345677954262,0.8607393513149408
and,-0.5783581370562643,0.8659696731460247
to,-1.151580726686935,0.9870384556549048
of,-0.8405129103351702,0.948565284756568
a,-0.8208228906681593,0.9447641772254742
in,-0.8359406193456574,0.942569936510753
"""""""""",-0.5412723367185895,0.8507496269895327
:,-0.609701076707077,0.8835303705401781
is,-0.687383764124912,0.9085640978121868
for,-0.95249149111057,0.968932242714624
I,-0.7732330414125946,0.9331349444510363
),-0.45242843212321304,0.8127286218428051
(,-0.5177702602727012,0.8412957883363743
that,-0.6480459073862985,0.8908573956430794
-,-0.51888282949733,0.8381884579289016
on,-0.8681783508744451,0.9539654105178885
you,-0.7995289634717302,0.9372191993665299
with,-0.6111782800223259,0.8757702849355948
's,-0.5719239286873685,0.866159129471423
it,-0.7889380707314652,0.9349457781681967
The,-0.557757946154437,0.8581392271587607
are,-0.41384374301260335,0.7864998071545359
by,-0.9942046236139386,0.9713549898504072
at,-0.9761379219769257,0.9711729081812202
be,-0.9830718925850614,0.97097883975844
this,-0.5559929190118369,0.8621362532113443
as,-0.6800756269855656,0.9129747409054075
from,-0.8253722038836174,0.9452375714789304
was,-0.8780148639746186,0.954122390268048
have,-0.6947222840107415,0.9093450442203147
or,-0.9241704869926713,0.9617487064765605
...,-0.3492669136663477,0.7474766181869024
your,-0.6972860992224237,0.9121809900542299
not,-0.34114912752475923,0.7441446312808124
!,-0.4507199599433405,0.8081733194800189
?,-0.5524037752564646,0.8523888367439325
will,-1.392765382450538,0.9964431970123847
an,-0.7918179247355696,0.939726496581432
n't,-0.7107036648329998,0.9165130185821314
can,-1.0454420101776305,0.9781355924853214
but,-1.297200383917457,0.9941779529155532
all,-0.9081392193778075,0.9610673999574371
my,-1.2504741513082196,0.9925611804230988
has,-0.6500362388936245,0.8948470204375483
|,-0.8188979464120305,0.9436784215585927
do,-0.8751726756894002,0.9510402797453895
we,-0.636395872549721,0.8891991901679299
they,-0.08629344760446636,0.5622400362355047
more,-0.6871715248857494,0.9072316501261426
one,-0.9399961224449446,0.9651739313995181
about,-0.6667245249629647,0.9036438064429146
he,-0.9738212872091666,0.9680203951388431
;,-0.4734128332629071,0.815751256685874
',-0.4670350286463973,0.8199625547647225
out,-0.8675046692314996,0.9557781917240116
$,-0.9679477057569273,0.9684553450816205
their,-0.2483360691018943,0.688152921346453
so,-0.6465484224388529,0.8943762921017455
his,-0.8990347006118122,0.9576927944867166
up,-0.9881383393068195,0.9713874852920736
It,-0.7038221665606034,0.9141036210755348
&,-0.5940874998726395,0.8714983848324163
like,-0.4618370862640003,0.8136270412634864
/,-0.5252209780573802,0.8418377084803725
1,-1.0048180096475288,0.973630701597124
which,-0.804582705857969,0.9395940579541153
if,-0.513350958627491,0.8391922300427644
would,-0.6695611513069355,0.9050286163218666
our,-0.8461845588900906,0.9500321107566831
[,-0.7979534356494205,0.9385165084639753
],-0.40913855831784357,0.7852011039719848
me,-0.6501509157402903,0.894310660225871
who,-0.5227178755401661,0.8415201764383573
just,-0.8122905970758886,0.9420340337361226
This,-0.5196114557219754,0.8482259789481897
time,-0.9853561206785217,0.9722342405840334
what,-0.6628187997643188,0.9009221425190002
A,-0.7846196664063745,0.9351430991085811
2,-0.7730931737768137,0.9344187842502021
had,-0.9527102900486444,0.9674375801363567
when,-0.7460177166861889,0.9269388918918668
there,-0.357410658758939,0.7616122807545362
been,-1.1307127892053113,0.985470049321519
some,-0.6609610930765093,0.8993797147595687
get,-0.5063400672656155,0.8385077633824716
were,-0.4049770148029746,0.784648891231266
other,-0.36490225478795446,0.7541876452317104
also,-0.49932833482303557,0.8323723458289023
In,-0.8745419817200454,0.9546501576961633
her,0.8173732740182483,0.05892352846897242
them,-0.059054198793661535,0.5444183521928609
You,-0.8112387366488567,0.9431287467976593
new,0.02589014768303633,0.48188225686560393
We,-0.5763156611771627,0.8650286322744042
no,-0.48806190053385157,0.8295885761460036
any,-1.0594946935741003,0.9791189779476431
>,-0.5777149791920627,0.8628973346797036
people,0.3184359424172803,0.2672708861751987
than,-0.9004119589532767,0.9590939610729924
into,-0.8144601230629713,0.9412621656821764
only,-0.5124513984326354,0.8322693588337615
3,-1.053994619954359,0.9798886938523723
how,-0.8885081131900228,0.9570773628110496
its,-0.6426146228706202,0.8936850836660358
first,-0.8437697056070514,0.9494853368620827
said,-0.6748651815139943,0.9040645601822689
i,-0.7919536952564225,0.9380170793005379
If,-0.5087512730257272,0.8403798710350311
over,-0.209768287555001,0.6571158802543517
make,-0.8673618655081554,0.9530476449060966
good,-0.8980100485574511,0.9610458369333805
know,-0.6250384126120806,0.8884617141048385
very,-0.3486053302158744,0.748763381353679
%,-0.548848492900341,0.8532441646216113
am,-0.8935838862808463,0.9563400513374021
now,-0.532666069659153,0.8487938620462601
see,-0.6966836722459594,0.9113026541032025
may,0.0912011252850962,0.42670826534967143
she,1.0435012867060591,0.022365189891737858
could,-0.962337255783344,0.9681781890496705
most,-1.093037711450758,0.9823608086499936
then,-0.6579736359417054,0.902011638857243
'm,-0.8254244234203968,0.9444058855707138
use,-0.8245114305456593,0.9467275233790124
these,-0.17037829220445627,0.6282563122341226
did,-0.907211528470489,0.9615050383782751
And,-0.6868218013139784,0.9067902416998095
way,-0.929525439125556,0.9651569047976897
New,-0.386133298169078,0.7720564806719363
4,-0.261138443190874,0.6987327640373313
here,-0.5332555251386263,0.8494283092361075
well,-0.7420749302976511,0.9242875892271144
work,-0.49549848411451053,0.8301811153991736
two,-0.5231890473381473,0.8441771581880294
=,-0.7560204574258099,0.9284404011256918
think,-0.7755502947024417,0.931204809213029
much,-1.081912402162593,0.9825970023534664
should,-0.992785749920369,0.9734810258190689
us,-0.9110708813416818,0.962125293072266
years,-0.23714753546327896,0.6793718628394743
many,-0.6135687944867131,0.8814959940058043
back,-0.872409056271509,0.9551389712036201
2012,0.05866710527087726,0.45123736713451923
because,-0.4273964270511944,0.7963934823810964
5,-0.7198028251072701,0.9172497413995092
#,-0.5097176508948111,0.8351181345803169
For,-0.9410622604575745,0.9633309415143437
after,-0.18203908126859247,0.6333402191162505
He,-0.9371638699793855,0.9631414465780845
need,-0.6991256194243024,0.9148041957404155
year,-0.4982880894287773,0.8337912346509045
even,-0.7570192303477699,0.9296535856918408
does,-0.687069962015573,0.9037191298781628
really,-0.43272334072486124,0.7971769068121313
through,-0.8362010163000773,0.9462534061786546
want,-0.7179903644536209,0.9189780174439008
great,-0.15062827803871887,0.6110139702098878
him,-0.9360822828975661,0.9664753466399602
PM,-1.0266970175295012,0.9754234622290896
where,-0.6489753619518712,0.891107446368911
go,-0.8185015613017543,0.9407894671566461
2011,-0.48266408300208163,0.8236758131472475
day,-1.1394617612117286,0.984880036684871
--,-0.5740610040871721,0.867700703879007
such,-0.44283215743323223,0.8118564136213562
10,-0.5955934039547132,0.8747295843981966
*,-0.6100691654644286,0.8790203503023939
right,-0.40059512127086666,0.7743753046810534
best,-1.2376879562198733,0.9921473360358376
made,-1.2048772585038636,0.9898559469292411
're,-0.7121165046099811,0.9137873819157564
views,-0.36545586449097883,0.7641911127153435
But,-1.180575176071514,0.9880658076660037
find,-0.7020315498343558,0.9123085440861339
take,-0.9607263462699509,0.9678287581117391
being,-1.1909815968827542,0.9887745146132288
've,-0.7837592520018684,0.9318819151614394
those,-0.3121232584097027,0.7263551382978308
information,0.8027420953128123,0.0593156680934237
2010,-0.3919310274522239,0.772284412917112
before,-0.5488494593408175,0.8560539218149814
used,-1.0178903380291515,0.9769420615610005
off,-0.726052591866253,0.9183368560297867
love,0.357161386166296,0.24948769655717917
home,-0.7603605609368106,0.9287808174355162
too,-0.7432668881861403,0.9240930958489108
+,-0.6324442654528266,0.888144484525519
last,-0.2312625611187941,0.6756942514736746
What,-0.5886092050952242,0.8767171597204944
going,-0.6667938065523126,0.8979696843446687
help,-0.9236640269511919,0.9638237093998182
To,-1.1861807059690366,0.9885835498684724
still,-0.14139534825539848,0.6083125068190691
free,-0.07021671349645918,0.5526521438328982
down,-0.5415597383226219,0.8480123892876842
There,-0.3957036088463521,0.783030108384901
All,-0.9880286499003448,0.9700535363198333
May,0.08129152838881977,0.4376321818160426
2009,-0.3606619693204522,0.7569200550407271
They,-0.03683158189774649,0.5325333134475536
6,-0.6844902837985158,0.9067924452937702
life,-0.10361942519015166,0.5799622936980674
same,-0.8252856176930969,0.9445509453563699
around,-0.39715759225653835,0.7831270258770624
'll,-0.7893802245404036,0.9349752244330388
world,-0.5403434391075517,0.8494546608412993
My,-1.1554416962071308,0.987106527888279
pm,-0.8900291358001796,0.9579427373908219
own,-0.8743771192801304,0.9558154658155263
little,-0.46341000371281105,0.8120165990514236
while,-0.28105863428172206,0.7097185078476739
each,-0.2916839242738353,0.7161635698362024
look,-0.3923237572436518,0.7698017625069538
By,-1.0252912196323687,0.9749436915832312
say,-0.7375113127038683,0.923046586714587
AM,-0.9980292162100453,0.9722032009034711
got,-1.198268388546696,0.9892214607592594
So,-0.6272238005042114,0.8842007463101997
business,0.21873686142650983,0.338200874533932
7,-0.3903698549088747,0.7728393118765462
As,-0.7291533048980784,0.9216255780982463
0,-0.8571100881315717,0.9520969733238801
That,-0.5558773109088273,0.8551648935156279
.....,-0.24290540352226728,0.6790212712913454
part,-0.7961705964612786,0.9375715357657539
both,-0.48029424382377367,0.8165760508156743
long,-0.5518168772288162,0.8602347776799504
better,-0.6263795010853752,0.8888666189373278
every,-0.34998615788846005,0.7499154950422912
Home,-0.6162463906446485,0.8800855932159612
few,-0.4713153821260236,0.8196213690921077
ago,-0.933002846050763,0.9644864511713616
things,-0.08356494621283692,0.561388371342983
between,-0.6085592119255894,0.8821301232020382
8,-0.9449638746290118,0.9678089747253033
Posted,-0.5619928537091033,0.8634651886464795
something,-0.37757768131225744,0.768068519165453
game,-0.40302958911320685,0.7849953817959021
2008,-0.6283642122651438,0.8860239340077092
With,-0.7408287194659106,0.9283567557312971
No,-0.4609589892335613,0.8125608705359186
available,-0.22121662600228129,0.6665189452689178
never,-0.26934698085598957,0.692170933884488
using,-0.8269174301636721,0.9438925461459157
place,-0.4837724662652705,0.8269969772260384
under,-0.8714537810963716,0.95456696023237
come,-0.8158022625974064,0.942062129203833
site,-1.0234141374989392,0.9771434358972553
12,-0.11765230462663936,0.5881018089170673
online,-0.2005489631449738,0.6553706245974031
another,-0.026060878800472,0.5155662274493369
system,-0.7118584315806162,0.9139734589041277
found,-0.630473707526636,0.8851016369696396
How,-0.7827496240081157,0.9352116629360742
When,-0.6391311811283553,0.8941022497910409
days,-0.8721196993910146,0.9553284576045975
without,-0.5911366640356028,0.8756871942913134
always,-0.28859527424454645,0.7136080773150068
On,-0.8964451744525902,0.9576211632633191
different,0.4079654248047674,0.2210778805420026
20,-0.891718730307149,0.9591314900608914
next,-0.08228881751454074,0.5623715680999912
set,-0.8654663200420879,0.9510130274482935
must,-1.2768908453558105,0.9935076634512648
since,-0.5929132031162778,0.8794728668023943
high,-0.6677249097363496,0.9005448445675451
video,-0.4940299951285375,0.8303290343920944
s,-0.4315788931727421,0.7976550429912419
sure,-0.4118273483198485,0.7834597673766839
lot,-1.3747159500087027,0.9956724820530167
Your,-0.7306827494296834,0.9221731850486801
again,-0.14638641006179043,0.6145305515358588
More,-0.765430761511828,0.9303796887637464
number,-1.0012624755570672,0.9741143388709959
service,-0.9582314585603008,0.967124696177314
three,-0.5657562472549389,0.8621702769407349
including,-0.3964079702468507,0.7763888785749182
give,-0.3896137265450405,0.7782440201403995
She,0.9534751753713783,0.03247468902340178
during,-0.6862179593367373,0.9102382543504093
show,-0.5230940147865711,0.8391024344027391
end,-0.6748471804521802,0.9054488592141227
family,0.9416203103024204,0.03211433663092955
looking,-0.1128372989613062,0.5827893915291623
2013,-0.5985231141452687,0.8782628573749072
thing,-0.5215184188820166,0.8438315170940294
name,-0.816516373663943,0.9419984086425925
One,-1.0320493936303095,0.9767132458710752
post,-0.6089537785129436,0.8829124483754505
might,-0.7810174871537401,0.9336044995686379
today,-0.48231618922872704,0.8211716086627074
....,-0.3510514122127249,0.7566063709205462
week,0.7685799133688114,0.07051899587888877
15,-0.7141138032686168,0.9148958046317239
old,-0.6367180813915323,0.8861202932450742
why,-0.6470431938667417,0.8936490633532514
put,-1.2969047103904376,0.9944239616648194
Do,-0.8551339002915468,0.9502423192017664
reblogged,-0.35305201691701904,0.7539435703117634
read,-0.6596230983071218,0.9008935392931969
11,-0.712024033936288,0.9154823008856287
9,-0.8567716355345683,0.9526754155759829
company,1.426500231246993,0.0030246665956206176
money,-0.5357235075366769,0.8497285243626402
top,-1.2475396357306023,0.9928071162173135
30,-0.7359375692156986,0.9235681205443762
big,-0.940462925658131,0.9655738726027482
man,-1.234414029420182,0.9917052563579772
book,-0.7180134696116514,0.9189871325219243
area,1.0981480998864117,0.01564403315207552
full,-0.2736087105102107,0.7013679575565506
page,-0.03435629923647032,0.5264383711598276
keep,-0.23842796471411468,0.6789664620135462
\,-0.7598791698343309,0.9290337971222749
away,-1.0560713697223192,0.9791973499001885
against,-0.7581002424858241,0.928538316759284
2007,0.0019549662112548255,0.49631049845422903
•,-0.7695490007863284,0.9304585156587757
small,-0.1019238832970479,0.5722958132226854
feel,-0.4466826144801218,0.8041043678553816
support,0.14242516011249676,0.3892379476979083
ca,-0.9427998132682923,0.9672928650731535
real,-0.418619600252801,0.7841173915591764
Of,-0.9785786695033618,0.9695071358224316
times,-0.46586555514600475,0.8127903753106569
'd,-0.7913114063103861,0.9380218233445851
says,-0.3600545227728963,0.7540681428373812
school,0.5287258790587785,0.1531830362912907
play,-0.5192745750224239,0.8377425570807997
left,0.22820944545373897,0.3284756063364991
team,-1.0901917542262882,0.9817717501779537
water,0.18779126811698674,0.3638384479946962
point,-1.1201959870111082,0.9838531653691541
data,-0.5791191432990551,0.8661993590889128
music,0.29669729398645317,0.27824547209232275
Our,-0.845435712877044,0.9479356280295352
ever,-0.3776240698700051,0.7690383675094168
having,-0.7940306803953932,0.9373582803302586
News,-0.07602995569803772,0.5593298168247085
second,-0.08389975937731844,0.5615140888493015
able,-0.7416363615779369,0.9230457329663592
order,0.12634383239858413,0.4083668165581025
children,0.5227774226995132,0.15739175415041884
within,-0.34477538298301236,0.7459289494952029
City,0.2096960776757272,0.34045398911087243
Now,-0.46354734108470463,0.8181955229543392
though,-0.24904190755481714,0.6879272088147441
start,-0.839467218020648,0.9467702283923516
American,-0.2954978028369007,0.7146814955366532
months,-0.9865657468732655,0.9715984094546127
services,-0.5743859383954192,0.8667502314367772
experience,0.049686964159139355,0.4615737405167242
car,-0.10076242186115168,0.5742090573598905
until,-0.625150987394507,0.8857976218685153
University,0.7676992631223747,0.06795716496628379
case,-0.7567273680626397,0.9243261670212581
making,-0.30864377795330367,0.7234825676928565
x,-0.6873438563128181,0.9114423502653618
getting,-0.3667835396045031,0.7608770023457003
March,-0.476061868797952,0.8164515895820104
done,-0.8739945524843398,0.9546045377682846
God,-1.0975769380157159,0.9843832320602014
state,-1.0008950969095756,0.9737928904755146
provide,-0.37868393323434907,0.768926083444366
course,-0.7093542894367941,0.9151065827835941
At,-1.0460458922124918,0.9798136499670148
list,-0.12134521036289496,0.5907580786287281
June,0.35217359575166834,0.24561998910008642
change,0.13909793732788628,0.3940386657255506
local,-0.5309581238385765,0.8493973812162419
enough,-0.37157740751281015,0.7621691793239133
night,0.42461866158453865,0.20442384696798632
100,-0.8153503049709413,0.9393572891073827
hard,-0.9620545698773039,0.969170296988448
Free,-0.1328951176252322,0.5949717430859305
person,0.08899881554282335,0.4307682573650391
April,0.9511934394245678,0.03295144507266001
18,-0.7969976122939381,0.93824421738467
14,-0.5849817263573169,0.8712210122845574
let,-0.8727808194319666,0.9537199748721733
line,0.2168506169701545,0.3391259912808158
From,-0.861360251455704,0.9503757736440576
13,-0.7969350861994494,0.9402206386963757
website,-0.2341829750654397,0.678309216790044
16,-0.4708338310674608,0.8192985364669045
least,-0.6239535100082051,0.885427770433911
live,-0.6524440043360697,0.896147808782157
power,-0.3331058039968814,0.7382278894103064
try,-1.2091700270312606,0.989961218230939
25,-0.7547337530624483,0.9296398333838776
doing,-0.7673845079930921,0.9283489796439972
important,-0.5553861767445298,0.8623232462865409
working,-0.3548355766358308,0.7491110616284984
less,-0.28266431464011,0.7041290507204407
quality,0.313053061373874,0.2736020136150342
group,-0.15331788945643152,0.6116583201850172
care,-0.2832656354842577,0.713432172822583
makes,-0.33125679057634183,0.7344546708822584
thought,-0.897968371696433,0.9584918789863436
side,-0.18691702425254944,0.648338689236662
call,-0.2427347608296228,0.6787331234800728
United,-1.1063456082060004,0.9840652654932271
per,-0.8656773020690349,0.9545776923831973
room,-0.31422870265616615,0.7211577032845904
actually,-0.44242234912179573,0.8114046755880542
These,-0.13245502853968724,0.6034619683776967
program,-0.8347054315001037,0.9457322772925484
public,-0.5106500087422078,0.8393681896150327
John,-1.4006688453468767,0.996490930000006
products,-0.41162574180087724,0.7872415014888814
January,-0.3975868605220502,0.7821842693360843
following,-0.14684697252646664,0.6114527750829671
job,-1.0914497884588916,0.9819358951402549
yet,-0.3890680872260055,0.7807196524373325
called,-0.5336441813718332,0.8507076221287149
buy,-0.7926489266457898,0.9370317528384137
24,-0.44190482376657697,0.8078088097733056
hours,-0.5330014574157436,0.844517775647393
!!,-0.44098773130349267,0.805641058390906
already,-0.46405159143064006,0.8138942158980504
Is,-0.64069080993002,0.8921289446772229
price,-1.311440857485488,0.9938505795342261
~,0.2569895003868296,0.3123772212139526
July,0.22458756479060013,0.3298634534635384
easy,-0.2858170859195531,0.7139574978340478
design,0.6311930995540159,0.11132484523931652
far,-0.7306633372057423,0.9237846295589656
World,-0.6041186620126657,0.8813895538010247
please,-0.5310063686287007,0.8577971265566819
State,-1.0248627937652008,0.977749172739078
THE,-0.603000618694326,0.8776235317623051
@,-0.5466666596881037,0.8508477852464296
include,-0.2235622450269506,0.6698172194570288
problem,-0.6238860517489977,0.8783740411598979
open,-0.09328571962800049,0.5679293948488255
health,0.09243594817396317,0.42627472843479797
food,0.4334137689428921,0.20043199421687286
women,1.534590144740952,0.0014156923259445175
US,-0.9685273327292467,0.9710747180775078
based,-1.0940576496806271,0.9822526592809282
went,-1.067788375078805,0.979927316533913
body,-0.027624268178092874,0.5274876956918462
County,-0.3387220712189658,0.741730903098371
house,-0.359196970825313,0.7497084516607172
process,-1.2934971532499486,0.9933826658684882
needs,-0.527756006240271,0.8433210794520332
story,0.5612217259766942,0.13806859632272284
York,0.004571463328020163,0.497859005162417
search,-0.3754541242857908,0.7698132263282221
large,-0.10002798215564056,0.5717871104308898
February,0.20935503558062954,0.35218473573011577
Not,-0.47545652670754296,0.8170965068155808
together,-0.5574168915740497,0.8616498679703762
came,-1.0264528542694644,0.9768322694712404
bit,-1.3855075127072753,0.9961131426549257
After,-0.18316361453006802,0.6346603051873296
someone,-0.22506006933811604,0.6636054209200549
run,-0.9109645900776386,0.9606673040509581
2006,-0.5409943409813112,0.85069062133986
Here,-0.5026504958755291,0.8311747571401245
others,0.10827463487479569,0.42440861964981913
October,0.03381003322589557,0.4741185723771172
de,-0.8531708775942507,0.9483723137620791
anything,-0.14900290574169422,0.6126112753444852
often,0.10983019743029797,0.42104430232828105
fact,-1.0710849555810296,0.9799658514170695
blog,-0.7205245123866694,0.9208064840285721
17,-0.19634461265852649,0.6451731270056841
means,-1.2048220375527159,0.9893567135238174
offer,-0.43995211211399493,0.7957657621689391
country,-0.05336171348592105,0.5399988166880669
control,-0.43415783845790307,0.7963147312983855
once,-0.7320953079259424,0.9227714204006112
November,-0.013983349479559483,0.5098971848313971
friends,0.09933605348881662,0.4225581271448873
view,-0.4292510839429186,0.798574280834278
become,-0.9518861643440429,0.9667336960261308
September,0.3812661787411572,0.22934763961686722
possible,-0.7840748570454621,0.9356789435915727
several,0.03294470458971583,0.47033652989807295
Black,-0.8201356176664989,0.9439708656351886
along,-0.8318219674016085,0.9458256392642074
bad,-1.1441253879395963,0.9871861803749383
market,-0.835085212154614,0.9456614276702109
city,0.4752488312417935,0.18058648516688414
fun,-1.0846049465027146,0.9822944464772985
believe,-0.28259347067696183,0.7045056669499878
December,0.8781503717346991,0.04383332199985879
nice,-0.03118572853562172,0.5290038359108287
pretty,1.2699507381766546,0.007102471068448302
Please,-0.5160540426501676,0.8418869171272625
product,-0.6937144295504701,0.9097590264193587
August,-0.8498335783988258,0.952440660458676
seen,-0.8513537218414695,0.9494501529977019
Day,-1.120785871557688,0.984823421157843
web,-0.5012288891067638,0.835023022743596
form,-0.2840599005766479,0.7105657955657934
took,-1.1194195480722258,0.984703721665518
£,-0.9860770329740537,0.9727413003093132
results,-1.0044478544813051,0.9740368798826339
View,-0.5588562853319513,0.8593514548320107
Just,-0.8496831838221933,0.947224774333731
points,-0.9986126682880319,0.9732785739240033
students,0.7554940159922712,0.0735608931982561
21,-0.8909029804699846,0.9573662690507139
games,-0.26630897094359074,0.6953243964091157
Center,-0.8159558311521715,0.9411308801311774
past,-1.1224034525045192,0.9854717649215495
started,-0.7906237985299355,0.9364788555030081
School,0.5253234803372384,0.15744050044399516
19,-0.7263936353635856,0.9200589736793687
South,-0.47458585097028466,0.8227098045612187
tell,-0.4892441336365193,0.8314530788096173
level,-0.8268079115219242,0.9459985270109016
·,-0.6277633725621031,0.8879056738746709
Business,0.0800012540142929,0.4345657733016802
news,0.11873455947807762,0.4138086068732697
22,-0.3933191751731733,0.7751283342819131
Comments,-0.020793568513093028,0.512574338503937
government,-0.46811873773112034,0.8154849052593465
kind,-1.2569782346116278,0.9922783193073355
members,-0.24028894522651878,0.680118373429706
comes,-0.7892424387701347,0.9376628565263949
head,-0.49441449481631533,0.8283966809990988
light,0.5056326372349792,0.16666055122671608
Price,-1.2896185842823966,0.9934214495040974
check,-0.18118273379713898,0.6402248011948162
hand,-0.5355613805241958,0.8499733514125922
minutes,0.061732864091266236,0.4583346281412639
North,-0.47087301160777156,0.8190919494927866
TV,0.33462969664535047,0.2572177484339734
U.S.,-0.6725534071194443,0.9040932796913345
hope,-0.11022688639612466,0.5856858989731893
National,-0.3075027328491776,0.7168990433550978
black,-0.6174332426784812,0.8869872235347027
type,-0.37780920654920336,0.7703633605894967
50,-0.600565080399651,0.8761513914554376
above,-0.42328130624900645,0.7964613715255983
whole,-0.9081985009171203,0.9601364296944083
probably,-0.6321231176496294,0.8915822931873331
software,0.1159913356669288,0.41309670382515273
season,0.8304201262274445,0.05484262280004404
everything,-0.5036847361194652,0.834723089347674
below,-0.4855002425350367,0.8233282817439733
Thanks,-0.28292378549707836,0.7110912919062443
either,-0.6176190338255679,0.8827729291215347
Read,-0.7387317908352985,0.9266983650089863
example,-1.2375814396420088,0.9918122532287413
four,0.05868692065205517,0.45700731421060325
community,1.0556815484313895,0.019946183937843975
trying,-0.8804422999873954,0.9553554429400615
Video,-0.4491166240897637,0.8037496665899141
special,-0.46079597987384757,0.8160996718061149
review,-0.21844454457061196,0.6682659865022753
anyone,-0.3218379814737119,0.7331789311371083
million,-1.0522473723882424,0.9786049137191792
idea,-0.43284391909387115,0.7990417568937882
States,-0.9370411876694439,0.9649869375091535
access,0.0037018438571353616,0.49523350359685636
posted,-0.5654258407134315,0.8617554833823682
added,-0.3399838930434921,0.7489202096157102
contact,-0.23236661133568096,0.6703847663334231
add,-0.5864474499808976,0.872130672021572
!!!,-0.4667633069443962,0.818910776336915
men,-1.3199308453552392,0.9943830555387853
An,-0.8128775282534884,0.9408705382607628
given,-0.9076643237830626,0.9610147313155352
However,-0.024465728833832044,0.5179262461601182
everyone,-0.3283299658070842,0.7435730274853404
Search,-0.38759635979602686,0.7736555709957049
value,-0.7941378878693063,0.936126692512228
Last,-0.41440182587538094,0.7815550583713949
phone,0.20966258029091614,0.3411706731383847
quite,-0.3784758839331497,0.7687731079517648
email,-0.2426019179378622,0.6820180236668225
House,-0.8626478016412601,0.9492611754968022
nothing,-0.34124794204748027,0.7425281767724634
23,-0.6797808730717484,0.8998579895158914
known,-0.8939355087665826,0.9576598573333571
early,-0.39299474479371155,0.7776230497839447
near,-0.3421026713383026,0.7483048050191226
download,0.18799088932504934,0.35996658321920993
current,-0.06248278207559279,0.5510285002559606
First,-0.7491367525522087,0.9285325872688993
pay,-1.241446197622587,0.9920377664573224
Best,-1.0472105977918391,0.9792296519187995
later,0.004901525746947018,0.49594871532077633
research,0.12259016751773294,0.4087732416792069
mind,-0.9503718807762987,0.967693997476824
question,-0.23258479782790734,0.6694452733101309
personal,-0.6395817434598712,0.8981590359377767
See,-0.7313818042703552,0.9198464945676739
project,-0.9300673315131074,0.9631992738018271
2005,-0.7272566848378398,0.9176536056255972
>>,-0.5005845202984482,0.835603525708069
young,-0.43670706092075245,0.8030252092855197
plan,-1.341592637477733,0.9954515430226558
told,-1.0965083618335592,0.9823310480132152
offers,-0.26911867209942975,0.6967237007144528
almost,-0.4493203180977864,0.8125319678860266
development,-0.03168031537461909,0.5264561964471093
movie,0.3391664121661216,0.25027675855984177
Internet,-0.18778667993745943,0.6428184216504985
Some,-0.6801459488776679,0.9090995587253695
true,-0.8476194812850314,0.9488132910818261
link,-0.6576496744543655,0.8944011601734225
month,-0.8299900231335102,0.9464752622292802
Great,-0.36440812999579725,0.7621874571603069
About,-0.6485742875014414,0.8936956438935864
version,1.3957855886685915,0.0032519175949324852
article,-0.814740777335333,0.9443762637220112
event,-0.481416768271324,0.8257595905361903
create,0.1978683904464994,0.3528966134339955
mean,-1.1721318931526148,0.9879238980948489
future,-0.4442306132193309,0.8032483749004344
size,-0.41100018827829077,0.7848690407072683
West,-0.45533192829476465,0.8137207502248127
taking,-0.771690419370657,0.9313237243127042
words,0.10777087967929382,0.4215177154815021
face,0.2500677820247398,0.30720989317618763
single,0.3601040113979533,0.254020639212599
features,0.5319225204684921,0.1561464053180821
Time,-1.0314668093687538,0.9759108008746237
close,0.6379930645063333,0.11048835551166758
white,-0.024447455515956975,0.5241464766385571
beautiful,1.1181647656038063,0.0168651141467554
looks,0.2544669521946777,0.3117363313648549
via,-1.1056731709531904,0.9826066252245732
history,0.5616087725001961,0.13704071760967662
Tags,-0.34779441492841184,0.7534987462533396
reading,0.27815123102105715,0.29667416985789563
series,1.241770923398677,0.008037876960431012
America,-0.09574469576670665,0.5736702791923827
across,-0.8814965514711874,0.9555792014720021
file,-0.8188508684244611,0.9413994742527477
cost,-1.2849385075475706,0.9936074755163222
seems,-0.2157454729339134,0.6598533127708142
else,-0.4239063400980064,0.7914122890412383
Why,-0.11766755582773453,0.5883101688788693
visit,0.15699679426364366,0.38459240182545773
_,-0.651749977830177,0.8959437198416836
short,0.1743935170816631,0.3680969337746418
song,0.03693085692538009,0.4672890052313923
26,-0.7531506021313612,0.922110137609227
front,-0.8416539128688815,0.949374605250545
works,-0.09879902610989547,0.5738733899560591
28,-0.9434586882090257,0.9664744900113476
White,-0.32240117818251823,0.7374766674566937
Park,-0.644637857977398,0.8932946183608816
High,-0.5277456009752203,0.8410970618294988
wanted,-1.0120094920612963,0.974428966448077
class,0.7430490601854015,0.07668893071101035
Services,-0.5158960085662085,0.841346242305939
law,-0.6386153655153285,0.8882480616325976
coming,-0.46367779110412377,0.8169056466618572
whether,-0.5120135729530486,0.8344235672203228
sex,0.10985822868809518,0.4154461212891709
share,0.13279032554996478,0.3983192933753178
Online,-0.16265989524132005,0.6244613220036617
problems,-0.3034173828767952,0.727910370415836
perfect,-0.06343232413406863,0.550407204949209
:),-0.5578541531014343,0.8594153824060262
Get,-0.5453979903064791,0.8520217383417232
weeks,0.7516561202587266,0.06987217104972854
His,-0.8487433647060443,0.951024515313297
film,0.244606133463278,0.31342967522224785
Service,-0.860305115622197,0.9522105975004663
