,female_effect_size,female_p_value
landfill,0.27127452493339915,0.29429008820650526
thingy,0.08952320252600895,0.4242633801089408
Dish,1.5553113485427457,0.0009928492103657982
Zombies,-0.07878882302651828,0.5624354569482799
admiring,0.18521335029327757,0.3487371421237141
peacefully,-0.2998196962661917,0.7271385213350435
RIGHT,0.06322060032222541,0.4437362790484555
forks,0.23716701750208286,0.3231192845117459
HF,-1.3156764796123945,0.995527980130356
1300,-0.8123989357039211,0.9505334962476621
numb,0.025295708641415005,0.47866420595681614
Wichita,0.0005059272797622141,0.49504553584993527
curing,-1.1602295760989354,0.9900645583136817
remembrance,-0.2503236279520172,0.6953444414761198
bailout,-0.8402833568568492,0.9549154680500129
punishing,-0.5217130504496745,0.8552171304447308
Gabe,-1.1188831856692394,0.9868876172544507
Vertical,-1.1936472685940105,0.9914834085343572
borough,-0.04845651982073822,0.5414919991352651
iii,-0.6390137494607581,0.8962283148178043
prostitutes,0.2273947704914281,0.32399260471137814
disappoint,-0.2619577608166794,0.6984812002822606
Coal,0.2272063448673446,0.3257984692776311
Bolt,-1.1545027165071817,0.989847849747072
flashy,-0.8927864800632016,0.9638801995427384
whine,-0.09534551627926531,0.5741412952562546
Courage,0.3157530244850399,0.26452397759756885
nicotine,-0.38540075572796495,0.7833077042294072
CIO,-1.1597221652487484,0.9896790428558726
moods,0.2109595360945359,0.3482331712119118
heightened,0.10636641641355041,0.42096523638492434
sucker,-0.6933002586330829,0.9191693799846117
economist,-0.7392649140119555,0.9286747241934696
mythical,-0.39730690813581443,0.7869288729761781
Concepts,-0.3341604575076921,0.7471928423746287
NEC,0.5328454776771758,0.14260307914479542
politely,-0.1174570948338356,0.5957797455169626
Jewel,1.6737127761742037,0.0004899302484810963
Experienced,0.11787605447167353,0.40676264718334143
strapped,-0.5762482066740918,0.8739245183423245
manifold,-0.9406850931892315,0.9703056220918738
voiced,0.5626450486769436,0.1321248490825886
Shorts,-0.7332730350537942,0.9303427386104548
Wong,0.24066486635015258,0.3153777661497178
anguish,-0.41580353127093356,0.8041451775208934
Felt,0.5755010385807257,0.12282380214585265
portrays,0.14381387317192032,0.38732167926423733
Ned,-0.8407417538813824,0.9534458887960064
tweeting,0.2184316836290257,0.33066762752942425
Appeals,-0.7021546730478858,0.922218954219141
Enlightenment,-0.6472168189903744,0.9012818218797405
muse,1.6192967507267961,0.0006125678480248808
Situated,0.6063954380256561,0.11234369569060032
Constantinople,-0.44292046853131434,0.8138696612947607
Gerard,-1.1815199107774683,0.9906115359580464
lads,-0.9953777274915129,0.9766801775853767
Entries,-0.03760299133926124,0.5297643993176253
synonyms,0.4552362561509965,0.1846295586310165
latex,0.4819464734954978,0.17117139418103733
Fernando,-1.4731842695921271,0.9984212993499105
Basil,-1.4198662577713912,0.9977496516167101
recalling,-0.08105452077068388,0.5651160012712853
adaptations,0.0583655353041541,0.4553953141025858
fishes,-1.5990370618266219,0.9992585364212727
Premiere,0.7882719983331854,0.05937747613850697
childcare,1.5288291630773487,0.0010434947156099383
stimuli,-0.5106608311631177,0.8466434374737424
polymers,-0.4011072669541211,0.7892617254406555
spotless,0.3878007336388753,0.22236458821888205
Wordpress,0.7382575325343881,0.07023350604417633
copyrights,0.13928230390548646,0.3906748773568136
allegiance,-0.8824781794099864,0.9606425586465348
Bethesda,0.7067032828029322,0.08094510909114105
218,-0.8546240215598035,0.9554056162250674
Uruguay,-0.6635432119104985,0.9074714821814569
Normandy,0.22980318564049443,0.32086780991326924
etiquette,0.9943823598449046,0.02273071735685328
dramas,0.3288736072111858,0.25461846524895915
Clothes,0.7692868258595595,0.06060562921682511
enrichment,0.5354754989243188,0.1425917672853
Retirement,-0.4446051336809545,0.8125035810780347
blasts,-0.3213357365540504,0.7385605640436778
sparkly,1.3252818002408537,0.0040039519248299404
roomy,1.0261028106019376,0.020432999500845317
Curious,0.1233948129300411,0.4025239723835702
Sonia,1.392995058932077,0.0028759174768238083
acidity,0.8680503168490695,0.04041834601593308
retrospective,-0.1954767230160381,0.6419763025942824
TP,0.08075928093452045,0.43538915486529084
Nest,1.3248365858089282,0.0042676196376291164
cider,0.04866023193714505,0.4681833853364563
shareholder,-0.35216516864792075,0.7584942882967098
Arm,-0.44605834294176944,0.8106444096284628
NS,0.4071553654438891,0.2007446445851554
Col.,-1.0583094108094298,0.9826588660673209
Borders,1.3294047733267973,0.004067204768811505
imaginable,0.142528279888232,0.39157326547530735
praising,-0.8271268992118451,0.9505760343163032
Conway,-0.1671493886772409,0.6326942593646439
idiotic,-0.8905351144282729,0.9630578408082577
lends,0.10038858030386034,0.417797636817554
stabilize,-0.14817833037407693,0.6130307893118591
explorer,-0.5994059534793011,0.8801702619274627
activates,0.33287129470223387,0.25354369706536306
meltdown,0.18223216137515155,0.35910538644586487
delaying,-0.036900620562664556,0.5242655952122801
govt,-0.21759623960156624,0.6763645951686759
fandom,0.5554523954415043,0.13140139652260707
corps,-0.7067441593731194,0.922026370841869
toner,0.9680301942919736,0.027139524406216253
alcoholic,-0.3049679898757214,0.7276052189792357
bitches,0.714445258721246,0.07597028465819633
conflicting,-0.32302204631153375,0.7387496917782523
ordeal,0.1234340328700185,0.3994122727658215
ethos,-0.940186661705522,0.9714240933971121
Melody,1.4739733931747578,0.0015292430132917145
duel,-1.3348757137084288,0.9964119105305789
Peel,-0.2638638272184223,0.705695580385704
Harriet,1.4188893593564371,0.0020550548194304685
Locke,-0.6739524195970873,0.9123727979778614
tolerant,-0.09454344971051236,0.5724561729760164
Huntington,0.2846517755014334,0.2782953952869892
HVAC,-1.416819423339512,0.9977852069862503
HT,-0.515478560564604,0.8507924537994543
troublesome,-0.8679639026780305,0.9577375614341311
in-,-0.8471650072520982,0.9525959611379501
restrained,-0.4207551542297546,0.7969656113188347
207,-0.6580318727018607,0.9060224847485213
cardiovascular,-0.022709208112847504,0.5171465774590649
Proud,-0.19878184932733878,0.6574543870471069
breeder,0.5957165567906392,0.11370239084344913
short-lived,-0.3048357268681012,0.7296352455910546
outings,-0.3741516265276523,0.7676571865507998
Rivera,0.1940868799969095,0.347936603810751
Alma,1.0882449153453444,0.01482789598875811
305,-0.6728067906323081,0.9112026285317854
BF,0.7298399618904813,0.07321369774128594
Williamson,-0.512184799746273,0.8420424935907875
here.,0.1598386856545027,0.37121611717909175
summons,-0.514434376018631,0.8472836746377186
Worse,0.42991125051370027,0.1977404473708093
Archie,-1.216807729480715,0.9930416137688014
Aliens,-0.015947211141207195,0.509377573962749
Bert,-1.1666076097893086,0.9912386735627765
archaeology,1.2430823137155267,0.006536167818443794
Percy,-1.1318549777429032,0.9889084960631346
comply,0.28433594751284014,0.2821906593989134
Tablets,-0.44350967180256584,0.8143540884837168
Demon,-0.8698877728990233,0.9596197717102886
Gardening,1.1671331256398196,0.010591899563563434
metabolic,0.14289738065054022,0.38763477685790027
arcade,-0.6395866716376928,0.8956969982245215
sank,0.2268881184587776,0.32213428572070124
Compared,0.16027862503607518,0.3730727938584768
fermentation,-0.7763466843541579,0.9381424048406312
activating,-0.10604842346297778,0.585587453906772
Stack,-1.2143948048267557,0.9921589959389405
Mummy,0.7961480162726783,0.054546247455601216
2B,-0.723146759770683,0.9230128282142167
Samples,0.5452224987355008,0.14334273719883361
masked,-0.3004488381164509,0.7209160147887329
CST,-0.612802328644635,0.8842806505604406
Agricultural,-0.7945168493908291,0.9457854494795968
psychologists,-0.41110734847163605,0.7924589861438873
Hispanics,-0.3579801356103184,0.7585670692270263
cures,-0.7924856819839933,0.9443307252643949
Chapters,0.1635128825329877,0.3764226458804706
leaps,-0.7905437595407664,0.9430766792557054
trench,-0.6646721450950025,0.9066144182703201
backstage,0.14691133205225168,0.3860665182086813
Meals,0.7034630448821392,0.08109905884477742
cork,-0.553683921707469,0.867811664452945
NB,0.3501869146432305,0.2409240403789218
winters,-0.02607510848864148,0.5181405160182705
contested,-0.10604285828704083,0.5849048240581207
toppings,0.09450474343897504,0.4196660625310129
Darling,0.7141149700332899,0.07547939905917189
astrology,0.3833436815247161,0.22026191645505433
peek,0.7157194957823622,0.07496515244637947
instituted,-1.0745334664636654,0.98447752724143
cigars,-1.5548150084521621,0.999141547495077
Tracks,-0.7086290883168168,0.9214896273615992
retrieval,0.5867104829950823,0.1197050402676636
supplemental,-0.5559187248188455,0.8700668267018794
resize,1.1586738917993988,0.01065999419171304
bourbon,-0.5358780454507817,0.859087257545265
retreats,0.5310954666434488,0.14612881454368842
Weston,-0.4954556101541108,0.8384714215835893
Dare,0.4990752574787082,0.1603655264815842
sausages,-0.6124302250122035,0.8916529653909346
ATV,-1.4267776334249698,0.9976560822439688
sabotage,0.8226214760459781,0.04957069873558395
Levy,-0.3132045965860869,0.7324234193769894
sooo,0.43124876440497406,0.1908645229016528
assertions,-0.945392730226268,0.9706993345187903
PF,-1.3752937705143464,0.9970259513968165
Restore,-0.5829199967168733,0.8781987255836154
asap,0.27131997424716603,0.2928298068762262
sarcastic,-0.16046938370232683,0.6249214650306236
Instruction,-0.6124013405633973,0.8874953984096663
rusty,-0.8140050727222357,0.9486635411612243
Investments,-0.2515329668020411,0.6878154409622925
LIMITED,0.2883565008251677,0.28093200909020255
Prints,0.3426436834875816,0.24122005406100266
BM,1.1831301055906853,0.008173559641806438
PvP,0.3479337016970176,0.24795366072071756
spirited,0.6535200067030206,0.09950991707672019
Flyers,-0.4533821280321692,0.8138528359751217
itch,-0.845010509858784,0.9568174965294736
handcrafted,0.5066709869194248,0.15713139772086526
Inner,0.9452756868261664,0.028995722867958817
174,-0.5620137242955106,0.871677127041522
shawl,1.5337333424888966,0.0010859190158105658
downfall,-0.342034349967744,0.7548137937983947
stink,-0.7634333133213864,0.9331705267320114
chiefly,-1.0364643463442307,0.9808284452050132
thanksgiving,0.021607241860910155,0.48740881091444077
overwhelmingly,-0.2735736562671397,0.7128971258177677
Dani,1.132500156588639,0.011217687399220244
Bet,0.020730454319731237,0.48065724044439173
Layout,0.690874746699026,0.08537460566804067
30s,0.6162351891675024,0.10404258568684877
seventeen,0.2142261054331589,0.33518097370383004
tug,0.03383344555350992,0.4683775277287615
subsection,-0.370057473848113,0.7701209748477751
Lambert,-0.04134336264558204,0.5361170991398647
incorporation,0.333616878329331,0.24757650007801613
Iranians,-0.05405252634523223,0.5487040074473184
Dustin,-1.4506418235024359,0.9980898152550116
fig,-0.19576072283366255,0.649914773373219
forecasting,-0.014312643559647639,0.5164717229175945
Supplier,0.3273039578272735,0.25835287791794626
