,female_effect_size,female_p_value
MVA,0.7168752609931079,0.07316204755321576
Provisioning,-0.24645702320286852,0.6929386559244943
gunna,-0.49363839367203166,0.8370912555606389
ipads,-0.09950784937286487,0.5846872871425061
Unfortunatly,-0.3286126664320373,0.7431191419066119
Lewandowski,-0.8799227871821824,0.9612602181005054
Morrisville,-0.5768481055735725,0.8751822453490106
Warfield,-0.20767360833820056,0.6570988931975892
embroideries,1.5224046278029157,0.0012602423345724478
Panelists,1.0639225055194212,0.016139902583990673
Ravenswood,1.0311506404283892,0.01941898087914451
busing,-0.20363440383598114,0.6590581897109666
Berwyn,0.15868265828363848,0.3753842756949468
Gowns,1.6646473535058939,0.00043805432332899574
yearnings,0.2579620076162544,0.2979645734803025
once-in-a-lifetime,-0.47789939363005896,0.8263425483947955
militarized,-0.2906850794559367,0.7200894541680246
prayerfully,0.08937035482746604,0.4333399496057677
outwit,-0.46425588965157283,0.8220807701016165
Farid,-1.2734825681377067,0.9936641583209196
Dominos,-1.0479557202978969,0.9813389882449957
0-60,0.701383562516239,0.08036816666252455
ogle,0.533327117108222,0.14016329370772462
Prognosis,-1.1511808707206135,0.9891197060590696
show-stopping,0.8455542482389506,0.045052008898070595
barristers,0.2992929904109092,0.27731825023395684
coun,-0.5343187974507337,0.8579592774850169
AWFUL,1.2553933243559312,0.005627065338739801
ridgeline,0.1420647508249504,0.3849846337350087
cyclophosphamide,1.1187767983256296,0.013380216132749978
one-tenth,-0.8980489882723445,0.9633148871079934
EMERGENCY,0.29916761082971943,0.2778793690049397
haddock,0.16340982475442423,0.3752251685668042
Inoue,0.18442526559204805,0.35435102936534313
Natures,0.34974506096599467,0.24627902440873295
Ascending,-0.6621888513866504,0.9062835299478149
fel,-0.8804538321261249,0.9604301267005039
,-0.20313311022441885,0.6629067506507411
instantiation,-0.4942532454342499,0.8381749835197576
Pekin,-0.09546213574274165,0.5697639054053935
squabble,-0.37834507975450393,0.7812010383647261
MZ,0.25351961413324037,0.3028922797142324
Bamako,-0.2045509424153142,0.6562774233319151
partiality,-1.091314789110618,0.9851387962933028
SmackDown,-0.6159245970709888,0.8933475354784883
write-off,0.15615254631511302,0.379858683461079
humerus,0.17831395149477897,0.3626623383197274
D.R.,0.015460224966253423,0.48292454385058314
Nozzle,-1.0939844188946177,0.9867292749420168
Lavish,1.0824692893848873,0.01370226248042239
XFCE,0.05342904448438967,0.4596308499765678
