,female_effect_size,female_p_value
Holidays,0.5374282813692997,0.1371837129065261
pioneer,-0.178524071606298,0.6406786508979738
interventions,0.04593640447169246,0.4660365561543841
Economy,-0.18855094548220683,0.6461129589043285
disposed,-0.4846572187992343,0.834849028961883
rotate,-0.6738754961913028,0.9096009613062721
halt,-0.2518178777456912,0.6901247179818092
pH,0.9995026349585755,0.022715114774593204
foil,-0.3954982895000561,0.7862158196929523
shining,-0.2300709610912339,0.672104142544583
Match,0.004939955839450967,0.49830458089370333
Sharing,0.7053859515466216,0.08024742340745017
collectively,-0.1273837692671605,0.5988660201526611
Dreams,0.8870397214278454,0.03989797235371362
anticipation,-0.4360693201004507,0.8051314514748908
registry,1.1173513327743705,0.012939545292275811
coloured,0.039075369766996056,0.4695691122818645
sweeping,0.03523973677930458,0.4719028135787361
elegance,1.1844207415390722,0.009443143573962698
quarters,-0.5222458393187778,0.8554596985342071
problematic,0.6065514811518522,0.10977172155991965
NZ,0.5294937305586758,0.1423787444176563
restrict,-0.23733366085041463,0.681253188773187
cousins,-0.030064920042478505,0.5193606059711204
cd,0.23795363560592037,0.316778777760489
Initially,-0.12314846417719735,0.5958426362265797
triggers,0.6139985635753723,0.10712051885401808
protesters,0.02433503100043959,0.4781650392372314
binary,-0.6195332608874116,0.8939319212637555
prisoner,-0.7840087942302418,0.9394064664134112
Danish,0.3713497378492217,0.2297820509253109
asthma,-0.31828137472265433,0.7379619717862893
Fill,0.291156270554459,0.2854516296663603
Medicaid,0.7018604385287462,0.08083187741502718
mint,0.1762653560222954,0.3668592686277714
daddy,-0.6725617173225521,0.9133306898256
regulate,0.3996515256878292,0.21109551769474588
Organic,0.4604541565503079,0.18155834186266206
Groups,0.2693474571386674,0.2951456883486283
Les,-0.8662922083127799,0.9577048293578045
workouts,-0.45755821074866065,0.8203832017039852
jersey,-1.0895265803791987,0.9850338072650948
MAC,1.1048625219080808,0.01305082398351154
AB,-0.6544742433731215,0.9083225329321969
proxy,-0.317783340264198,0.743322465568417
Alternatively,0.2929543511406374,0.2742411345886573
103,0.23152116584173357,0.3203637654010627
Obamacare,-0.032707986000670104,0.5326794685596269
quilting,1.5214467794786186,0.0012423429230299377
Score,-0.21190156765054047,0.6666678439532616
Submit,0.24382308425107915,0.3145435888632785
picnic,0.5188296208819501,0.1469475358645178
Olivia,1.2718485495573308,0.005112616589178498
spy,0.16659200003186905,0.36713498812643364
seafood,0.5193135972487698,0.152519080957777
Shell,1.4106990914398245,0.0022821180932074414
Vincent,-1.119161470544746,0.9876655579470672
Bears,-1.1019571393983918,0.986854734537432
Studios,0.21988974832419145,0.33107257459989614
