,female_effect_size,female_p_value
Craving,1.0966504203916345,0.013912925986990121
Flap,0.15610587984980717,0.3766356238700519
Meteorology,-0.5694155692397982,0.872967420064882
kickers,-0.9749720160528619,0.9762575297006452
Vandy,-0.14769089531015042,0.6095930592974544
concordance,-0.5887419909648752,0.8800245415600115
swara,0.3745884464863848,0.22066741378054022
legislated,-0.4072624989554267,0.7886879228705763
circumstantial,-0.9312519982011463,0.96912780729237
glamor,0.9907749372275415,0.024331549824701204
encyclopedias,-0.8050021383278368,0.9449477968074411
fester,-0.14632695235612359,0.6123313837985229
Occidental,-0.1846541781533748,0.6429033673005861
Sebastien,-1.4368255402671413,0.9976379873747163
philanthropists,0.17364044069565515,0.3642115990880017
deport,-0.4538670166172717,0.813601546937207
pagination,-1.1543163811615407,0.989401509220336
Composers,-0.547938934985935,0.8610651663970594
Polling,-0.6731057510936119,0.9088921830242125
Wahl,-0.016690034573077852,0.5141655474697528
tuba,-1.1582342762999023,0.9901659457465993
damsel,0.9546156997804862,0.02685535714474996
pol,-0.25992040147390494,0.698129971495329
potentiometer,-0.990422743676105,0.9744762875668693
Phenomenon,-0.32146466318790395,0.7343523247857964
Joints,-1.229687506590275,0.9927470380515191
Motions,0.23447875297856147,0.3191173807062144
circuses,-0.9366680873949965,0.9692267300670344
patently,-0.5263505645707459,0.8454475176958708
blithely,0.21618473410787833,0.3353459397417389
Qld,0.5902708153282595,0.11551881492325355
Forza,-1.381919962087284,0.997095626350244
Xeon,-0.11012655689731497,0.5851464938174111
Guardiola,-1.1360027111786992,0.9886634232920011
cannibals,-0.6598367737087666,0.9070406334225374
sys,0.2089990035873935,0.3396542167785991
Strive,-0.14603640845946872,0.6179352324467309
ning,0.37574325230744826,0.22275539096174923
arbitrators,-1.427594282946976,0.9976931379447614
Kain,-1.1512160453440459,0.9893651875741489
demonized,-0.23920248477043646,0.6870073900971418
Olathe,0.04513917720091717,0.4689390200029252
appellee,-0.24502224747386547,0.6871749088547162
hwy,0.7741514024710358,0.06060916842515052
FireFox,0.1957409389591489,0.3511790609759817
Cortes,-0.12374216248051284,0.5991009953649744
seperately,0.5724147791458986,0.1290451714827523
cultivates,0.010440778965802158,0.48809954822280066
NOM,0.06821558756790103,0.44550517197870376
immunohistochemistry,0.38291739137445535,0.22066298232614945
Canons,-0.21461028559675474,0.6646266006074679
fags,-1.11479491108771,0.9857927015296722
120V,0.4048723642250991,0.21018833746798626
candidly,0.023642559758335163,0.48064838361700046
Chiapas,1.2343611323672867,0.0067556945810614
Jethro,-1.2887913226888466,0.9943425721923337
Crushing,0.6029006943649469,0.11188194141469787
Elkhart,-0.14413619897310542,0.6138852492073452
DBMS,-0.027086221410637972,0.5100713667699794
V-6,0.8034171520814457,0.05347099761762142
Offspring,0.20708220235626051,0.34414573801175097
Leyland,-1.5108155523680997,0.9987089610814139
Mobiles,0.4653898880870032,0.1745754978908467
higher-end,0.5614208777449068,0.12972133810576003
Tat,0.6611445202494522,0.09072148712034434
ill-informed,-0.66852807605153,0.907413306837662
ascends,-0.6724937537641262,0.9125210249054132
ceaseless,-0.5105966824148035,0.8477821294895957
Manger,-0.403429279578043,0.7926945471395914
ION,-0.10012733779805484,0.584592880099771
subsections,0.5687510531216922,0.1260017133898781
Caster,0.6742995813473706,0.09254026500449719
Electrician,-1.470260925162067,0.998278010816592
blenders,0.9797334317276468,0.02476295648985083
redeemable,0.1876406380388159,0.35067279670689144
Enquire,-0.3173682712264111,0.7384317347095706
inbreeding,-0.2972106957948624,0.727431521860709
921,0.0949393038592355,0.42902572545637885
Parkland,-0.4405314726756775,0.8129062972194322
Tidy,-0.044176973080425556,0.533240424792553
Jaffe,-0.004712307509950797,0.5042070433153134
self-employment,0.3922635384896191,0.21810014240137598
Prosser,-0.09088111634501393,0.5676700114640918
fryer,-0.04136277979729438,0.528836688780336
adjustability,0.12023314522934897,0.4029795865164456
Spandex,0.5321592623542656,0.13791136286875594
firings,-0.15145850014085233,0.6120986238323581
mid-morning,-0.3006712720370656,0.728961034891656
dutiful,0.008971152050303433,0.489751566528142
aftershocks,0.9588726358274628,0.02581725289338821
Shun,-0.7602564063201214,0.9379424390151994
Siding,-0.9895311789586373,0.9750124509987395
Delano,-0.5770800855469971,0.8715381584834155
masa,0.44504767511554033,0.18708267813247437
Coltrane,-1.6274139656272286,0.9994516431989385
seperated,0.4461118249308484,0.19540011585267159
så,-0.4889060523075083,0.8296185169647362
palliative,0.0749367993287944,0.4384555351595977
Marseilles,-0.38638954164018713,0.7813156907819583
4x6,0.6701929433747214,0.09055865668089813
heaved,-0.913634012783069,0.9666879591503885
gonorrhea,0.2898475253029515,0.2779848977070254
midseason,-0.9026315322717662,0.9653182025564164
suffocate,0.19065919040550686,0.3516435363521455
overwritten,0.06775385358871253,0.44680782607994507
qua,-0.28333498524935313,0.7168567752702799
774,-0.5433466451200482,0.8612939530573351
grooving,-0.1454149356967896,0.6097824894505457
Luzon,-0.15072786864394988,0.6144118074078732
Westgate,0.8688208905176896,0.04039813076448395
tiramisu,0.9216952566225499,0.0319308753909161
MATCH,0.35024532169407563,0.2423453821342636
L.L.C.,-0.2018536821347441,0.6547567727026098
ps2,-0.8593552717820225,0.9569519230261048
SketchUp,-0.3858645947139914,0.7782571559076856
genotyping,0.1608876003820663,0.3818896676293787
Fishes,-0.9379752396851045,0.9698245678501254
carotenoids,1.505200057207617,0.001385274469413611
outgrow,-0.33991743500573973,0.7538607845455263
non-essential,-0.00748410677803287,0.5069839937066107
signers,-0.38127813877496697,0.7802227309241281
befriends,-0.3318664643598125,0.7490201118625253
Witherspoon,0.8846080915909308,0.03787863981083528
bad.,-0.1243514904696981,0.5993168908171416
God-given,-0.09212064252449109,0.574942751535596
goosebumps,0.28743500631095703,0.28329201871685283
SBP,-1.25400651117665,0.99423669985435
indiana,-0.301537426542257,0.7324145941094298
fairy-tale,0.8219096534228963,0.051111870509929935
harmonized,0.06203969509780535,0.4545469340796098
bucolic,-0.27408088023788435,0.7028026116729633
lighters,-0.5247348489767356,0.8540470949594412
reimagined,0.8394940792197246,0.047677180360276794
Liguria,1.1272206992308913,0.012511611363243524
SPG,-0.1533560999443281,0.6230357826540509
undiagnosed,0.23195051121728216,0.322731313445369
deform,0.37263893866524966,0.2295638463361961
OPT,0.41091124423764813,0.20817634639941396
Diarrhea,0.20843511238751047,0.33946042961823664
floodplain,1.1549559799201,0.00999734733500468
Resize,0.6550290123620982,0.09320381352523999
militancy,-0.4335843395869518,0.8103836356936409
Debris,-0.1104681063693598,0.5855428818647779
savored,0.019399220921414793,0.4819342667546953
LGA,0.8050969233970812,0.053611540052057816
Phases,0.7416802687585904,0.06671499138615822
anisotropy,-0.7822223708247914,0.943023473697178
Interfaith,0.9377692558101378,0.03020736629290277
purrs,0.03583174767359008,0.4719282996688625
fill-in,-0.6571416226089983,0.9055136177604368
Tug,-0.6769049626488607,0.9117648512065858
tensile,0.27709031086011754,0.29336688474283434
Sharepoint,0.3145483047686293,0.2643949676327455
