,caucasian_effect_size,caucasian_p_value
Kita,0.5398015436486614,0.21958363498740519
Whitcomb,0.24395722808612566,0.3558427432929895
Acknowledgement,-0.1961335226413112,0.6107755061423408
Constraint,-0.8965152506727505,0.8971675758556154
firefly,-0.2712358366516863,0.6471979038298512
chalky,-0.35531423748180463,0.6885863872591
CARLOS,0.16304021564037677,0.40811816748850405
hippocampal,0.6023301990965021,0.19515342954122783
diz,-0.4485548371712093,0.7358692983736748
Minton,-0.02403255443118393,0.5150520045961098
Faculties,-0.41750844483682764,0.7267353512106647
DBI,-0.9387919722334715,0.9107373827166513
ground-based,1.0480781653615925,0.06875003878607111
co-chairs,0.4551968765306568,0.25903057723477096
accoutrements,-0.19269486527582608,0.6093154575740855
fashionably,-0.10916629110035338,0.5578900081534841
63.00,-0.6231325801976398,0.8110869817155362
1174,-0.25611855702581926,0.6392720236637169
Mackerel,-0.33293736199327756,0.6850480651481543
Chattahoochee,0.18164334536420776,0.40196342831897913
CUZ,0.6994522757288201,0.15722079537796707
Chillout,-0.1646817656225411,0.5957682908142099
Photographing,-0.12805107238407856,0.5744475563530941
1910-1920.,-0.28837918762357134,0.6578933322212254
foresaw,-0.258365419421325,0.6527207428162197
kebabs,-0.11734198628850241,0.5632191988232367
jugular,-0.11890679994989699,0.5686286755799854
dreadlocks,0.34331920801366755,0.30771754412792385
Retained,0.050328437668800054,0.47264931118053255
Ponytail,-0.8904060464149908,0.8969446597005755
guile,-0.44875415869543533,0.739252510578807
Cinta,0.1377525496362488,0.4239300558333394
1557,0.5136184103393145,0.23310435108080885
ZOMBIE,-1.5557583429889768,0.9863636552435593
Airlie,-1.2921720735842197,0.9668859889875796
styler,-0.611356619035885,0.8115475824323373
oxygenation,0.06770626786151109,0.4648882319248686
Sammi,0.33151781038623407,0.3207948543807989
MRA,-0.121492872396998,0.5627593678327114
insincere,-0.8156313300872261,0.8779616526925851
nines,0.14155121243402188,0.42376560925081996
All-New,-1.1317742272061149,0.9426807738216669
Azarenka,0.5218781399618334,0.23117466372333662
Rosberg,1.2592986269994413,0.039524658878927976
.5.1,-0.9514371794066444,0.9118408500688284
Ojibwe,-1.2381273195826354,0.961181149503531
take-away,-0.09854893099561803,0.5602072940983538
Accurately,0.6157775711891009,0.195685889746825
forethought,-0.567251496013887,0.7899687462903556
bedspread,-0.07377362675634269,0.5351780941491762
low-quality,-0.3345508881018365,0.6833683053545034
Multi-Color,-0.003924594623932696,0.4990600409089938
00:39,-0.34422701204403483,0.6869238816552157
Broadbent,0.659518960392961,0.1761056568872823
autoplay,-0.08010288200360252,0.5504904011238401
Pinup,-0.1529874054118282,0.5864155476390753
airbrushed,-1.0995983547400066,0.9394739356684289
angiotensin,0.9574973979251219,0.0868210215391535
heart-wrenching,-1.177497071951085,0.9516019226424983
