,caucasian_effect_size,caucasian_p_value
imparting,0.005179301160349372,0.5063505249942037
Mammals,-0.35630937914450156,0.6959945360264572
SIT,0.44805850409468906,0.2708018069352479
Alessandra,-1.2629228118412952,0.9637449308656755
foreword,-0.3432489327356064,0.6805621732817333
M.C.,-0.3743412819956906,0.7052317815575301
Licks,0.17002279336006304,0.4098640296244024
Editor-in-Chief,0.12920281363020383,0.42498616822195656
rosa,-0.042394863570631436,0.5255586688424997
HSDPA,0.48375505031335536,0.2455263231968826
pounce,-0.692128434835052,0.835848198959174
dermal,-0.5699833898414239,0.7854300306305628
Testo,-0.47098840231218964,0.7503786202163581
Apartheid,-0.3777178906760817,0.6991663975250689
RTC,1.406182272085805,0.021690752989946382
Can-Am,0.7494288876741951,0.14351734375973524
Countertops,1.0499968491793925,0.07000895163979548
ltd.,0.8023222751130951,0.12417184119863256
salmonella,-0.17196661425185847,0.5864398887200231
HIV-positive,-0.04659806366166197,0.5293211191443262
Covey,-0.789503613841979,0.863932791960129
Freya,-0.3798245178571227,0.7070935943276517
ELECTRONICS,0.10170853974070838,0.4439204243892434
Phenomenon,-0.5187027106977705,0.7668200048401796
Dispensers,0.38702178275994703,0.2921377268039058
Miki,-0.8519781278666694,0.8824898013880005
Bagel,0.49573257113166574,0.2362976268464967
Selenium,-0.23433005727859443,0.6289079769509665
SoC,0.34935391512912156,0.321025842481792
Reis,0.11877283488323548,0.4328379290685098
Whr,-0.04261915706282846,0.5278749137278524
Ridgeway,-1.0715258255018656,0.935611327721436
iD,-1.386020021438352,0.9743824829199843
Cusack,1.0559207123212195,0.06490569089087361
Beckman,1.0376352215918045,0.07151776551679367
kennedy,0.01911649120628941,0.4889697916947848
Threesomes,-0.19476917830785248,0.6102864544958826
LOSE,-0.13334773903319536,0.5749547128425129
Granby,-0.5265722529398715,0.7730757393830012
Dominick,0.4093100126799845,0.2831464497310161
Thea,0.8936375084847397,0.10710426882646595
initiator,0.38928558553171355,0.2903161581184348
KDE-Desktop,1.21272125291588,0.04406661761285802
Equifax,-0.057885846666945,0.5293887870992374
EBAY,-0.3941065101102278,0.705288644018517
juggernaut,0.12464438717917267,0.4251312945113005
Lanyard,0.323586717353176,0.32805933083448036
freshen,0.0660100671392858,0.460642468519055
hummer,1.1978370623573764,0.04317608767277992
Satellites,0.48405104111150343,0.25246404730170513
Drucker,-0.6564311015788261,0.8276500656034838
dislocation,-0.19271562940649928,0.6141936562328447
regex,0.3275969519728075,0.31577189426071683
characterizing,0.677154436025499,0.16823783536618064
Kearns,-0.03687977795971842,0.5203032417926392
WAITING,0.921770301947098,0.09558703293796977
EVERYWHERE,0.3692016316776319,0.30036102478063653
8-1/2,0.5627102869957072,0.2158503306967805
banal,-1.383360068647692,0.9741639631571887
VARNetwork.com,0.6278883581066705,0.1897287663357221
Cami,-0.6733031993086589,0.8270333000549838
Samir,-0.686884852683699,0.8285555882571658
roamed,-0.4571313998484881,0.7400303200588367
outputting,0.43579609687632376,0.26654022571456726
mistreated,-0.5817319663251331,0.7938439833830028
detest,-1.0130230222836232,0.9263567093816657
watersports,1.0387968387010955,0.06942213514109385
PHIL,-0.521587382658736,0.7722458664992038
CIOs,1.250979751888477,0.03914248706827972
moisturize,0.007569954472895729,0.4959827356308767
Evie,-0.8483563888194041,0.8876928604894554
Mittens,0.8274740763741373,0.12013407784025021
girdle,-1.1936810279420484,0.9526967752929527
inimitable,0.4836651283020268,0.25059077725230694
10-inch,0.5096432453344389,0.23169428753757026
1761,-0.37889286735254063,0.7003797616135947
overheat,0.6321013375207517,0.19434454782205668
overpower,0.01908681200554223,0.48992630458522346
11/12,0.5823097766585319,0.21322337242240175
Tarts,0.5662073024411184,0.21240333007247314
Sweeper,0.4997434815895291,0.24070945725852722
Ghosh,0.08315047897504278,0.447047811174239
post-traumatic,0.39943426619126154,0.28368668347456416
TechnoratiTweet,0.4816821023019383,0.25434641913980993
Abington,-0.5441160496032521,0.7775388034730502
DOL,-0.6775323219434627,0.8340609836187057
Appraiser,0.8746276480364514,0.1083289705719479
Tennyson,-0.2391939166386147,0.6326680089349918
adrift,-1.284481699414348,0.9674341633813353
thrush,-1.222102505065712,0.9572714048119159
Jeannette,-0.6317919709151023,0.8146703798491486
hypoallergenic,1.0189296809990716,0.07402359574828632
Parson,-0.1592085315440534,0.5865879920759451
Janitorial,0.9929231103818771,0.08312246638975074
scholastic,1.172943655414132,0.05026001350114728
PowerPC,0.8100908940335685,0.121443178278408
Auditors,0.48428764407254726,0.2478373424311353
SOHO,-0.20807963306863952,0.6221222181593884
ET/PT,-0.10396567970000115,0.5525353789083363
commemorates,-0.3964831095897895,0.7110342691371064
",12",0.5567806688016811,0.2160799126158537
befitting,-0.030022572463318006,0.5168917009062393
tryed,-0.7827504009043649,0.8680680784667791
TARDIS,0.0068263650485349565,0.49686059091366586
