,caucasian_effect_size,caucasian_p_value
vw,0.7878055649175266,0.12939093476008656
artistically,0.3559313778338711,0.30709384593624556
pretense,-0.5601164340951333,0.7928294660506287
disarm,-0.3964389294010806,0.7112362409873906
opioid,-0.2474060004426229,0.631898710296717
rooftops,-0.2868659438904942,0.6607569901442645
PLoS,0.13282818862857146,0.4325604391957727
hygienic,1.0544156920928651,0.06911467868123311
ripples,-1.316023762670134,0.9685976768199599
Lambeth,-0.9954774319641452,0.9172974099330031
Confederacy,0.6954476314023607,0.1613218520736288
Holbrook,0.7829884412316241,0.1332098944060125
zine,-0.9474550311032354,0.9110480378690922
Tchaikovsky,0.9377457158310097,0.09273188377425479
questo,-0.010709145235576551,0.5006560970430219
northbound,0.7400334130952774,0.1476660739576816
3-day,0.05928195120117365,0.4711903601721149
Clasp,0.9154290714487462,0.09827716856505964
dispensers,-0.4105305550810344,0.7201381908898529
Crossfire,-0.6555165241892716,0.8255723531514558
drab,-1.2043955969027271,0.9556618862482839
ready-made,0.6598466676456156,0.1786021352416547
DICK,-0.07488098476754862,0.5445033785562531
betta,0.4163032923517469,0.2798140616130387
contemplative,-0.01633527500759313,0.510947604284766
recognising,0.15141755033631163,0.4160791023550061
offbeat,-0.03218927546538074,0.523555239930954
Mahler,-0.19595044971071823,0.614495254249703
quarts,0.42040696705135205,0.2768378970351415
keith,-0.4160415063337178,0.7202577479543201
Omnibus,-0.7184363193777963,0.8501723186452126
allele,-0.14143774408902723,0.5823043590685963
UPON,-0.7021473007844662,0.8424266922030936
Glade,-0.6862175452005268,0.8342824069889871
sponges,-0.05849503815545869,0.5386288937250249
Corcoran,0.46490396151533253,0.2590272248127108
medallion,-0.23322479399859078,0.6258755135569323
Smoker,-0.4574229475469399,0.7428018747497918
Rhetoric,0.883696335499113,0.10470117149433356
McClain,-0.1915052779541079,0.6070893678516949
11.30,-1.2831645825631413,0.966902873924434
skimming,0.3999324798605358,0.28838581813695185
apertures,-0.47566454186926027,0.7447012660304704
Preface,-0.05496989381506622,0.5255956168023339
Jealous,-0.8696543176541605,0.8956940324651357
drifts,-1.3229408474576152,0.9686272870835166
Enquirer,-0.0734833004742038,0.5409730536113242
professed,-0.4365168571715857,0.7275836430623978
Lupus,-1.4406862466985004,0.9789916429197211
Sarajevo,0.627233819854545,0.18787735381256532
livery,-0.04640270180572082,0.5268176016567259
foaming,-0.07744106971613704,0.5478488793912883
idealism,0.776338281087479,0.1358112396492681
BusinessWeek,0.31416557383487,0.3293849624837938
unsaturated,-0.07321376960022706,0.5463199889341437
ITT,0.2590986294596599,0.35488121059314137
I-5,1.0930523916324915,0.06039321818734633
3RD,-0.026582776743272314,0.5210122924729401
HOP,-0.33193982122800575,0.6806479949501435
Cusco,0.9267951247941091,0.09783750948458936
Algonquin,-0.1518164539597646,0.5877380640203801
recesses,-1.087300867626929,0.9365165830240131
overpowered,-0.22992547124858045,0.6244500348322336
waging,0.12172295845023486,0.4340090416496316
Kasey,-0.35813194730498954,0.6926498858194303
CRAP,-0.3771074529682727,0.7067920757743267
Templar,0.8061994992465709,0.1295951362982073
Panetta,-0.7895973505715115,0.866128937937394
FEATURE,0.37653946118103543,0.29758639096727824
clenched,0.17392487583568494,0.3989838300803037
Gracias,-0.4703681274044958,0.7464321748155207
Newsworthy,0.6152105975211463,0.1976585915567024
Proclamation,0.33257502646681286,0.3256079551773814
Pentecostal,0.9152950735469008,0.09556001916608248
progeny,0.23062257450717052,0.3749891781797241
823,-0.836620874939706,0.8825333816376368
foothold,0.19241478149193947,0.3944648756839845
duped,-0.5791559335204628,0.7952664695336276
milled,0.6195187371212554,0.18546867045754756
Remo,-0.7901595301064702,0.8686491176759144
shippingTime,0.24230585207828031,0.37154156331953436
req,-1.5934124857246024,0.9878555861121853
WIFE,-0.2624399495456429,0.6487622944849594
growled,-0.20488879593268552,0.6156060196733091
Tourney,-0.15797666471624178,0.5829540883036042
Compromise,-0.19017448942015963,0.6060019692967276
animosity,-1.2222032830999503,0.9576175462649692
scottish,1.0923942212609932,0.06327483177535553
Mos,-0.09680058416749888,0.5420836630536845
Haifa,0.489511972764032,0.24298433924312812
iniquity,-1.3930763780453457,0.9749863044554988
rework,-0.49024239843998,0.7615225088269011
Lookin,-0.7015425569150825,0.8322741645028875
convinces,-0.37085028038136514,0.7038642376291113
tarmac,0.3258814841541544,0.3225294069204826
Memorials,-0.16937955054240622,0.5925790494328576
indigo,-0.7254595151271169,0.844233875561048
Horoscopes,0.1947951437322455,0.388134005185482
HYDRAULIC,1.1565277663540479,0.05099380398228803
Toxicology,-0.1272099110763258,0.573781933853903
=|,0.59503004865625,0.20279384333799444
HIGHLY,-0.38670646184963825,0.706046782884636
six-year,-0.23442504663552632,0.6280295816835161
FITS,0.5278820602460135,0.22490419661357375
mutated,-0.5586255892893329,0.7869188825834676
commotion,-0.3450238919103455,0.6890445655119404
COLORADO,0.9041132612275641,0.10038535044761887
Yom,-1.4746833881022916,0.9808474855688067
Mohan,-0.4972031402857451,0.763087827235772
jazzy,-0.29312588818103236,0.6674141963028446
1004,-1.3770178207071557,0.9732079203382381
Sturgeon,-0.04943589213982477,0.5212225045035435
hurled,0.5282475520255151,0.22826113917932433
generalization,0.4240027722451657,0.2769642118675423
Audiobook,-0.41275166054138074,0.725623538394467
three-time,-0.41449911838323666,0.7170091538839415
Machining,0.18837197145184537,0.40208383276594084
GRANT,-0.8224418812000591,0.8791991501451673
Passwords,-0.4328413682840825,0.7304551214898505
Struts,-0.783343947944974,0.8632006623910928
Rebirth,-0.779864754316878,0.8637699685718065
OPENING,0.31982084074045103,0.3241282909132799
realist,0.4379584382022011,0.27211831377322326
EDWARD,-0.48965715917180475,0.7540458400106977
converged,0.027113083201207974,0.4833993127146389
Dada,1.078247848823483,0.064533456198138
usernames,0.5078110925966705,0.23778447488658228
O/S,-0.4948387966121819,0.7604646382776673
ADF,-0.7541175798094748,0.8539748934480222
D-Link,0.2982896860938618,0.33854440945324804
Leveling,0.12804156654856666,0.41836544542012066
Manners,-0.003544583577322298,0.5039539276963807
16.7,-0.9093416560338249,0.90545381000171
Deja,-0.7296648433900289,0.849420089305666
bookshelves,-0.18075428701347682,0.6054479844418876
Jonathon,-0.6877445204614083,0.8341537479106577
eSources,-0.23525251344064574,0.6276700566543088
cardinals,0.8441105651910851,0.11648511329483235
good-bye,-0.3572283079266451,0.6934149913784725
Align,-1.3288271093007038,0.9702615151052609
x16,-1.396197705051087,0.9754855676198646
kr,-0.0559507391921249,0.5346051632839182
Oreo,1.2558072517896703,0.03703093817270975
Screwdriver,0.4977966602595953,0.23682665741253972
aku,-0.5803693881352929,0.7921301044871676
falcon,-0.9224975998539204,0.9049151713949317
792,-0.42581370628269416,0.7387325191530256
backlink,-0.3090965379543867,0.6709558384989908
YAMAHA,0.021616955183195355,0.48523737374803677
Tonic,0.5688452552014425,0.2118389453078754
SVP,0.5976297661765119,0.1997187217610934
earl,0.23282886617051302,0.37011785273957587
FRED,-0.7139798536376402,0.8459857412186385
fielded,-0.039086557774501825,0.5210899790060806
summarizing,0.6535656522613759,0.17034861808193913
contra,-0.5943402532766023,0.7971083469654486
23.00,0.15654200530618625,0.41471620457019553
NWO,0.015651749904784837,0.4910463891747078
"130,000",-0.6668243140359634,0.8214133593746524
OpenTable,0.42737587287837225,0.2746426263650146
italics,0.47987305733357544,0.25041543204179595
PostScript,1.2778465849110792,0.03733118300608196
commemoration,-0.18095042475414633,0.6017836525886651
silliness,-0.6363347975565206,0.8147244942489426
RIDGE,-0.7637259946343867,0.8596403409344604
pushy,-0.79694458152444,0.8637593455456825
↵,0.33160515894171555,0.3207318416018359
crucifixion,0.8522267667406705,0.113626059691873
Typography,0.12358993458255514,0.43470446690727105
railings,0.8312218195511427,0.11817907060734256
Mackey,-1.0419228867834605,0.9293978894376207
artefacts,0.6143526850210428,0.19597722496146153
incumbents,1.0338631691801827,0.06974634808997926
Kirkpatrick,1.032510585516657,0.07136961702640587
Brigitte,-0.44093141891956605,0.7386966091726508
bodywork,0.34287676910384673,0.31339509630531937
Devotion,-0.9163825412213485,0.9033613442751756
elongate,-0.5566894322662905,0.7858774099114503
emma,-0.23485427772418327,0.6289276993332537
