,caucasian_effect_size,caucasian_p_value
imparting,-0.3595145594927686,0.6957864465025493
Mammals,-0.22310637331307065,0.6225009573408485
SIT,-0.04773763183210609,0.5324443783138375
Alessandra,-0.6219107630874623,0.8119082749149577
foreword,0.03724802255765807,0.477764682764113
M.C.,0.22252454124012694,0.3769506109146439
Licks,-0.21992026872277998,0.6296979518118989
Editor-in-Chief,0.11108908078304242,0.43711114686117425
rosa,-0.7303031500810574,0.8484416885815684
HSDPA,-0.3715899409786474,0.6999121301129861
pounce,-0.5999596870536079,0.8027940699763965
dermal,-0.45143387478578634,0.7362479895296989
Testo,-0.247227739160465,0.6304327882337064
Apartheid,-0.9949871462647919,0.9180582234879098
RTC,0.6082379335355105,0.20097777579022313
Can-Am,0.9228942364226337,0.09624616573523981
Countertops,0.7746978367867139,0.135642713232619
ltd.,0.3019114243209152,0.33503316564151286
salmonella,-0.14349929647608411,0.5771780258330275
HIV-positive,-0.46652004465486685,0.7451867350637664
Covey,0.354509844943538,0.30915600565108836
Freya,-0.11182219851596749,0.5657272829999854
ELECTRONICS,-0.2154824740716289,0.6241718260167137
Phenomenon,-0.8488999492798591,0.8830570054681988
Dispensers,-0.5161509328636283,0.7708587866355742
Miki,-0.7573045214069087,0.8556561261601641
Bagel,0.5691726750262118,0.2104274836306328
Selenium,-0.35679657124001796,0.6940655112419307
SoC,0.3796898374038455,0.29411020714912894
Reis,0.14576065263870366,0.4216684705045185
Whr,-0.08390787574964045,0.5433914985622157
Ridgeway,0.12739073897889158,0.42825332136032235
iD,-0.1764638172963634,0.5995853306223244
Cusack,0.49011363947593023,0.24487163203889928
Beckman,-0.015531903812234998,0.5067589383182387
kennedy,-0.19091621222310604,0.6099406583623794
Threesomes,-0.5693879145960414,0.7897901719528162
LOSE,-0.5603860819582981,0.7875504541025706
Granby,-0.8215652240357876,0.8758741058811883
Dominick,0.12291189192602918,0.4291902132934625
Thea,0.10671721487405243,0.43584615015222394
initiator,1.1613034378667282,0.050787863747014494
KDE-Desktop,0.1783217165939829,0.40036677094565376
Equifax,-0.4193959722579082,0.7246309114058309
EBAY,-0.6979981337128606,0.8386309363235132
juggernaut,0.77694362285953,0.1364645265974085
Lanyard,-0.7971755555016256,0.8711659373690248
freshen,0.28905538159267735,0.3405441904340899
hummer,0.3778773541377011,0.2987703946368928
Satellites,-0.12213496119524508,0.5723202219793881
Drucker,-0.29314740283275126,0.6616995305662552
dislocation,-0.05192365494684152,0.528392605125665
regex,-0.08009551448236439,0.5437559249896399
characterizing,0.1878526711132874,0.39340586200625116
Kearns,-0.8755758179939828,0.8918277735407024
WAITING,-0.018293450958814295,0.5108112900962294
EVERYWHERE,-0.5572227057956619,0.7873292593771197
8-1/2,0.3381612696546282,0.3157208305896215
banal,-0.27509277236569474,0.6566080179441433
VARNetwork.com,0.03930215215938466,0.477574440247742
Cami,-0.26179921327730443,0.6475828250003631
Samir,-0.5244350172147715,0.7763576202364986
roamed,0.25876247103380523,0.3563983152949215
outputting,-0.08919739865614415,0.5569690971114203
mistreated,-0.2700496173102382,0.643174601877343
detest,-0.4060036360506032,0.7173139510470293
watersports,0.9473088281266699,0.09265778611518305
PHIL,-0.13601612402477328,0.5743074964595287
CIOs,0.6338000218841404,0.18741665817835285
moisturize,-0.043784525727181424,0.5219324002879977
Evie,-0.3571314989068897,0.6935293220634217
Mittens,0.4538999123527275,0.25979602492623843
girdle,-0.4909781156548789,0.7562923379078585
inimitable,0.16132868295255146,0.4096251143918611
10-inch,0.1123544365951143,0.4376316457616797
1761,-0.37927012173831676,0.7013493532858252
overheat,0.4221267011948682,0.2712158012705548
overpower,-0.5422985170585538,0.7786091014275573
11/12,-0.37530291830285106,0.7059185941338855
Tarts,-0.07262745894084567,0.5369139692355782
Sweeper,0.08092204554372577,0.4479630454543172
Ghosh,-1.1545247949693622,0.948759485403758
post-traumatic,0.5336834127194314,0.219871513331501
TechnoratiTweet,-0.18082412756777033,0.6063853730891943
Abington,-0.6554134755833507,0.8246317271240879
DOL,-0.33552634364826517,0.6843118548672047
Appraiser,0.03750587672279326,0.4856331152389227
Tennyson,-1.1486255567719925,0.9477618829879373
adrift,-0.7728776424934671,0.8623883718949905
thrush,-0.5484562877928524,0.782648409945588
Jeannette,-0.8616123359103786,0.8898105394700684
hypoallergenic,0.7994399913704525,0.1291233134036911
Parson,-0.8673123976625771,0.8877711993142465
Janitorial,0.28653753656077235,0.3366137173338215
scholastic,0.9947774188097673,0.0793452585936264
PowerPC,-0.017227650189302106,0.5141821557468773
Auditors,-0.050823729607918915,0.5299462451522146
SOHO,-0.508721014605081,0.7676268870064522
ET/PT,0.03682089867435348,0.4783720433745978
commemorates,0.7495176115539444,0.1436713682012699
",12",-0.15693786195834553,0.5881513763890328
befitting,0.5645075715942062,0.2106195248845355
tryed,-0.4399383534071452,0.7327796013433169
TARDIS,-0.6102382315193259,0.8075801127313162
ANGELS,-0.3304983357610092,0.6778052753104903
Diffusion,-0.5464567601061023,0.7807437969824718
colic,0.6460869574851165,0.18351566512186268
arranger,-0.24779509053863724,0.6300616798272344
overeating,0.34447720017509065,0.30811521890923366
wrenches,0.5043247891850365,0.23629119541606047
Husbands,0.10350350270087037,0.44274728081507464
devel,-0.5364283996199382,0.775007155977828
heads-up,0.3134936053247147,0.3278751766788607
.2011,-0.7802299135898236,0.865973496897412
8-8,-0.1480890428583442,0.5823243490065978
Trujillo,-0.011069021374851313,0.5057467945306362
Kamen,-0.540358334925973,0.7863511447272563
Yoon,-1.1147866270205131,0.9443484840912011
intros,-0.7024733285914717,0.8363695672449111
