,caucasian_effect_size,caucasian_p_value
Tackling,-0.7875817289061531,0.8676835373401538
completions,0.12826186335255765,0.42660937266240406
Londoners,0.41415702998926185,0.2825489634780243
Expressing,0.0831058503475458,0.45738652600902274
ItemId,0.05513255177120972,0.4675606341052745
Telekom,-0.22203390636939435,0.6216486715195528
NATIVE,1.4033732162515966,0.02386615490242372
Harpers,-0.26242997703807813,0.6460819009538934
above-average,0.7940206883065148,0.1344880578197214
cellophane,-0.1297819760581459,0.5766793491305092
Portability,-0.4345705639055574,0.7319512664807801
Banderas,-0.07602398344863541,0.5397692757887572
plows,0.0686238276734138,0.4679904006540083
Macao,0.2663733417449427,0.35454362885154556
13:38,-0.36183954517819333,0.6957247479792338
oso,-0.49254907166390594,0.7553762308454436
U.K,0.2447147944913142,0.3605942381546049
Sustaining,0.16476928114333236,0.404286082009248
Philo,-0.5270177589043435,0.7680930968643469
well-educated,0.9464004336846414,0.08936774917762746
APG,-1.3028595065825188,0.9658180452836959
RESCUE,0.15827249777637858,0.4113410359534546
dripped,-0.5964920405973396,0.7999471716693503
bemused,0.15776055149497273,0.4072706768902873
Supercross,0.5901960475399619,0.1967314316908162
SearchSearch,-0.13470040974892306,0.5709163493733751
20:13,-0.3670505830097564,0.6958732375201732
Airmen,-0.07447797135768616,0.5430692721516521
Itachi,-0.4172110910621045,0.7221340594662979
In-reply-to,-0.4267011328055199,0.7273941568498351
Taryn,-0.9136342430939478,0.8996562842643946
ceded,0.5535394739400545,0.21542892993790186
Belles,-0.05947770897679039,0.5347085824972226
Pandit,0.4757737621729061,0.2516407308321026
pullout,0.49916349289893924,0.2372992337808295
FUNDS,-0.6115855430828376,0.8052270016753196
3W,0.13991484497027487,0.41813804389228193
outrun,0.9420562794432459,0.09246425699098304
14:08,0.13795962906274006,0.4209753528198932
underweight,-0.1418216545663703,0.572599670142304
HKLM,0.3002870865385186,0.33717331551679175
Wim,0.12485909090066521,0.43451989455802364
backhoe,-0.4489196208808497,0.7387134483979654
OmInteraction,1.3544547135793161,0.027579495400187226
Kiln,0.5021207015928194,0.23798032129165692
barons,-0.9409565205676668,0.9090611540359306
Montreux,0.27793153898140627,0.3517273418948652
1555,-0.2821231116519092,0.6518881897167954
Wahoo,-0.1926120371666685,0.5991365374955567
Awwww,-0.3690109994069318,0.6962698833723024
gina,-0.9970573643837154,0.9191154829741793
4-wheel,0.5097965235550006,0.2382761082581455
joinery,0.19989085391431385,0.39251836730045964
Espanol,0.9017131046512328,0.09925693987663364
Puritans,1.1763964389781387,0.046046629873827016
EnglishFormat,0.6826830658540851,0.1699320100728623
pico,0.061194063768883485,0.4679331231833809
Música,-0.5958254786177841,0.8037932528191845
Powders,-0.6074037803974036,0.8054368584432459
Factoring,-0.07266237395074934,0.5350036979742185
.0.2,-0.5911571506943486,0.7983921940591923
Abandon,-1.09707488161891,0.9370240970263864
E-Learning,-0.41605943284599495,0.7201803305593193
protrusion,-0.03659722407278383,0.5202869795520172
Roebuck,1.3664904162924825,0.026324985431998682
hoopla,-0.7364365347464833,0.8557143197376487
Purely,-0.539625990687066,0.782159119950495
repositioning,-0.0984495974440283,0.5570887580081747
14:58,-0.009053536884666712,0.5027724920812116
Octane,-0.4452036743577464,0.7370315026346875
methinks,-0.005801598320658682,0.5054352406766907
Stalking,-0.5084847423701782,0.7626372738057337
hugh,-0.34117176391662646,0.6808804885794048
sorghum,0.17622484438031208,0.39971690419425987
Contraception,-0.271333111245819,0.6458961306377894
99.4,-0.25403576116413634,0.6404421078784146
schoolboy,0.6566014922100305,0.17417352557078125
DISCO,-0.7213205893199818,0.8436429577768266
Innes,-0.8599097295361234,0.8912058838753291
blameless,-0.60582311257847,0.8044361669160088
clays,-0.06614546576520883,0.5279722317265355
ADI,-1.318322983074846,0.969164332202218
write-off,0.3443917840712549,0.3134811792287736
ned,0.13888577796592858,0.4222782211085737
hypertrophy,-1.3036066789324514,0.9664861574735611
OPERATING,-0.33656190739742936,0.6898237390002837
stipulates,1.045857866020828,0.07153945515998528
t.co,0.38896190991792673,0.2871015225061162
matrimonial,0.5613304175754015,0.20920509076535332
upswing,-0.2234532481807673,0.6264690320687694
PLL,-0.43775097815497166,0.7337709026542846
fora,-0.4732286230312174,0.7438585063699907
Nucleic,0.8149939393045974,0.1254398035170622
conferring,0.1832595286414271,0.3955689861133709
BellSouth,0.2543054427865343,0.35820717198172203
ready-to-use,0.01140414325718587,0.49283250150321567
Poolside,0.8246717452623084,0.12337390979714313
Frampton,-0.6017735288590791,0.7982468092355408
compatriots,1.4396949718320828,0.021244209071464293
12:1,-0.3448880428476601,0.6843823602029299
14:41,-0.08931183629462591,0.556236325436319
ISIS,-0.01698142948532691,0.514251416025154
bridegroom,-0.161806237593875,0.5856092955691685
al.com,-0.054356799387146985,0.5329949410178572
FMC,0.16737691097530316,0.40575068028245354
4-9,0.09285822119616857,0.4484354946921061
vandals,0.8519283231931344,0.11212625078578897
15:48,-0.04259399690486922,0.5243589741796365
Tremont,-0.18014099541743403,0.6030501876241785
yellowing,-0.4009688608226038,0.7182446570284299
Kandy,-0.9679229560543696,0.9124888424801949
Gannett,-0.9774777309578596,0.9169713510187949
BEWARE,-0.39934803868240554,0.7153063912611877
SLOT,-0.37292749012833953,0.7081071150140241
tous,-0.26611636636230973,0.6397498186859001
Ergonomics,0.5425914324436232,0.2208893263321079
depots,-0.46797909699156554,0.7479451746403204
Thais,0.7215169061017875,0.15300457557210434
NFO,-0.3540529630087494,0.6892633591580362
crawfish,-0.48385061946759095,0.7516120629143365
Lounges,0.03974535890522033,0.48485535596242935
Druids,0.4755132507827384,0.25363751819320457
sacking,-0.7251343499193177,0.8497785851073045
14:46,-0.015933237574030656,0.5050084689649351
Reb,-0.8341061318784313,0.8790384863867754
POTTER,-0.10128628354720638,0.5546462559277294
purpose-built,1.1450080943591767,0.05341181021101482
1661,-0.2392811275728134,0.634542589515609
shanghai,-0.17219760012580704,0.6001035958201935
17:35,-0.28168580422431905,0.65525767762995
Costing,-0.10274014923068184,0.5529124894671276
misogyny,-0.7310457501401737,0.8506405882489867
Kijiji,0.19706451967539115,0.3902188297105059
Ketchup,0.4388896972695953,0.2656699375524817
Bettie,-0.6511331525532228,0.8212688535111177
Anatolia,0.8723300195344399,0.10535882321571666
Cockburn,-0.43478071244655037,0.7253421620341501
negation,-0.4669235655190019,0.7481736482687333
0.004,-0.21914180236997982,0.6246133481741609
Jeri,-1.0444865897243576,0.9292925227185631
Yamato,-0.5875916309528378,0.7950918775602323
peru,0.7046355279783687,0.15718827040652483
Roslyn,-0.9683461414314783,0.9138882181046272
mummies,-0.8496285634578866,0.8859073162545168
AstraZeneca,0.10962105020626015,0.4318078775420585
gable,-0.9269562028569989,0.9050005987323533
Oldman,0.23883828223563358,0.3724832405885484
Slackware,-0.5429887588026836,0.7814587820267849
VirtualBox,0.11859451389151243,0.43147157320328644
LOVERS,-0.3446991508185901,0.6899025640977949
Idioms,-0.09435489749508223,0.5519358956134668
recuperate,0.4390353974094282,0.2664964772933164
tachycardia,-0.4197566115736426,0.7215802783501053
Sammie,-0.8033113269920743,0.8724641333940313
Nicaraguan,0.7386325315807041,0.15154206772390455
centrifuge,0.4870468821426839,0.2506427556756792
Shaikh,-0.03755507423795287,0.5197664138912415
Heigl,0.40692632413756896,0.2849966030982516
Snap-On,-0.5115337706140616,0.7658164710461097
off-limits,-0.350524117889205,0.6867449517614709
55mm,-0.3244590318625232,0.6794198339140618
Discipleship,-0.15111010429092056,0.591242488209041
Viz,0.07620691289740075,0.45730752671408104
Impairment,-0.46317218418657047,0.7428164962011617
Dominik,0.06343101848025388,0.47381820438926714
Smoothing,-0.212765460252666,0.6126169032859929
evangelists,1.0090179510715027,0.0764423167457926
Chee,-0.10279955403863593,0.5506127718600425
relaying,0.3429997415728879,0.3083939205263414
shorting,-0.6150774084499934,0.8104883632818227
USU,0.15352211272411562,0.4157190639291045
Killian,0.7854083788263113,0.13945187723404673
decryption,-0.6468642322187764,0.8253532816123685
Gazprom,-0.11383436650587586,0.563265938429147
EndNote,-0.9014490170496398,0.8984616428921097
Quits,-0.3020709628353855,0.6640737569191826
spire,0.8256447680990998,0.1220636724756674
Zamora,0.014312750022905761,0.49759599364788976
Topped,0.14775134217146105,0.419790066670091
18:12,-0.15369557698747494,0.5868561296278293
psychotherapist,0.2833679971170445,0.3392066051824796
eulogy,-0.46081218554197156,0.7522680299134823
apparition,-1.4207108515864553,0.9796013972520875
Wetsuit,0.36317076325995384,0.3009432595667393
Komodo,-1.5296478360067014,0.9840467565920878
was/is,0.6406253357031081,0.1824826238508268
seroquel,-0.551323774200386,0.7754609466707936
ele,-0.6227428167541703,0.8080852806542296
21.1,-0.4731370313202075,0.7467687911972098
USATODAY.com,0.280683272177703,0.34731896380865035
canta,-0.3387666461501541,0.6870925158046194
Percocet,-0.4444485869651004,0.7336087987848807
Sigs,0.10474500829055089,0.4401881713863556
:00:00,-0.4440857597546389,0.7430707758506613
Stockwell,0.07048544666069358,0.46323744901215147
sidewalls,0.5551393192139455,0.21736045406325344
Martel,-0.3491594946437931,0.6866860548631124
S.B.,-0.6301664189547408,0.8109034870128047
self-reported,0.4029935937245239,0.2813598909587025
Underwriting,0.16526977986136368,0.41030538016808227
Authorised,0.08019383716686206,0.4585097809307802
mid-air,0.13972398649789292,0.4216863109475111
dampened,-0.3126058447287763,0.6679294648414954
concurred,0.6927054751235553,0.16448607891283062
Sheba,-1.4772220982435202,0.982075804689954
confided,0.2623091522682946,0.34836628800972935
2.19,-0.10938536090163088,0.5630926633205104
Microtel,0.03881268348348259,0.4856225494224402
schoolwork,0.28554699497022695,0.3495098126194899
multifamily,0.8395622832987902,0.11966113048966365
ALBERT,-0.42078207054342986,0.7210391396684843
1.43,-0.358919992996156,0.6942026923067495
Penner,-0.7891404172966608,0.870088910003145
U.S.S.,0.26866425628698803,0.3535133906369844
Northgate,0.5834294462166818,0.21237894645133482
20a,-0.4318065122613757,0.7340255458299128
SerialShack,0.09321214854392929,0.446157053604353
16:44,-0.0071233981009975545,0.5033868816441206
4/6,1.0205702288410914,0.07562586065486954
Dolph,-0.30344619888454494,0.667205607146606
19:17,-0.3878856672278644,0.7061208119225324
POA,0.23826779872803427,0.3671565929013776
well-intentioned,0.8302316789518033,0.12013431407852848
16:08,0.05232563604943871,0.4682200436349149
Monarchy,-0.5412633579644738,0.781533321497337
Multilanguage,1.2094597526994424,0.042449126513012025
endorphins,-0.799319896427873,0.8705179962847007
1642,-0.5001329348939879,0.752229141843414
JCPenney,-0.23978297632638454,0.6399722893032227
sanitized,0.5070545499584825,0.239112334536991
16:59,-0.2780455317344868,0.65290621173022
subpoenas,-0.30041504227136223,0.6605154418445032
stealthy,-0.7621556796104092,0.8556518536586162
Charlottetown,0.40162686722882923,0.28305831211938215
16:02,-0.08177220771350648,0.5480525033692876
Overlord,-0.23739638900665985,0.6297356883689099
Ricketts,-0.27092277283575117,0.649709178829488
Marshals,-0.3475622644020246,0.6891844043437964
perceptible,0.6491576895288024,0.1817060074361767
Hertford,-1.0667768144592573,0.9336104943255892
blooded,-0.7678005845373521,0.8605258777940885
environmentalism,0.6771854071395332,0.16544105033270173
Mags,-0.08392329651194132,0.5480887129538199
ClickBank,0.19216771625793186,0.3917881200700375
40cm,0.5291625261155343,0.22721000395911706
capo,-0.6524668084441705,0.820461693694993
(870),-0.29011637576037747,0.6576525369059113
--------------------------------------------------,-0.49130856965001285,0.7574239066557544
18:13,-0.11299658404825147,0.5603909285377582
therebetween,-0.10504173703099713,0.5609509659030638
chuckling,-0.2912086061990567,0.6589348860110325
Waiter,0.4308102361579712,0.2696939927690015
kerala,0.6211248517631922,0.1891200747924927
Sinner,-0.5822639027893209,0.7926902895469013
7.45,0.06207750102157218,0.4653663422436287
13:01,-0.4306433887151506,0.7284242514796062
proofread,0.10974657979090717,0.4373638786154437
19:13,-0.29993804035893634,0.6639393014989352
photoshopped,-0.3483256335856517,0.6881581008935983
Adore,-0.9666257257081977,0.9113140802096571
madden,-0.44099417632638194,0.7349212585663668
centralised,0.8906220176305759,0.10516092058257254
diesels,0.10405705511082439,0.44043022175262525
