,caucasian_effect_size,caucasian_p_value
",",-0.12919189612438534,0.5762119791681308
.,-0.12909662037679534,0.5730688741848354
the,-0.2848052346380276,0.6594360118366576
and,0.03635213292871442,0.4749553469762685
to,-0.244605797714865,0.6333672982172228
of,-0.2192908972513364,0.6237181257706881
a,-0.28089938044481694,0.6494254539709481
in,-0.11580760640993905,0.5638488911002014
"""""""""",-0.11227541513977571,0.564833530780624
:,-0.028084011978612163,0.5175937920413154
is,0.11915487029838943,0.43918544045058594
for,-0.2416569723258667,0.6348821540063998
I,-0.20827663989422354,0.6178822373454534
),-0.10600745523775655,0.5602766382838481
(,-0.15880830245792393,0.585621031753092
that,-0.16962840767259618,0.6005755462715647
-,-0.18984851830843008,0.6068877010206091
on,-0.09987004494671094,0.5587139009191338
you,-0.05548875276508745,0.5301480649571332
with,0.18020819356139242,0.39866889678209894
's,-0.11243777541252922,0.5706489986062102
it,-0.14684038301700844,0.5864687344515656
The,-0.35089195994025557,0.6953593532954221
are,-0.09467559177236974,0.550591532738454
by,-0.48969967600171505,0.7521293893369932
at,-0.211509767260742,0.6174934433713501
be,-0.3632559461768832,0.6916067177114064
this,-0.04950814281668504,0.5253995997133267
as,-0.1399483340045445,0.5804581229919937
from,-0.1651405713824779,0.5949687089643957
was,0.3135548427817207,0.33336176986392385
have,0.037830975554259995,0.4878761371499596
or,0.5386393587404755,0.22473760182938374
...,-0.17429508355805617,0.5943528011689063
your,-0.04372967292772975,0.5273052196770052
not,0.009385348663415125,0.49552029927199936
!,-0.2555126130809325,0.6421914490193167
?,-0.13644250422764795,0.571612784168166
will,0.30389221779228676,0.3323505213458494
an,-0.1674736997485073,0.5941601812303556
n't,-0.1400211859283534,0.5749712563684558
can,0.25904994160386263,0.3590858877771451
but,-0.12235590828139593,0.5679207375589999
all,-0.2878408866895299,0.6623654242569441
my,-0.19178964881010568,0.6072890696492902
has,-0.01114947188032982,0.5028019262056125
|,-0.21138481861392172,0.6207199776199874
do,-0.3630012612996055,0.7011541278089822
we,0.4912075079259092,0.24914623331982666
they,-0.1326299007082198,0.5725905912605298
more,-0.09521575164058699,0.548705710812149
one,-0.4272383448439006,0.728598890531297
about,0.15332858575428707,0.4141017134067302
he,-0.2808086431865502,0.654453610993893
;,0.002601692203095577,0.49568309998294
',-0.21432335491116683,0.6186368829919431
out,0.11223200612520823,0.4335700125979707
$,-0.5488866381665721,0.7833579628917016
their,-0.256425158133862,0.641572667793423
so,-0.14428921950973647,0.5832468808847014
his,-0.3692737697594699,0.7004434670586988
up,-0.041883455237789594,0.5238858998554561
It,-0.344054741172214,0.6812166400573963
&,-0.09372838934369059,0.5522046522262232
like,-0.041167388256399644,0.5312514489375366
/,0.05155390328476561,0.47998274633999294
1,-0.33114547630852753,0.6843606178587768
which,0.4432648627541726,0.26428676872404533
if,-0.12066685279911415,0.5697610843371594
would,0.652536945739998,0.17959703657786286
our,0.6929217148039235,0.16583873050123288
[,-0.2565517048455513,0.6418334858983483
],-0.22679472311259408,0.626259175975392
me,-0.11252987805490551,0.5679360801793929
who,0.15739825221169465,0.40853395656933
just,0.3297181093159596,0.31268141417984985
This,-0.08934296668544445,0.55036818702147
time,-0.20181353843111394,0.6147925887568682
what,0.06304705400547074,0.47202410704847053
A,-0.356216845588609,0.6893147691542377
2,-0.22134974998056134,0.6226192814260307
had,0.12416653562292354,0.4309746600052403
when,0.43533245177358904,0.2675315732948095
there,-0.3998764522938045,0.7146903366656202
been,0.19675702675227733,0.3884130566139753
some,-0.32443371404404586,0.6704633764314022
get,-0.2745255843500273,0.6530131017363667
were,0.41353072721652545,0.2781855877472109
other,-0.1493013649375473,0.584962615687515
also,-0.06170212033397691,0.5378770975607231
In,-0.17624504643081484,0.5944105066068975
her,-0.6798605552131421,0.8324895103040874
them,-0.41532898599656565,0.7177692914709991
You,-0.21645853752648883,0.6231913365436975
new,-0.15849139198051346,0.5882908080080236
We,0.40915044862793654,0.27643769154541165
no,-0.2967840568952038,0.6662787582782349
any,-0.8337690352483604,0.8815962972714106
>,0.17856029936581452,0.39937810534147733
people,-0.0754242731991432,0.5353894178218881
than,-0.26619095786646924,0.6427335081909293
into,-0.2805954037630503,0.6517346199344287
only,-0.08211998531133391,0.5450717443996463
3,-0.39736993423966405,0.7074334186104567
how,0.22508887637037778,0.37144870987017553
its,-0.20514179907079766,0.6118757171113218
first,-0.1346464089625473,0.5711568216123177
said,0.22952168010080765,0.3791586022390253
i,-0.24981603452639084,0.6380440537790057
If,-0.3194914171684092,0.6740003076896699
over,-0.13121720680671664,0.5745429752268609
make,0.04536474597294806,0.4789126423067859
good,-0.0453767365498767,0.5244323551373139
know,0.03648182944980737,0.4803789791683424
very,-0.024987460612407895,0.510901923865895
%,0.015157143148139424,0.48848391070548425
am,-0.12337635631146099,0.5725433964453526
now,-0.17461697573035262,0.6009451296268323
see,0.03257005424752694,0.48441792910856196
may,0.33680446834621985,0.3129878182205039
she,-0.5152584150630799,0.7678935398074371
could,0.5331900476492711,0.2287839589241516
most,0.22355531573549117,0.3796422796039769
then,-0.022444256476424864,0.5089441539879289
'm,0.08532702702643406,0.45561071906827866
use,-0.07407845852696476,0.5352739794055452
these,-0.03089012689892675,0.5220961934624598
did,-0.014690835780492602,0.5045619097828602
And,-0.1195468717937997,0.5646048584108171
way,0.254425117086268,0.36005625672089314
New,-0.32281036211253544,0.6765499700936605
4,0.014867742101516705,0.4900802834500899
here,-0.3770491296240931,0.7032680351498568
well,0.39889052443729367,0.28992486076361246
work,-0.1344391325986246,0.5812387848446845
two,-0.28729451659219707,0.6558421202659945
=,0.05388213023164516,0.4681189364470435
think,-0.14837998835358884,0.5794203573040138
much,0.10382261783718906,0.44162968234635713
should,0.49961149595901516,0.23692757950410903
us,0.38711581366809344,0.2921161601885762
years,-0.17489801607045508,0.5982753741774538
many,-0.21395096032583086,0.6098148400048524
back,-0.31448897662117814,0.6738938566364276
2012,-0.4745797887124199,0.7513119222534428
because,-0.09904911044128308,0.5505623831450683
5,-0.14559472357409511,0.5778567369704242
#,-0.2104488869244402,0.6164166170933802
For,-0.2819334734123878,0.6549068807774705
