,caucasian_effect_size,caucasian_p_value
calculate,0.13647492701842528,0.42248798485971906
printable,0.11782893913046265,0.4326434774421045
Opportunities,0.0030245838111917734,0.5002802413299368
dryer,-0.7496475611628108,0.8535976884400629
pulls,-0.05975446499352083,0.5240348838109865
meantime,-0.4731832794688586,0.7522581986327563
battles,-0.6788237314815213,0.8304866221409056
purely,-0.4387837947856476,0.7246673810755511
hooked,-0.3483527756750351,0.6868116813515076
CLICK,0.044333318787942076,0.4698947311313951
complaining,-0.11827429975280836,0.571081241549479
Wing,0.16378258243194097,0.40718069201514573
Tables,-0.16065909713195237,0.5856002898352486
pickup,0.28800340423626253,0.3492122709899276
Domestic,0.6041680354044514,0.19615416958102738
UPDATE,-0.2681154625887843,0.6469510181570287
ml,0.24153102488105618,0.36700170124918885
1962,-0.5724106843951106,0.7964417081637059
applicants,0.21028716220576185,0.38235827276301326
Famous,-0.39453919439019497,0.7112377513724976
Minimum,-0.1027695799744249,0.5563487570752927
sofa,-0.777191205445887,0.8621934689458797
nominated,0.03639134332477429,0.4785450137091851
Guidelines,0.7019269682267544,0.1617193332350928
Drivers,0.02814052094494525,0.47838757854603153
ebony,-0.7393443873979533,0.8498207256145661
Boss,-1.077048560174667,0.9354745645415066
Imperial,0.6515832334678556,0.18082107938366976
Pussy,-0.804909578368335,0.8737861933991153
!!!!!!,-0.32884033239031285,0.6770397783593174
investor,0.5513357533729808,0.2172982162583008
surfing,0.08422344313743743,0.45778248604144967
Bella,-0.10677254331053963,0.5577685491887968
keygen,0.8383554587257069,0.11824574569797475
1970s,-0.19876650337307838,0.6098879326164226
bleeding,-0.7378068101379942,0.8499928735487169
administered,0.010017684624352988,0.49302192758408925
revolutionary,0.27634675744858744,0.35058460420702586
avoiding,-0.2686191320125325,0.6476811098349127
fare,-0.4710339629900431,0.7407897995878276
inevitable,-0.6170549641671484,0.8069035798654034
assisted,0.32290005907056885,0.3190317328927701
Lol,-0.28875879412912064,0.6537839384827109
flies,-0.4617880220396041,0.7465456941808599
Newspaper,0.015587627871927679,0.4968522947377987
Closed,-0.4083042579969131,0.7114204060024326
slice,0.09130245587754217,0.45403022958297756
911,-0.5339826836588266,0.7735886044769734
float,0.36264834392884604,0.3075270956653121
renewed,0.12200969358568463,0.4314040954994891
attach,-0.7952726069863735,0.8671568902981803
Changing,-0.5942899561620458,0.7993809076980243
Object,-0.7549143295247426,0.8574801950136263
cocktail,0.1991901214340146,0.38629135694010364
dildo,-0.6497903503529844,0.8178983123719183
surveillance,-0.34703888913644726,0.6911681947328348
soda,-0.05908718335213465,0.5323561492107233
Mint,0.2631463822019054,0.35649102955912737
prohibited,-0.45273094856896057,0.7335804356674448
Timothy,-0.2653211932643847,0.6420452474758628
ref,-0.4987431203335328,0.7609945887065057
integrate,0.6112893315902801,0.19392496424242334
pharmaceutical,0.3023023158589921,0.33236767088756625
24/7,-0.252415299854425,0.6378621403990472
documented,-0.007220219180644288,0.5082095258587179
characteristic,0.9068562245539672,0.1020242761921224
smartphone,-0.4618026500510892,0.7447215066963708
jar,-0.48579287020272943,0.758598549822374
Dynamic,-0.10434351556950487,0.5628338770204859
algorithm,-0.6657097820636161,0.8244416736773114
Absolutely,-0.47456941443847456,0.7466843320858063
guards,-0.21316587303120824,0.6221544436919959
yarn,-1.2048854816051093,0.9559365700492075
Ronald,-0.34197647290059413,0.6848548025014433
FT,-0.19949264155319854,0.6171209044513324
Independence,0.18668108624488944,0.3929390609866148
-----,-0.23683336427312945,0.622704375009998
typing,0.7578561484684301,0.14580180359610506
Duncan,0.4768487665340617,0.2535626341259184
HDTV,-0.39060249514412354,0.7097312237101667
assembled,0.4969909798611041,0.24612803922404813
Period,-0.04693514420904702,0.5226146088670232
locks,-0.6561908070558383,0.8245203820126559
Partnership,0.13275087665113705,0.42690525810390934
Banking,-0.29632219539959925,0.6617582995362186
rifle,-0.8172841233541123,0.8799003782518546
Rest,-0.051343904457463674,0.5350288094934956
spite,-0.6207224786756073,0.8112046574199729
vaccine,-0.009260343448143587,0.5054925028748645
weakness,-0.6104559970345743,0.8035582618871062
sandwich,0.915957099708637,0.09938156210107074
Deck,-0.2450797688544168,0.6399371289892448
sins,-0.4880485093130693,0.7586633323938548
disposal,-0.1168680346070058,0.5659385812538078
farms,-0.401161650683946,0.7183969442963262
schedules,0.34725052384429034,0.3129797438972953
lonely,-0.8333871501686858,0.878078480483292
Sister,-0.6112580147537143,0.8092510758430662
cattle,-0.4024686387789246,0.7055501003441954
Thought,-0.47937658506096903,0.7467412759940018
PT,0.03845336539361567,0.47575393651111064
organizing,0.3116404877053235,0.3252338556139107
devil,-0.9047391566095717,0.8963783899289084
consultants,0.3434093102172202,0.30785821528142365
mill,0.5582875382402371,0.21816849076253708
Haiti,-0.20373038107564945,0.6070473141261087
kidding,-0.1946043365557419,0.6083601049076338
firing,-0.3925768095271367,0.7119292165490345
integral,0.22203444025306768,0.37713334609664717
instrumental,-0.1662150826190919,0.5981132842076032
Christina,-0.1069560881791581,0.5634408698653062
Cal,0.17963302787972454,0.4020957659465805
transfers,-0.34627674671234115,0.6925043662322998
Coverage,-0.2681700055888287,0.6501340681875988
Generally,-0.1294603961898262,0.567141663014417
9.99,-0.43014938256001234,0.7265587937247818
Lesson,-0.270572753771698,0.6516179868917208
Wake,-0.05494004271088469,0.5353463358824084
functioning,0.1934407759434287,0.3896083686232087
moms,-0.1269219063042581,0.5750880487226572
mandatory,0.3285373719778666,0.3275115657104629
Neck,-0.5216894175981112,0.7657382122004313
internationally,0.5537482742856576,0.21668004782953054
minimize,0.028762373373457932,0.4880116836375673
